Nro_Orden_Establecimiento;Periodo;C4RGC2;C4RGC4;C4RGC5;MANTRSCON;C4RGC6;CVPROGRSCONV;CVPROGRESPEL;TOTARSOL;C4RGA1aRO;C4RGA1cRO;RSORGRECICLA;C4RGA1bRO;C4RGA1dRO;RSORGVENTA;C4RGA1eRO;C4RGA2aPC;C4RGA2cPC;RSPAPELRECICLA;C4RGA2bPC;C4RGA2dPC;RSPAPELVENTA;C4RGA2ePC;C4RGA3aP;C4RGA3cP;RSPLASTRECICLA;C4RGA3bP;C4RGA3dP;RSPLASTVENTA;C4RGA3eP;C4RGA4aV;C4RGA4cV;RSVIDRIORECICLA;C4RGA4bV;C4RGA4dV;RSVIDRIOVENTA;C4RGA4eV;C4RGA5aMT;C4RGA5cMT;RSMETALRECICLA;C4RGA5bMT;C4RGA5dMT;RSMETALVENTA;C4RGA5eMT;C4RGA6aT;C4RGA6cT;RSTEXTILRECICLA;C4RGA6bT;C4RGA6dT;RSTEXTILVENTA;C4RGA6eT;C4RGA7aNMT;C4RGA7cNMT;RSNOMETALRECICLA;C4RGA7bNMT;C4RGA7dNMT;RSNOMETALVENTA;C4RGA7eNMT;RSMIXQ;RSMIXREUQ;RSMIXRECICLAQ;RSMIXDONAQ;RSMIXENTREGQ;RSMIXVENTAQ;RSMIXVENTAI;C4RGA8a;C4RGA8c;RSRECICLAT;C4RGA8b;C4RGA8d;RSVENTAT;C4RGA8e;C4RGA9VCRR;C4RGA10e;C4RGA10a;C4RGA10b;C4RGA10c;C4RGA10d;C4RGB1a;C4RGB1c;C4RGB1d;C4RGB1e;C4RGB1f;C4RGB3a;C4RGB3c;C4RGB3d;C4RGB3e;C4RGB3f;C4RGB4a;C4RGB4c;C4RGB4d;C4RGB4e;C4RGB4f;C4RGB5a;C4RGB5c;C4RGB5d;C4RGB5e;C4RGB5f;C4RGB6a;C4RGB6c;C4RGB6d;C4RGB6e;C4RGB6f;C4RGB7a;C4RGB7c;C4RGB7d;C4RGB7e;C4RGB7f;C4RGB8a;C4RGB8c;C4RGB8d;C4RGB8e;C4RGB8f;C4RGB9a;C4RGB9c;C4RGB9d;C4RGB9e;C4RGB9f;C4RGB10a;C4RGB10c;C4RGB10d;C4RGB10e;C4RGB10f;C4RGB11a;C4RGB11c;C4RGB11d;C4RGB11e;C4RGB11f;Otro_Respel_01;C4RGB12a;C4RGB12c;C4RGB12d;C4RGB12e;C4RGB12f;Otro_Respel_02;V13a;V13c;V13d;V13e;V13f;Otro_Respel_03;V14a;V14c;V14d;V14e;V14f;C4RGB13Ta;TOTALMA;TOTALAPROVE;TOTALTRAT;TOTALINCI;C4RGB2TOT;Sede;CODSUBSEDE;Subsede;NOVEDAD;ESTADO
452491;2013;0;0;0;0;2235;0;0;2235;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1500;0;0;0;1500;0;0;2040;0;0;0;2040;0;0;596;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;9;Cartagena;99;5
9807355;2013;0;0;0;0;10000;0;0;10000;110000;0;0;110000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;15000;0;36000;39000;0;0;250000;15000;0;146000;89000;0;0;24030;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
297826832;2013;0;0;0;998;1280;0;0;2278;36961;0;0;0;36961;0;0;14089;0;0;7989;6100;0;0;1376;0;0;0;1376;0;0;1186;0;0;0;1186;0;0;1850;0;0;0;1850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;325;0;0;0;325;0;0;56587;0;0;7989;48598;0;0;4258;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
297826833;2013;0;0;0;0;4150;0;0;4150;199859;0;0;0;199859;0;0;9744;0;0;9744;0;0;0;3145;0;0;0;3145;0;0;7435;0;0;0;7435;0;0;611;0;0;0;611;0;0;0;0;0;0;0;0;0;1000;0;1000;0;0;0;0;0;0;0;0;0;0;0;221794;0;1000;9744;211050;0;0;13952; ; ; ;X; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1270;0;0;270;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1270;0;0;270;0;1;Bogotá;2;Bogotá;99;5
297826834;2013;0;510;0;450;3560;0;0;4520;72960;0;0;72960;0;0;0;5588;0;0;300;0;5288;1100;700;0;0;700;0;0;0;650;0;0;650;0;0;0;720;0;0;720;0;0;0;1683;0;0;1683;0;0;0;90000;0;0;90000;0;0;0;42400;0;0;0;42400;0;0;222701;0;0;167013;50400;5288;1100;10250;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
452129;2013;350;0;0;0;1150;0;0;1500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11920;0;0;0;11920;0;0;12020;0;0;0;12020;0;0;2970;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
9807356;2013;149;0;0;900;1200;0;0;2249;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7814;0;0;0;7814;0;0;7815;0;0;0;7815;0;0;1406;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
9807357;2013;288;0;0;890;0;0;0;1178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7376;0;0;0;7376;0;0;9223;0;0;0;9223;0;0;1508;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
297826941;2013;0;0;0;0;380;0;0;380;4220;0;0;0;4220;0;0;2005;0;0;0;2005;0;0;1930;0;0;0;1930;0;0;800;0;0;0;800;0;0;11;0;0;0;11;0;0;3;0;0;0;3;0;0;200;0;0;0;200;0;0;95;0;0;0;95;0;0;9284;0;0;0;9284;0;0;2500;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
297826946;2013;0;980;2200;0;1200;0;0;4380;18065;0;0;0;18065;0;0;2089;200;1889;0;0;0;0;1500;0;1500;0;0;0;0;500;0;500;0;0;0;0;200;0;200;0;0;0;0;300;0;0;300;0;0;0;300;0;300;0;0;0;0;1;0;0;0;0;1;24069;27024;200;4389;300;22134;1;24069;12101;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
297826982;2013;3950;0;0;2650;2550;0;0;9150;2350;0;0;0;2350;0;0;2100;0;2100;0;0;0;0;590;0;590;0;0;0;0;1450;0;1450;0;0;0;0;550;0;550;0;0;0;0;0;0;0;0;0;0;0;1450;0;0;0;1450;0;0;1050;0;0;0;1050;0;0;9890;0;4690;0;5200;0;0;10840;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
296886228;2013;2000;0;0;2000;12000;0;0;16000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3000;500;500;2000;0;0;0;0;0;0;0;0;0;0;200000;0;0;0;200000;0;0;212500;500;500;2000;209500;0;0;57204;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;9;Cartagena;99;5
297826663;2013;0;0;0;0;3139;0;0;3139;25043;0;0;0;25043;0;0;1900;0;0;1900;0;0;0;520;0;0;520;0;0;0;1140;0;0;1140;0;0;0;100;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2620;0;0;0;2620;0;0;33943;0;0;3660;30283;0;0;4451;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
297826985;2013;0;0;0;0;3493;0;0;3493;31196;0;0;0;31196;0;0;1185;56;1129;0;0;0;0;2191;282;1909;0;0;0;0;2175;435;1740;0;0;0;0;131;17;114;0;0;0;0;200;0;0;200;0;0;0;0;0;0;0;0;0;0;350;0;0;0;350;0;0;39676;790;4892;200;33794;0;0;14336;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
297826986;2013;0;0;6000;2000;1510;1000;500;11010;19200;0;0;0;19200;0;0;1510;0;0;1510;0;0;0;1680;0;0;840;840;0;0;1050;0;0;1050;0;0;0;120;0;0;0;120;0;0;50;0;0;0;50;0;0;200;0;0;0;200;0;0;9100;0;0;0;9100;0;0;33310;0;0;3400;29910;0;0;1944;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
297838044;2013;3200;0;0;850;2500;0;240;6790;19200;0;0;19200;0;0;0;1800;0;0;0;0;1800;180;480;0;0;0;0;480;48;1200;0;0;0;0;1200;120;300;0;0;0;0;300;80;1500;0;0;1500;0;0;0;3000;0;0;3000;0;0;0;250;0;0;0;250;0;0;28330;0;0;23700;850;3780;428;2159; ; ; ;X; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;240;0;0;0;240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;240;0;0;0;240;420;Bogotá;17;Tunja;99;5
409910;2013;100;1018;0;0;240;1000;0;2358;2184;0;0;2184;0;0;0;112;0;0;0;0;112;50;12;0;0;0;0;12;3;50;0;0;0;0;50;12;23;0;0;0;0;23;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;10;0;0;2415;0;0;2184;34;197;80;4120;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Manizales;11;Ibagué;99;5
450883;2013;0;0;0;0;1570;0;0;1570;5003;0;0;0;5003;0;0;7201;0;0;0;7201;0;0;978;0;0;0;978;0;0;210;0;0;0;210;0;0;702;0;0;0;702;0;0;20;0;0;0;20;0;0;98;0;0;0;98;0;0;940;0;0;0;940;0;0;15262;0;0;0;15262;0;0;2595;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
297839484;2013;3560;0;1450;895;3000;1080;0;9985;4320;0;0;0;4320;0;0;960;0;0;960;0;0;0;125;0;0;125;0;0;0;600;0;0;0;600;0;0;220;0;0;0;220;0;0;456;456;0;0;0;0;0;275;0;275;0;0;0;0;875;0;0;0;875;0;0;9631;456;275;1085;7815;0;0;6308;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
299303284;2013;3672;0;0;3000;13524;0;0;20196;104890;0;0;0;104890;0;0;5650;25;0;0;50;5575;371;2850;0;0;147;0;2703;556;4229;0;0;0;0;4229;171;2308;25;0;0;125;2158;735;288;0;0;208;80;0;0;0;0;0;0;0;0;0;32039;0;0;0;32039;0;0;163078;50;0;355;148008;14665;1833;20756;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
337133;2013;430;0;0;0;5109;0;0;5539;42300;0;0;0;42300;0;0;949;0;0;949;0;0;0;566;0;0;566;0;0;0;788;0;0;788;0;0;0;0;0;0;0;0;0;0;34908;0;0;34908;0;0;0;7239;0;0;0;7239;0;0;66;0;0;0;66;0;0;95160;0;0;37211;57949;0;0;17398;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
75000;2013;0;200;0;250;988;0;0;1438;548;0;0;0;548;0;0;142;0;0;0;142;0;0;135;0;0;0;135;0;0;71;0;0;0;71;0;0;11;0;0;0;11;0;0;21;21;0;0;0;0;0;69;0;0;0;69;0;0;5;0;0;0;5;0;0;1113;21;0;0;1092;0;0;3754;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;16;Santa Marta;99;5
75007;2013;0;0;0;0;300;0;0;300;3100;0;0;0;3100;0;0;2190;0;0;0;2190;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;650;0;0;0;650;0;0;0;0;0;0;0;0;0;780;0;0;0;780;0;0;6745;0;0;0;6745;0;0;750;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
410376;2013;0;300;1500;500;1465;0;0;3765;1534;0;0;0;1534;0;0;398;0;0;0;398;0;0;378;100;0;0;278;0;0;199;0;0;0;199;0;0;32;0;0;0;32;0;0;58;58;0;0;0;0;0;194;0;0;0;194;0;0;70;0;0;0;70;0;0;3175;158;0;0;3017;0;0;9656;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;16;Santa Marta;99;5
296886229;2013;0;0;2500;1500;2847;300;0;7147;7520;0;0;7520;0;0;0;1950;0;0;1900;50;0;0;1855;0;0;1800;55;0;0;975;0;0;975;0;0;0;155;0;0;100;55;0;0;285;285;0;0;0;0;0;950;0;0;0;950;0;0;60;0;0;0;60;0;0;15279;285;0;12295;2699;0;0;6786;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;16;Santa Marta;99;5
296914023;2013;0;200;0;245;120;0;0;565;52;0;0;0;52;0;0;13;0;0;0;13;0;0;13;0;0;0;13;0;0;7;0;0;0;7;0;0;1;0;0;0;1;0;0;2;2;0;0;0;0;0;7;0;0;0;7;0;0;2;0;0;0;2;0;0;108;2;0;0;106;0;0;2417;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;16;Santa Marta;99;5
297718272;2013;0;0;0;0;1728;0;0;1728;28000;0;0;0;28000;0;0;2000;20;0;0;0;1980;452;400;0;0;0;0;400;60;450;0;0;0;0;450;13;120;0;0;0;0;120;24;0;0;0;0;0;0;0;28075;0;0;0;28075;0;0;2970;20;0;0;0;2950;549;62090;40;0;0;56150;5900;1098;9100;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
297826922;2013;0;0;0;750;750;0;0;1500;2500;0;0;0;2500;0;0;1218;200;0;0;1018;0;0;1329;0;0;0;1329;0;0;110;0;0;0;110;0;0;110;0;0;0;110;0;0;300;0;0;0;300;0;0;0;0;0;0;0;0;0;20;0;0;0;20;0;0;5607;200;0;0;5407;0;0;1635;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
451251;2013;0;0;0;0;924;0;0;924;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13050;0;0;0;13050;0;0;13450;0;0;0;13450;0;0;3522;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;9;Cartagena;99;5
451446;2013;360;0;0;0;945;0;0;1305;4158;0;0;0;4158;0;0;693;0;288;0;405;0;0;1386;0;312;0;1074;0;0;3465;0;12;24;3429;0;0;970;0;96;0;874;0;0;277;0;0;0;277;0;0;415;0;0;0;415;0;0;277;0;0;0;277;0;0;13858;0;708;24;13126;0;0;735;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;16;Santa Marta;99;5
455513;2013;14716;0;0;10000;61019;0;0;85735;412280;0;0;0;412280;0;0;15086;0;15086;0;0;0;0;6501;0;6501;0;0;0;0;8062;0;8062;0;0;0;0;882;0;882;0;0;0;0;725;0;0;725;0;0;0;576000;0;576000;0;0;0;0;0;0;0;0;0;0;0;1091599;0;606531;725;484343;0;0;2847; ; ;X; ; ;0;0;0;0;0;2010;0;0;0;2010;0;0;0;0;0;0;0;0;0;0;224;224;0;0;0;0;0;0;0;0;0;0;0;0;0;384;0;0;0;384;1254;0;0;0;1254;0;0;0;0;0;Y38: Cianuros orgánicos.;923;923;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ;4795;1147;0;0;3648;6345;Bogotá;2;Bogotá;99;5
9807403;2013;20665;0;0;8000;5098;0;0;33763;0;0;0;0;0;0;0;2343;0;2343;0;0;0;0;736;0;736;0;0;0;0;1428;0;1428;0;0;0;0;18;0;18;0;0;0;0;1200;0;0;1200;0;0;0;1000;0;1000;0;0;0;0;0;0;0;0;0;0;0;14732;0;5525;1200;8007;0;0;12468; ; ;X; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;0;0;0;0;Bogotá;2;Bogotá;99;5
297730683;2013;0;0;5000;0;4000;0;0;9000;425;0;0;0;425;0;0;210;10;100;50;50;0;0;47;0;0;0;47;0;0;193;0;0;0;193;0;0;6;0;0;0;6;0;0;37;37;0;0;0;0;0;64000;0;0;0;64000;0;0;30;0;0;0;30;0;0;64948;47;100;50;64751;0;0;7354; ; ;X; ; ;0;0;0;0;0;201;0;0;0;201;0;0;0;0;0;2;2;0;0;0;81;81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;284;83;0;0;201;474;Cali;4;Cali;99;5
296886232;2013;0;0;0;0;4018;0;0;4018;662;0;0;0;662;0;0;7419;0;0;0;6366;1053;250;461;0;461;0;0;0;0;0;0;0;0;0;0;0;516;0;516;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;9060;0;977;0;7030;1053;250;12395;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
296886233;2013;0;700;0;0;8459;0;0;9159;23290;100;0;5040;18150;0;0;1080;100;0;0;0;980;78;2920;0;0;0;2920;0;0;1825;0;0;0;1825;0;0;0;0;0;0;0;0;0;200;0;0;100;100;0;0;18;0;0;0;18;0;0;1;0;0;0;1;0;0;29335;200;0;5140;23015;980;78;7345;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
296886234;2013;0;0;0;0;0;0;0;0;59618;0;827;0;58791;0;0;2345;0;2200;145;0;0;0;20148;0;772;19376;0;0;0;108;0;4;104;0;0;0;27;0;1;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12195;0;0;0;12195;0;0;94442;0;3804;19651;70987;0;0;12564;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
296886235;2013;0;0;0;0;7521;0;0;7521;20250;0;0;20250;0;0;0;390;0;0;390;0;0;0;370;0;0;370;0;0;0;530;0;0;530;0;0;0;350;0;0;350;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7351;0;0;0;7351;0;0;29242;0;0;21890;7352;0;0;4125;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
