Nro_Orden_Establecimiento;Periodo;C3RHE1;C3RHE2;C3RHE5;PROGAHORR;TOTALARH;C3RHC1PTU;C3RHC4RCASUP;C3RHC5RCASUB;C3RHC6PMS;MULTABAS;C3RHC7TOGT;C3RHA1cAC;C3RHA1dAC;VOCONSBL;VACONSBLQ;C3RHA5cCT;C3RHA5dCT;VOLBOTLL;VRBOTLL;C3RHA6cALL;C3RHA7cTVU1;C3RHA7dTVPCA;C3RHA2aSUP;C3RHA2bSUP;FECHADESDESUP;FECHAHASTASUP;C3RHA2cSUP;C3RHA3aSUB;C3RHA3bSUB;FECHADESDESUB;FECHAHASTASUB;C3RHA3cSUB;C3RHA4aAM;C3RHA4bAM;FECHADESDEMAR;FECHAHASTAMAR;C3RHA4cAM;C3RHA7aTVC;C3RHA7bTPC;C3RHA7cTVU2;C3RHA7cTVU;CODSEDE;Sede;CODSUBSEDE;Subsede;NOVEDAD;ESTADO
297840105;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;800;0;01/01/2012;31/12/2014;800;250;0;01/01/2012;31/12/2014;250;0;0; ; ;0;1050;0;1050;1050;2;Bogotá;91;Leticia;99;5
297825821;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ;0;240;0;01/01/2012;31/12/2013;240;0;0; ; ;0;240;0;240;240;2;Bogotá;91;Leticia;99;5
297827619;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ;0;416;0;31/12/2012;30/12/2013;416;0;0; ; ;0;416;0;416;416;2;Bogotá;91;Leticia;99;5
297840102;2013;0;0;0;0;0;0;0;0;0;0;0;160;59;0;0;0;0;0;0;0;160;59;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;160;2;Bogotá;91;Leticia;99;5
297825685;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ;0;1207;0;01/01/2012;31/12/2013;1207;0;0; ; ;0;1207;0;1207;1207;2;Bogotá;91;Leticia;99;5
297823003;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1092;0;3;1092;0;0; ; ;0;1800;0;01/01/2012;31/12/2012;1800;0;0; ; ;0;1800;0;1800;1803;2;Bogotá;91;Leticia;99;5
297826634;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;365;0;9;365;0;0; ; ;0;1419;0;01/01/2012;31/12/2013;1419;0;0; ; ;0;1419;0;1419;1428;2;Bogotá;91;Leticia;99;5
297822047;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;450;0;6;450;0;0; ; ;0;540;0;31/01/2012;31/12/2013;540;0;0; ; ;0;540;0;540;546;2;Bogotá;91;Leticia;99;5
446751;2013;0;100;300;0;400;0;0;0;0;0;0;372;346;0;0;0;0;7;3400;157;536;3746;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;536;2;Bogotá;91;Leticia;99;5
259709;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ;0;154;0;31/12/2012;31/12/2013;154;0;0; ; ;0;154;0;154;154;2;Bogotá;91;Leticia;99;5
297818963;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;234;0;3;234;0;0; ; ;0;1095;0;01/01/2012;31/12/2012;1095;0;0; ; ;0;1095;0;1095;1098;2;Bogotá;91;Leticia;99;5
297840103;2013;0;0;60;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;548;548;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;548;2;Bogotá;91;Leticia;99;5
394762;2013;1500;0;200;0;1700;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87;87;0;0;0; ; ;0;100;0;01/01/2012;31/12/2013;100;0;0; ; ;0;100;0;100;187;2;Bogotá;91;Leticia;99;5
297833958;2013;0;0;0;0;0;0;0;0;0;0;0;180;340;0;0;0;0;0;0;234;414;340;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;414;2;Bogotá;91;Leticia;99;5
297823481;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;360;0;4;360;0;0; ; ;0;594;0;01/01/2012;31/12/2012;594;0;0; ; ;0;594;0;594;598;2;Bogotá;91;Leticia;99;5
297821674;2013;0;0;0;0;0;0;0;0;0;0;0;120;140;0;0;0;0;0;0;250;370;140;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;370;2;Bogotá;91;Leticia;99;5
299304550;2013;0;0;0;0;0;1;0;0;0;0;1;145;351;0;0;0;0;0;0;0;145;351;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;145;2;Bogotá;2;Bogotá;99;5
297827324;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;544;5440;0;0;0;544;5440;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;544;2;Bogotá;2;Bogotá;99;5
296886227;2013;0;0;2400;0;2400;35;0;0;0;0;35;6699;16238;0;0;0;0;0;0;0;6699;16238;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;6699;2;Bogotá;2;Bogotá;99;5
297718270;2013;0;0;0;0;0;48;0;0;0;0;48;8956;21700;0;0;0;0;0;0;0;8956;21700;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;8956;2;Bogotá;2;Bogotá;99;5
452147;2013;0;0;0;0;0;19;0;0;0;0;19;3434;4034;0;0;0;0;0;0;0;3434;4034;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;3434;3;Bucaramanga;3;Bucaramanga;99;5
296886218;2013;0;0;0;0;0;49;0;0;0;0;49;8834;11952;0;0;0;0;2;641;0;8836;12593;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;8836;3;Bucaramanga;3;Bucaramanga;99;5
297839501;2013;0;0;0;0;0;125;0;0;0;0;125;25276;61270;0;0;25;200;0;0;0;25301;61470;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;25301;2;Bogotá;2;Bogotá;99;5
382102;2013;0;0;0;0;0;80;0;0;0;0;80;11528;23056;0;0;0;0;3;1133;0;11531;24189;0;0; ; ;0;5124;5;09/04/2012;30/06/2014;60;0;0; ; ;0;5124;5;60;11591;3;Bucaramanga;3;Bucaramanga;99;5
297826761;2013;0;0;0;0;0;40;0;0;0;0;40;7314;9896;0;0;0;0;0;0;0;7314;9896;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;7314;3;Bucaramanga;3;Bucaramanga;99;5
296914019;2013;0;0;0;0;0;84;0;0;0;0;84;11758;9818;0;0;0;0;0;0;0;11758;9818;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;11758;3;Bucaramanga;3;Bucaramanga;99;5
297826917;2013;0;0;0;0;0;110;0;0;0;0;110;20020;27087;0;0;0;0;0;0;0;20020;27087;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;20020;3;Bucaramanga;3;Bucaramanga;99;5
297826729;2013;0;0;0;0;0;80;0;0;0;0;80;14430;19524;0;0;0;0;0;0;0;14430;19524;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;14430;3;Bucaramanga;3;Bucaramanga;99;5
297826888;2013;0;0;0;0;0;89;0;0;0;0;89;11677;44652;0;0;0;0;0;0;0;11677;44652;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;11677;3;Bucaramanga;3;Bucaramanga;99;5
297826958;2013;0;0;0;0;0;49;0;0;0;0;49;7912;12058;0;0;0;0;0;0;0;7912;12058;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;7912;3;Bucaramanga;3;Bucaramanga;99;5
452268;2013;0;0;0;0;0;76;0;0;0;0;76;13304;15246;0;0;0;0;0;0;0;13304;15246;65343;50;31/07/2009;31/07/2014;13000;0;0; ; ;0;0;0; ; ;0;65343;50;13000;26304;3;Bucaramanga;3;Bucaramanga;99;5
452269;2013;0;0;0;0;0;0;640;0;0;0;640;0;0;0;0;0;0;0;0;0;0;0;19790;640;18/03/2013;18/03/2023;18300;0;0; ; ;0;0;0; ; ;0;19790;640;18300;18300;3;Bucaramanga;3;Bucaramanga;99;5
297826916;2013;0;0;0;0;0;16;0;0;0;0;16;2886;3905;0;0;0;0;0;0;0;2886;3905;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;2886;3;Bucaramanga;3;Bucaramanga;99;5
455214;2013;20000;2000;500;0;22500;17;0;0;0;0;17;3010;4438;0;0;0;0;3;1163;1290;4303;5601;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;4303;3;Bucaramanga;3;Bucaramanga;99;5
297826915;2013;0;0;0;0;0;48;0;0;0;0;48;8400;6760;0;0;0;0;0;0;0;8400;6760;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;8400;3;Bucaramanga;3;Bucaramanga;99;5
297826605;2013;0;2350;1256;0;3606;21;0;0;0;0;21;3838;5193;0;0;0;0;0;0;0;3838;5193;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;3838;3;Bucaramanga;3;Bucaramanga;99;5
420510;2013;0;2000;1200;600;3800;28;0;0;0;0;28;6189;7798;0;0;0;0;0;0;0;6189;7798;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;6189;3;Bucaramanga;3;Bucaramanga;99;5
297823964;2013;0;0;0;0;0;124;0;0;0;0;124;22472;30405;0;0;0;0;0;0;0;22472;30405;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;22472;3;Bucaramanga;3;Bucaramanga;99;5
297822876;2013;0;0;0;0;0;31;0;0;0;0;31;5663;7662;0;0;0;0;2;720;0;5665;8382;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;5665;3;Bucaramanga;3;Bucaramanga;99;5
297824118;2013;0;17000;0;0;17000;0;0;0;0;0;0;7565;6071;0;0;0;0;0;0;0;7565;6071;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;7565;3;Bucaramanga;3;Bucaramanga;99;5
297827338;2013;0;0;0;0;0;26;0;0;0;0;26;5571;6408;0;0;0;0;0;0;0;5571;6408;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;5571;3;Bucaramanga;3;Bucaramanga;99;5
452141;2013;0;0;0;0;0;203;0;0;0;0;203;9090;12701;0;0;0;0;0;0;0;9090;12701;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;9090;3;Bucaramanga;3;Bucaramanga;99;5
444253;2013;3600;5500;2500;2500;14100;252;0;0;0;0;252;44189;59876;0;0;0;0;2;1020;10;44201;60896;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;44201;3;Bucaramanga;3;Bucaramanga;99;5
452143;2013;0;9621;12026;2410;24057;0;850;0;0;0;850;0;0;0;0;0;0;0;0;0;0;0;414700;850;31/01/2013;30/09/2014;14096;0;0; ; ;0;0;0; ; ;0;414700;850;14096;14096;3;Bucaramanga;3;Bucaramanga;99;5
297820053;2013;0;0;0;0;0;33;0;0;0;0;33;6046;8180;0;0;0;0;0;0;0;6046;8180;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;6046;3;Bucaramanga;3;Bucaramanga;99;5
299304551;2013;0;0;0;0;0;0;0;0;0;0;0;3100;4185;0;0;0;0;0;0;0;3100;4185;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;3100;3;Bucaramanga;3;Bucaramanga;99;5
297838190;2013;0;0;0;0;0;6;0;0;0;0;6;4130;5782;0;0;0;0;0;0;0;4130;5782;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;4130;4;Cali;4;Cali;99;5
455239;2013;0;0;0;0;0;13;0;0;0;0;13;7804;13168;0;0;0;0;0;0;0;7804;13168;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;7804;4;Cali;4;Cali;99;5
297826717;2013;0;0;0;0;0;51;0;0;0;0;51;29165;43747;0;0;0;0;0;0;0;29165;43747;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;29165;4;Cali;4;Cali;99;5
297826765;2013;0;0;0;0;0;6;0;0;0;0;6;3528;7761;0;0;0;0;0;0;0;3528;7761;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;3528;4;Cali;4;Cali;99;5
297826766;2013;0;0;0;0;0;26;0;0;0;0;26;15100;31000;0;0;0;0;0;0;0;15100;31000;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;15100;4;Cali;4;Cali;99;5
297821302;2013;0;0;0;0;0;0;0;0;0;0;0;4336;5745;0;0;0;0;0;0;0;4336;5745;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;4336;4;Cali;4;Cali;99;5
297826771;2013;0;0;2000;0;2000;12;0;0;0;0;12;7394;14185;0;0;0;0;0;0;0;7394;14185;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;7394;4;Cali;4;Cali;99;5
297821622;2013;0;0;0;0;0;30;0;0;0;0;30;17902;32402;0;0;0;0;0;0;0;17902;32402;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;17902;4;Cali;4;Cali;99;5
452422;2013;0;0;0;0;0;0;0;0;0;0;0;5138;10101;0;0;0;0;0;0;0;5138;10101;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;5138;5;Manizales;5;Manizales;99;5
452426;2013;0;600;1490;4000;6090;33;0;0;0;0;33;26582;51701;0;0;0;0;0;0;0;26582;51701;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;26582;5;Manizales;11;Ibagué;99;5
9807415;2013;0;0;0;0;0;61;0;0;0;0;61;12598;31444;0;0;0;0;0;0;0;12598;31444;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;12598;2;Bogotá;2;Bogotá;99;5
296886245;2013;0;0;1744;7135;8879;700;0;0;0;0;700;27661;45508;0;0;0;0;0;0;0;27661;45508;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;27661;6;Medellín;6;Medellín;99;5
296886246;2013;0;0;0;0;0;38;0;0;0;0;38;7700;18711;0;0;0;0;4;4607;0;7704;23318;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;7704;2;Bogotá;2;Bogotá;99;5
296886247;2013;0;0;0;0;0;48;0;0;0;0;48;9689;23485;0;0;0;0;1;1867;0;9690;25352;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;9690;2;Bogotá;2;Bogotá;99;5
296886248;2013;0;0;0;0;0;0;0;0;0;0;0;7427;15699;0;0;0;0;0;0;0;7427;15699;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;7427;5;Manizales;5;Manizales;99;5
296886249;2013;0;0;0;0;0;0;0;0;0;0;0;2093;5421;0;0;0;0;0;0;0;2093;5421;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;2093;5;Manizales;5;Manizales;99;5
296886250;2013;0;0;0;0;0;39;0;0;0;0;39;39622;110989;0;0;0;0;0;0;0;39622;110989;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;39622;1;Barranquilla;16;Santa Marta;99;5
297718282;2013;0;25000;12000;0;37000;326;0;0;0;0;326;52661;122542;0;0;686;13725;6;5848;0;53353;142115;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;53353;1;Barranquilla;9;Cartagena;99;5
297730369;2013;0;0;0;0;0;155;0;0;0;0;155;31352;75965;0;0;0;0;1;1980;0;31353;77945;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;31353;2;Bogotá;2;Bogotá;99;5
297730371;2013;0;0;0;0;0;27;0;0;0;0;27;5372;13490;0;0;0;0;0;0;0;5372;13490;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;5372;2;Bogotá;2;Bogotá;99;5
297730372;2013;0;0;0;0;0;10;0;0;0;0;10;2552;6184;0;0;0;0;1;110;0;2553;6294;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;2553;2;Bogotá;2;Bogotá;99;5
297730373;2013;0;3949;1303;0;5252;3794;0;0;0;0;3794;22550;62004;0;0;0;0;0;0;0;22550;62004;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;22550;1;Barranquilla;1;Barranquilla;99;5
297730375;2013;0;0;0;0;0;6;0;0;0;0;6;14409;13040;0;0;0;0;0;0;0;14409;13040;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;14409;6;Medellín;6;Medellín;99;5
297730377;2013;0;500;24000;2000;26500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92715;5250;22/09/2008;21/09/2013;64000;0;0; ; ;0;0;0; ; ;0;92715;5250;64000;64000;2;Bogotá;17;Tunja;99;5
297730504;2013;0;0;0;0;0;6;0;0;0;0;6;2992;5056;0;0;0;0;0;0;0;2992;5056;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;2992;6;Medellín;6;Medellín;99;5
297730506;2013;3600;0;0;100;3700;29;0;0;0;0;29;28910;37293;0;0;30;0;0;0;220;29160;37293;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;29160;5;Manizales;11;Ibagué;99;5
297730507;2013;0;0;0;0;0;70;0;0;0;0;70;13623;34210;0;0;0;0;0;0;0;13623;34210;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;13623;2;Bogotá;2;Bogotá;99;5
297838052;2013;0;800;4065;0;4865;180;0;0;0;0;180;104491;134640;0;0;0;0;6;1986;0;104497;136626;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;104497;4;Cali;4;Cali;99;5
296914052;2013;0;0;1500;125;1625;50;0;0;0;0;50;26962;50324;0;0;0;0;0;0;0;26962;50324;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;26962;4;Cali;4;Cali;99;5
297826920;2013;0;0;0;0;0;10;0;0;0;0;10;6766;9235;0;0;0;0;0;0;0;6766;9235;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;6766;4;Cali;4;Cali;99;5
446013;2013;0;21248;12516;0;33764;23;0;0;0;0;23;13464;23562;0;0;0;0;0;0;0;13464;23562;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;13464;4;Cali;4;Cali;99;5
452409;2013;0;0;0;0;0;1000;0;0;0;0;1000;0;0;0;0;0;0;0;0;0;0;0;52669;561781;31/01/2008;31/01/2018;52669;0;0; ; ;0;0;0; ; ;0;52669;561781;52669;52669;4;Cali;4;Cali;99;5
297826959;2013;0;0;0;0;0;12;0;0;0;0;12;7224;14784;0;0;0;0;0;0;0;7224;14784;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;7224;4;Cali;4;Cali;99;5
306981;2013;0;0;0;0;0;11;0;0;0;0;11;6507;12014;0;0;0;0;0;0;0;6507;12014;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;6507;4;Cali;4;Cali;99;5
297730524;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1980;0;7;1980;0;0; ; ;0;4188;0;18/11/2012;18/11/2013;4188;0;0; ; ;0;4188;0;4188;4195;4;Cali;14;Pasto;99;5
297826949;2013;0;3000;600;10000;13600;6;0;0;0;0;6;3480;6090;0;0;0;0;0;0;0;3480;6090;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;3480;4;Cali;4;Cali;99;5
297826764;2013;0;0;0;0;0;3;0;0;0;0;3;1938;4398;0;0;0;0;0;0;0;1938;4398;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;1938;4;Cali;4;Cali;99;5
297826736;2013;0;0;720;0;720;0;0;0;0;0;0;23927;39066;0;0;757;1400;0;0;0;24684;40466;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;24684;4;Cali;4;Cali;99;5
297826872;2013;0;0;0;0;0;0;0;0;0;0;0;4690;9800;0;0;0;0;0;0;0;4690;9800;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;4690;4;Cali;4;Cali;99;5
297826769;2013;0;0;0;0;0;14;0;0;0;0;14;11912;15604;0;0;0;0;0;0;0;11912;15604;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;11912;4;Cali;4;Cali;99;5
297826768;2013;0;0;0;0;0;5;0;0;0;0;5;5483;8306;0;0;0;0;0;0;0;5483;8306;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;5483;4;Cali;4;Cali;99;5
297827862;2013;0;0;0;0;0;43;0;0;0;0;43;25178;35249;0;0;0;0;0;0;0;25178;35249;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;25178;4;Cali;4;Cali;99;5
444764;2013;0;0;0;0;0;5;0;0;0;0;5;2906;5673;0;0;0;0;0;0;0;2906;5673;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;2906;4;Cali;4;Cali;99;5
455224;2013;0;2000;100;0;2100;54;0;0;0;0;54;31638;41890;0;0;0;0;0;0;0;31638;41890;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;31638;4;Cali;4;Cali;99;5
297820355;2013;0;0;0;0;0;8;0;0;0;0;8;4749;6287;0;0;0;0;0;0;0;4749;6287;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;4749;4;Cali;4;Cali;99;5
299304554;2013;6515;2159;4595;850;14119;13;0;0;0;0;13;10250;13250;0;0;0;0;1025;1028;0;11275;14278;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;11275;4;Cali;4;Cali;99;5
297822435;2013;8000;0;13000;0;21000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30000;30000;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;30000;4;Cali;4;Cali;99;5
299303283;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;189216;1800;01/03/2009;28/02/2014;23216;346896;1450;01/03/2009;28/02/2014;346896;0;0; ; ;0;536112;3250;370112;370112;5;Manizales;5;Manizales;99;5
375000;2013;0;0;0;0;0;0;0;0;0;0;0;8802;16961;0;0;0;0;0;0;0;8802;16961;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;8802;5;Manizales;5;Manizales;99;5
455637;2013;0;0;5700;0;5700;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ;0;59000;600;31/07/2012;31/07/2017;59000;0;0; ; ;0;59000;600;59000;59000;5;Manizales;5;Manizales;99;5
7070958;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ;0;45972;600;31/07/2012;31/07/2014;16100;0;0; ; ;0;45972;600;16100;16100;5;Manizales;5;Manizales;99;5
297826773;2013;0;0;0;0;0;0;0;0;0;0;0;3720;3950;0;0;0;0;0;0;0;3720;3950;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;3720;5;Manizales;5;Manizales;99;5
444122;2013;0;0;0;0;0;0;0;0;0;0;0;3483;2302;0;0;0;0;0;0;0;3483;2302;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;3483;5;Manizales;5;Manizales;99;5
452099;2013;0;0;0;0;0;0;0;0;0;0;0;3010;4442;0;0;0;0;0;0;0;3010;4442;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;3010;5;Manizales;8;Armenia;99;5
9800577;2013;0;0;0;0;0;0;0;0;0;0;0;1356;1258;0;0;0;0;0;0;0;1356;1258;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;1356;5;Manizales;5;Manizales;99;5
452101;2013;0;0;0;0;0;0;0;0;0;0;0;800;1477;0;0;0;0;0;0;0;800;1477;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;800;6;Medellín;6;Medellín;99;5
297826671;2013;0;0;57691;0;57691;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2860;0;04/05/2010;04/05/2020;2860;0;0; ; ;0;0;0; ; ;0;2860;0;2860;2860;6;Medellín;6;Medellín;99;5
297718664;2013;0;0;0;0;0;103;0;0;0;0;103;2505;3693;0;0;0;0;0;0;0;2505;3693;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;2505;6;Medellín;6;Medellín;99;5
297826675;2013;0;0;852;0;852;237;0;0;0;0;237;9370;10861;0;0;0;0;0;0;0;9370;10861;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;9370;6;Medellín;6;Medellín;99;5
297826976;2013;0;0;344;0;344;512;0;0;0;0;512;20235;22193;0;0;0;0;5;1338;0;20240;23531;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;20240;6;Medellín;6;Medellín;99;5
297718666;2013;0;0;0;0;0;30;0;0;0;0;30;14729;18696;0;0;0;0;0;0;0;14729;18696;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;14729;6;Medellín;6;Medellín;99;5
452177;2013;0;0;0;0;0;39;0;0;0;0;39;1554;1670;0;0;0;0;0;0;0;1554;1670;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;1554;6;Medellín;6;Medellín;99;5
297826851;2013;0;0;0;0;0;1199;0;0;0;0;1199;40168;44185;0;0;0;0;0;0;0;40168;44185;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;40168;6;Medellín;6;Medellín;99;5
297718265;2013;0;0;0;6800;6800;235;0;0;0;0;235;18676;20412;0;0;0;0;0;0;0;18676;20412;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;18676;6;Medellín;6;Medellín;99;5
296886274;2013;0;21120;7068;0;28188;130;0;0;0;0;130;5148;7954;0;0;0;0;0;0;0;5148;7954;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;5148;6;Medellín;6;Medellín;99;5
296886224;2013;0;0;0;0;0;109;0;0;0;0;109;4331;4750;0;0;0;0;0;0;0;4331;4750;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;4331;6;Medellín;6;Medellín;99;5
299303330;2013;0;0;0;0;0;152;0;0;0;0;152;6041;8155;0;0;0;0;0;0;0;6041;8155;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;6041;6;Medellín;6;Medellín;99;5
297826800;2013;0;600;0;0;600;13;0;0;0;0;13;9300;9007;0;0;0;0;0;0;0;9300;9007;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;9300;6;Medellín;6;Medellín;99;5
297718269;2013;0;0;0;0;0;39;0;0;0;0;39;20438;22416;0;0;0;0;0;0;0;20438;22416;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;20438;6;Medellín;6;Medellín;99;5
299303276;2013;0;2285;554;0;2839;1744;0;0;0;0;1744;68916;98383;0;0;0;0;0;0;0;68916;98383;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;68916;6;Medellín;6;Medellín;99;5
446746;2013;0;1000;10000;1000;12000;8;0;0;0;0;8;14423;20192;0;0;0;0;0;0;0;14423;20192;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;0;14423;6;Medellín;6;Medellín;99;5
