Nro_Orden_Establecimiento;Periodo;C6GAA2ab;C6GAA1e;C6GAA2d;C6GAA2f;C6GAA2g;C6GAA2h;C6GAA2i;TOTALGAA;C6GAAB1a;C6GAAB1b;C6GAAB1c;C6GAAB1d;C6GAAB2a;C6GAAB2b;C6GAAB2c;C6GAAB2d;C6GAAB3a;C6GAAB3b;C6GAAB3c;C6GAAB3d;C6GAAB4a;C6GAAB4b;C6GAAB4c;C6GAAB4d;POTPSFR;C6AAC1d;POTPERM;C6AAC2d;POTTCDE;C6AAC3d;POTTCAG;C6AAC4d;POTPAU;C6AAC5d;POTTOT;C6AAC6dT;GPPSI;GPPER;GPPPSP;GPPPST;GPPCPO;GPPANO;GPPAVO;GPPGPA;GPPGPN;GPPTPOT;GPPPTA;C6AAC1bRPA;C6AAC2bRPA;C6AAC3bRPA;C6AAC4bRPA;C6AAC5bRPA;C6AAC6bRPA;C6AAC7bRPA;C6AAC8bRPA;C6AAC9bRPA;C6AAC10bTRPA;C6AAC11bRPA;C6AA12bPSAAA;CODSEDE;Sede;CODSUBSEDE;Subsede;NOVEDAD;ESTADO
297718273;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;31;0;0;0;0;0;1;0;32;0;0;366991;89030;0;81501;33029;0;5013;20727;596291;0;0;0;0;0;0;0;0;0;0;0;1462;0;1;Barranquilla;9;Cartagena;99;5
297826971;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ;b;19/09/2012;04/08/2014; ; ; ; ;1;0;31;1;0;0;1;0;1;0;34;1;165918;372940;80887;0;98357;38928;0;5000;26992;789022;19852;0;18000;3960;0;3690;1620;0;0;0;27270;0;0;1;Barranquilla;9;Cartagena;99;5
297826877;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9;0;0;0;30;0;0;0;1;0;40;0;0;0;0;360116;62802;25000;0;6794;22383;477095;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;9;Cartagena;99;5
441879;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;28;0;4;0;0;0;2;0;34;0;0;226410;60185;60612;51531;21703;0;12000;0;432441;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;9;Cartagena;99;5
312167;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;55;0;0;0;0;0;1;0;56;0;0;561576;126370;0;112379;17050;0;5305;10414;833094;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;9;Cartagena;99;5
9816010;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;1;0;23;0;8;0;3;0;36;0;0;9620;2232;244566;47438;14530;0;10800;0;329186;79808;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;9;Cartagena;99;5
374311;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;0;27;0;4;0;0;0;0;0;35;0;0;216000;44539;43200;73080;19440;0;0;0;396259;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;9;Cartagena;99;5
297718327;2013;0;0;0;500;0;0;0;500; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;88;0;0;0;28;0;4;0;120;0;0;1431509;346801;0;307467;143000;28704;20000;433979;2711460;368556;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;9;Cartagena;99;5
297820391;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;89;0;0;0;18;0;4;0;111;0;184596;1476319;344260;0;338948;63540;0;19536;156210;2583409;328941;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;9;Cartagena;99;5
297818576;2013;0;0;0;0;0;0;0;0; ;b;01/03/2013;01/03/2016; ; ; ; ; ;b;01/03/2013;01/03/2016; ; ; ; ;0;0;178;3;0;0;50;0;9;0;237;3;0;3018523;656966;0;659710;183734;50788;45464;540472;5155657;514534;0;52717;12346;0;11648;4067;0;0;0;80778;0;0;1;Barranquilla;9;Cartagena;99;5
299303292;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;13;0;0;0;0;0;1;0;14;0;0;135331;35881;0;31272;10826;0;5305;7617;226232;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;9;Cartagena;99;5
299303278;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;29;0;12;0;0;0;1;0;42;0;0;427512;114187;123000;82180;8000;0;4235;34058;793172;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;9;Cartagena;99;5
452424;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;38;0;0;0;54;0;0;0;92;0;132124;575881;292124;0;123814;65124;0;0;18640;1207707;975576;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;9;Cartagena;99;5
441848;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ;b;19/09/2011;09/10/2014; ; ; ; ;0;0;22;0;0;0;0;0;1;0;23;0;0;207713;48187;0;44308;18694;0;5544;25295;349741;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;9;Cartagena;99;5
394535;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;30;0;0;0;0;0;0;0;32;0;0;234072;56242;0;57394;21066;0;0;23688;392462;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;9;Cartagena;99;5
409328;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ;a; ; ; ; ; ; ; ;0;0;16;0;0;0;0;0;0;0;16;0;0;244965;54757;0;50015;22047;0;0;11850;383634;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;9;Cartagena;99;5
441881;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;13;0;0;0;0;0;0;0;13;0;0;130752;39226;0;28765;11768;0;0;8500;219011;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;9;Cartagena;99;5
297822760;2013;0;0;0;0;0;0;0;0;a; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;2;0;38;0;0;0;0;0;40;0;99651;26930;11000;645599;90000;60000;0;0;22001;955181;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;9;Cartagena;99;5
9798639;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;15;0;0;0;0;0;0;0;17;0;0;217906;61120;0;35000;17000;0;0;12022;343048;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;9;Cartagena;99;5
406282;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;29;0;0;0;11;0;1;0;41;0;0;521190;126776;0;124688;46998;0;4338;18375;842365;210811;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;9;Cartagena;99;5
441855;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;1;0;16;0;0;0;0;0;18;0;0;22633;9629;176231;32079;10875;0;0;12145;263592;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;9;Cartagena;99;5
299304552;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;2;0;14;0;66;0;0;0;82;0;48048;46600;18880;1738124;210508;63695;0;0;142240;2268095;10000231;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;9;Cartagena;99;5
297826740;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;0;0;0;0;41;0;0;0;43;0;0;0;0;0;0;0;0;0;0;0;468669;0;0;0;0;0;0;0;0;0;0;0;0;3;Bucaramanga;10;Cúcuta;99;5
297826883;2013;0;0;0;0;0;0;0;0; ;b;24/11/2013;18/03/2017; ; ; ; ; ; ; ; ; ; ; ; ;0;0;69;0;0;0;22;0;1;0;92;0;0;824547;237992;0;171955;74209;0;5017;199323;1513043;301266;0;0;0;0;0;0;0;0;0;0;0;0;3;Bucaramanga;10;Cúcuta;99;5
297826884;2013;0;0;0;0;0;0;0;0; ;b;27/02/2008;26/02/2017; ; ; ; ; ; ; ; ; ; ; ; ;0;0;59;0;0;0;8;0;3;0;70;0;0;660530;202080;0;139197;61386;0;15353;53063;1131609;120807;0;0;0;0;0;0;0;0;0;0;0;0;3;Bucaramanga;10;Cúcuta;99;5
297826885;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;26;0;18;0;0;0;2;0;46;0;0;256519;132075;237614;95813;44472;0;12352;32322;811167;0;0;0;0;0;0;0;0;0;0;0;0;0;3;Bucaramanga;10;Cúcuta;99;5
297826901;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;82;0;0;0;11;0;4;0;97;0;0;934955;441721;0;214031;76624;0;21228;130560;1819119;133425;0;0;0;0;0;0;0;0;0;0;0;0;3;Bucaramanga;10;Cúcuta;99;5
297826747;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;17;0;0;0;0;0;1;0;18;0;0;202437;99261;0;36281;18219;0;5190;10939;372327;0;0;0;0;0;0;0;0;0;0;0;0;0;3;Bucaramanga;10;Cúcuta;99;5
452108;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ;a; ; ; ; ; ; ; ;0;0;120;4;0;0;40;0;3;1;163;5;0;1239531;287185;0;252938;90207;0;11391;77385;1958637;481816;0;14800;2960;0;2368;1090;0;5999;0;27217;0;0;5;Manizales;11;Ibagué;99;5
297826829;2013;0;0;0;0;0;0;0;0; ;b;20/05/2009;19/05/2015;a; ; ; ; ; ; ; ; ; ; ; ;0;0;25;1;0;0;20;0;2;0;47;1;0;343187;158573;0;72145;30887;0;6895;67147;678834;269864;0;10254;4975;0;2345;1034;0;0;0;18608;0;0;5;Manizales;11;Ibagué;99;5
297818881;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;22;0;6;0;0;0;1;0;29;0;0;235884;83591;90059;47890;21570;0;5300;23922;508216;0;0;0;0;0;0;0;0;0;0;0;0;0;5;Manizales;11;Ibagué;99;5
296914042;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;130;0;2;0;0;0;1;0;133;0;165537;1112388;226942;26331;285327;116179;0;5077;218221;2156002;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Bogotá;2;Bogotá;99;5
297826886;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;33;0;0;0;0;0;0;0;33;0;0;393860;129207;0;111810;32443;0;0;24039;691359;0;0;0;0;0;0;0;0;0;0;0;0;0;5;Manizales;11;Ibagué;99;5
452553;2013;0;0;0;0;0;0;0;0; ;b;27/12/2013;26/12/2016; ; ; ; ; ; ; ; ; ; ; ; ;0;0;36;0;0;0;0;0;2;0;38;0;7271;405945;100019;0;90276;38576;0;7347;24611;674045;0;0;0;0;0;0;0;0;0;0;0;0;0;5;Manizales;11;Ibagué;99;5
297826772;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;25;0;0;0;0;0;1;0;26;0;0;222330;54821;0;53371;20009;0;4348;17525;372404;0;0;0;0;0;0;0;0;0;0;0;0;0;5;Manizales;11;Ibagué;99;5
297826673;2013;0;0;20;0;0;0;0;20; ;b;05/08/2014;04/08/2017; ; ; ; ; ;b;29/05/2012;28/05/2017; ;b;29/05/2012;28/05/2017;0;0;33;0;0;0;4;0;2;0;39;0;93538;330734;80544;0;60236;21085;2105;9665;34073;631980;76506;0;0;0;0;0;0;0;0;0;0;0;0;5;Manizales;11;Ibagué;99;5
297718320;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;0;27;0;0;0;0;0;2;0;34;0;352120;15072;6000;0;56400;20016;0;10773;21000;481381;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Bogotá;2;Bogotá;99;5
299303282;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;0;21;0;0;0;1;0;1;0;26;0;0;149701;31717;0;31377;11065;0;6287;17533;247680;17933;0;0;0;0;0;0;0;0;0;0;0;0;5;Manizales;11;Ibagué;99;5
297826947;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ;a; ; ; ; ; ; ; ;0;0;51;0;0;0;0;0;0;0;51;0;0;500340;104290;0;80055;35502;8998;0;2881;732066;0;0;0;0;0;0;0;0;0;0;0;0;0;5;Manizales;11;Ibagué;99;5
2959356;2013;83572;0;0;0;0;0;0;83572; ;b;14/01/2005;30/12/2014; ; ; ; ; ; ; ; ;a; ; ; ;0;0;198;5;0;0;75;6;5;0;278;11;90217;2258660;715869;0;516607;213028;0;21848;297314;4113543;906678;0;146020;32124;0;25089;12065;0;0;10150;225448;12000;906678;5;Manizales;11;Ibagué;99;5
296914033;2013;41786;0;0;0;0;0;0;41786; ;b;06/01/2005;30/12/2014; ; ; ; ; ; ; ; ; ; ; ; ;0;0;149;3;0;0;15;8;8;0;172;11;56713;1263601;355149;0;310645;123134;0;40016;138779;2288037;398116;0;136000;32923;0;23143;12012;0;0;11002;215080;10000;398116;5;Manizales;11;Ibagué;99;5
297839488;2013;13929;0;0;0;0;0;0;13929; ;b;06/01/2005;30/12/2014; ; ; ; ; ; ; ; ;a; ; ; ;0;0;80;6;0;0;5;5;6;0;91;11;0;715079;191425;0;165059;67337;0;23174;99623;1261697;195205;0;121000;62023;0;28234;10065;0;0;9050;230372;8000;195205;5;Manizales;11;Ibagué;99;5
297822615;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;2;0;18;0;0;0;0;0;20;0;0;78400;23520;221621;58904;15955;0;0;15588;413988;0;0;0;0;0;0;0;0;0;0;0;0;0;5;Manizales;11;Ibagué;99;5
297826644;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;7;0;0;0;0;0;0;0;8;0;0;59037;13388;0;12120;4281;0;0;6702;95528;0;0;0;0;0;0;0;0;0;0;0;0;0;6;Medellín;12;Monteria;99;5
297826972;2013;0;0;0;0;0;0;0;0;a; ; ; ;a; ; ; ; ; ; ; ; ; ; ; ;0;0;56;0;0;0;0;0;2;0;58;0;0;627369;154437;0;133595;44117;0;11524;37903;1008945;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Bogotá;13;Neiva;99;5
377622;2013;0;0;0;0;0;0;0;0; ;b;23/04/2013;23/04/2015; ; ; ; ; ; ; ; ; ; ; ; ;0;0;12;0;54;0;0;0;3;0;69;0;0;118824;27329;760456;115105;68441;0;16296;108600;1215051;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Bogotá;13;Neiva;99;5
297826505;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;29;0;0;0;1;0;30;0;0;0;0;311077;54739;22832;0;5305;21488;415441;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Bogotá;13;Neiva;99;5
297826918;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;20;0;0;0;1;0;22;0;0;0;0;220662;35198;14704;0;3537;24216;298317;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Bogotá;13;Neiva;99;5
297826954;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;20;0;0;0;0;0;1;0;22;0;0;175062;38216;0;31511;15756;0;3537;16920;281002;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Bogotá;13;Neiva;99;5
458176;2013;0;0;0;0;0;0;0;0; ;b;03/12/2012;02/12/2013; ; ; ; ; ; ; ; ; ; ; ; ;2;0;5;1;1;0;0;0;0;0;8;1;0;37447;8903;10981;10109;4168;0;0;5172;76780;0;0;7200;1721;0;1572;648;0;0;846;11987;140;0;2;Bogotá;13;Neiva;99;5
444031;2013;0;0;0;450;0;0;0;450; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;1;0;3;0;18;0;0;0;22;0;0;7200;1577;44056;11235;3922;83;0;7487;75560;322731;0;0;0;0;0;0;0;0;0;0;0;0;2;Bogotá;13;Neiva;99;5
299303377;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;1;0;0;0;0;0;0;0;1;0;0;7000;2300;0;2000;630;0;0;0;11930;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Bogotá;13;Neiva;99;5
377732;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;0;0;5;0;0;0;0;0;6;1;0;0;0;49000;7680;2450;0;0;3824;62954;0;0;0;0;0;0;0;0;0;0;0;0;0;4;Cali;14;Pasto;99;5
297839490;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;8;0;0;0;24;0;0;0;32;0;0;134200;71170;0;36026;13200;0;0;66054;320650;300199;0;0;0;0;0;0;0;0;0;0;0;0;4;Cali;14;Pasto;99;5
299303258;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;25;0;0;0;0;0;0;0;25;0;0;209226;45674;0;43623;18830;0;0;24445;341798;0;0;0;0;0;0;0;0;0;0;0;0;0;4;Cali;14;Pasto;99;5
297826853;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;33;0;0;0;0;0;1;0;34;0;0;397088;88688;0;98323;35738;0;4553;28326;652716;0;0;0;0;0;0;0;0;0;0;0;0;0;4;Cali;14;Pasto;99;5
296886267;2013;0;0;0;0;0;0;0;0; ;b;24/04/2014;23/12/2016; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;20;0;11;0;0;0;31;0;0;0;0;247598;43963;12198;0;0;21963;325722;153889;0;0;0;0;0;0;0;0;0;0;0;0;4;Cali;14;Pasto;99;5
297838027;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;22;0;0;0;0;0;0;0;22;0;0;155628;36820;0;34337;15081;0;0;18602;260468;0;0;0;0;0;0;0;0;0;0;0;0;0;4;Cali;14;Pasto;99;5
297820038;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;8;0;0;0;0;0;0;0;8;0;0;56592;12354;0;11897;5093;0;0;0;85936;0;0;0;0;0;0;0;0;0;0;0;0;0;4;Cali;14;Pasto;99;5
297823966;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;4;0;0;0;0;0;0;0;4;0;0;28296;6432;0;6214;2547;0;0;0;43489;0;0;0;0;0;0;0;0;0;0;0;0;0;4;Cali;14;Pasto;99;5
443904;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;3;0;0;0;0;0;0;0;3;0;0;21222;4631;0;4461;1909;0;0;0;32223;0;0;0;0;0;0;0;0;0;0;0;0;0;4;Cali;14;Pasto;99;5
452007;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;3;0;0;0;0;0;0;0;3;0;0;21222;4630;0;4293;1840;0;0;0;31985;0;0;0;0;0;0;0;0;0;0;0;0;0;4;Cali;14;Pasto;99;5
297822291;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;2;0;0;0;0;0;0;0;2;0;0;14148;3088;0;2974;1228;0;0;0;21438;0;0;0;0;0;0;0;0;0;0;0;0;0;4;Cali;14;Pasto;99;5
299303277;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;Cali;14;Pasto;99;5
190072;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;10;0;0;0;0;0;0;0;10;0;0;68008;16285;0;14155;6120;0;0;10354;114922;0;0;0;0;0;0;0;0;0;0;0;0;0;4;Cali;14;Pasto;99;5
299304532;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;Cali;14;Pasto;99;5
297819287;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;Cali;14;Pasto;99;5
297820340;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;Cali;14;Pasto;99;5
297820632;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;1;0;0;0;0;0;0;0;3;0;0;7074;1515;0;1478;665;0;0;0;10732;0;0;0;0;0;0;0;0;0;0;0;0;0;4;Cali;14;Pasto;99;5
299303280;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;2;0;0;0;0;0;0;0;3;0;0;14148;3086;0;4107;1271;0;0;0;22612;0;0;0;0;0;0;0;0;0;0;0;0;0;4;Cali;14;Pasto;99;5
297826952;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;19;0;4;0;0;0;1;0;26;0;0;194681;39847;39660;39847;16000;0;5304;14470;349809;0;0;0;0;0;0;0;0;0;0;0;0;0;4;Cali;15;Popayán;99;5
296886217;2013;0;0;0;0;0;0;0;0; ;b;17/12/2007;17/12/2017; ; ; ; ; ; ; ; ; ; ; ; ;0;0;20;1;0;0;0;0;1;0;21;1;0;223435;48753;0;50371;20109;0;5305;8262;356235;0;0;7074;1544;0;2051;636;0;0;0;11305;200;0;1;Barranquilla;16;Santa Marta;99;5
297826801;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;315;0;0;0;82;0;8;0;405;0;696074;5037673;1259419;0;1000031;468927;0;37722;73992;8573838;7957890;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;16;Santa Marta;99;5
297826802;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;26;0;0;0;0;0;0;0;26;0;0;228123;56796;0;50217;20531;0;0;0;355667;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;16;Santa Marta;99;5
297826803;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;23;0;0;0;8;0;5;0;36;0;110014;331331;69418;0;101577;29819;0;26520;24975;693654;88716;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;16;Santa Marta;99;5
297838055;2013;1527;0;1965;0;0;110193;DADMA;113685; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;250;2;0;0;344;2;8;0;602;4;390377;2890424;773898;0;658121;185381;0;50432;778016;5726649;11453293;0;28220;8035;0;5969;2581;0;0;799;45604;1227;24163;1;Barranquilla;16;Santa Marta;99;5
9816056;2013;0;0;0;0;0;0;0;0; ;b;12/12/2006;10/12/2015; ; ; ; ; ; ; ; ; ; ; ; ;0;0;106;0;0;0;20;0;6;0;132;0;0;1294674;673230;0;262290;101674;0;31832;80291;2443991;355090;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;16;Santa Marta;99;5
9816058;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;12;0;7;0;0;0;1;0;22;0;0;120397;26281;97785;44391;19636;0;5394;13920;327804;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;16;Santa Marta;99;5
297826804;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;26;0;0;0;0;0;1;0;27;0;0;426650;114091;0;90308;38398;0;3500;55079;728026;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;16;Santa Marta;99;5
441237;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;4;0;29;0;0;0;2;0;35;0;0;96000;20800;303090;52000;23945;0;12801;0;508636;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;16;Santa Marta;99;5
441867;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;87;0;0;0;5;0;92;0;0;0;0;1062272;189299;74676;0;18080;0;1344327;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;16;Santa Marta;99;5
299303290;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;15;0;0;0;0;0;2;0;17;0;0;109223;21899;0;25121;10103;0;9000;176009;351355;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;16;Santa Marta;99;5
297826653;2013;20000;30000;0;10000;0;0;0;60000;a; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;8;0;8;0;14;0;3;0;33;0;0;71200;37000;222186;45000;16000;684;12000;29262;433332;297182;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;16;Santa Marta;99;5
412206;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;0;0;0;0;13;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;216000;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;16;Santa Marta;99;5
297839770;2013;0;0;0;850;0;0;0;850; ; ; ; ; ; ; ; ;a; ; ; ; ; ; ; ;0;0;127;0;0;0;0;0;0;0;127;0;89918;1084010;255348;0;260659;100700;0;0;137040;1927675;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;16;Santa Marta;99;5
297823689;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;18;0;0;0;0;0;1;0;19;0;0;189413;45018;0;42603;16503;0;5301;12982;311820;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;16;Santa Marta;99;5
