Nro_Orden_Establecimiento;Periodo;C5REA1;C5REA2;C5REA3;C5REA4;C5REA9;C5REA5;C5REA6;C5REA7;C5REA8;C5REA10;C6GAA2e;C6GAA1b;TORAENER;C5REB1a;C5REB1b;C5REB2a;C5REB2b;C5REB3a;C5REB3b;C5REB16a;C5REB16b;C5REB4a;C5REB4b;C5REB5a;C5REB5b;C5REB6a;C5REB6b;C5REB7a;C5REB7b;C5REB8a;C5REB8b;C5REB9a;C5REB9b;C5REB10a;C5REB10b;C5REB11a;C5REB12a;C5REB13a;C5REB14a;C5REB15a;C5REB15b;C5REB17a;C5REB17b;CONBIOGAS;C5REB18b;CODSEDE;Sede;CODSUBSEDE;Subsede;NOVEDAD;ESTADO
297822054;2013;0;1200;0;315;0;0;0;0;0;0;0;0;1515;53832;19487;16586;15918;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35405;2;Bogotá;2;Bogotá;99;5
297819453;2013;0;0;1700;0;0;0;0;0;0;0;0;0;1700;34657;13343;6214;6463;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19806;2;Bogotá;2;Bogotá;99;5
450867;2013;0;350;100;1100;120;0;0;0;0;450;0;0;2120;47186;16845;0;0;2097;2149;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18994;2;Bogotá;2;Bogotá;99;5
441850;2013;0;0;0;2000;0;0;0;0;0;5500;0;0;7500;375082;161808;0;0;8500;7522;0;0;700;6160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;240;0;0;0;0;0;175490;1;Barranquilla;22;San Andrés;99;5
297823164;2013;0;0;0;150;0;0;0;0;0;0;0;0;150;71025;26563;5318;5302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31865;2;Bogotá;2;Bogotá;99;5
297718671;2013;0;0;0;5817;0;0;0;0;0;0;0;0;5817;210850;65996;14463;13710;0;0;0;0;5;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79746;2;Bogotá;2;Bogotá;99;5
297717025;2013;0;0;0;1600;0;0;0;0;0;0;0;0;1600;208512;62553;12096;11503;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74056;2;Bogotá;2;Bogotá;99;5
297821128;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;288416;100945;24308;23579;0;0;0;0;70;595;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;0;0;0;0;0;125119;2;Bogotá;2;Bogotá;99;5
297826003;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;Bogotá;2;Bogotá;99;5
297827332;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;135959;47585;18602;17671;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65256;2;Bogotá;2;Bogotá;99;5
299304556;2013;0;0;0;480;0;0;0;0;0;250;0;0;730;8725;3219;655;588;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3807;2;Bogotá;2;Bogotá;99;5
297824845;2013;0;0;0;0;1600;0;0;0;0;0;0;0;1600;18990;17243;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17243;2;Bogotá;91;Leticia;99;5
297840105;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000;2;Bogotá;91;Leticia;99;5
297825821;2013;0;0;0;250;0;0;0;0;0;0;0;0;250;1561;1226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1226;2;Bogotá;91;Leticia;99;5
297827619;2013;0;0;0;200;1400;0;0;0;0;0;0;0;1600;14572;11293;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11293;2;Bogotá;91;Leticia;99;5
297840102;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;2133;1600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1600;2;Bogotá;91;Leticia;99;5
297825685;2013;0;0;0;123;0;0;0;0;0;0;0;0;123;13322;10471;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10471;2;Bogotá;91;Leticia;99;5
297823003;2013;0;200;0;1000;2000;0;0;0;0;0;0;0;3200;7707;4797;0;0;312;1080;84;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6477;2;Bogotá;91;Leticia;99;5
297826634;2013;0;0;0;0;0;0;0;0;0;350;0;0;350;44846;31912;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31912;2;Bogotá;91;Leticia;99;5
297822047;2013;0;0;0;500;350;0;0;0;0;500;0;0;1350;4128;3247;0;0;480;576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3823;2;Bogotá;91;Leticia;99;5
446751;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;2695;1631;0;0;1000;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4631;2;Bogotá;91;Leticia;99;5
259709;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;16363;12812;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12812;2;Bogotá;91;Leticia;99;5
297818963;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;20388;16025;0;0;1040;1196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17221;2;Bogotá;91;Leticia;99;5
297840103;2013;0;0;0;198;0;0;0;0;0;0;0;0;198;0;0;0;0;0;0;330;2315;18;171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2600;0;0;0;0;0;2486;2;Bogotá;91;Leticia;99;5
394762;2013;0;0;400;500;0;0;0;0;0;1000;0;0;1900;15500;11500;0;0;960;1056;823;7000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19556;2;Bogotá;91;Leticia;99;5
297833958;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;4993;3096;0;0;624;1080;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4176;2;Bogotá;91;Leticia;99;5
297823481;2013;0;0;0;570;0;0;0;0;0;1800;0;0;2370;9360;7020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7020;2;Bogotá;91;Leticia;99;5
297821674;2013;0;0;0;150;0;0;0;0;0;0;0;50;200;3586;2546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2546;2;Bogotá;91;Leticia;99;5
299304550;2013;0;0;0;230;0;0;0;0;0;0;0;0;230;36817;11786;2777;2571;0;0;0;0;24;189;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14546;2;Bogotá;2;Bogotá;99;5
297827324;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;52098;14260;400;434;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14694;2;Bogotá;2;Bogotá;99;5
296886227;2013;0;0;0;0;8144;0;0;0;0;0;0;0;8144;361469;136996;84155;83314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6900;6480;0;0;0;0;0;0;0;0;0;226790;2;Bogotá;2;Bogotá;99;5
297718270;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;481920;168672;42377;47886;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;216558;2;Bogotá;2;Bogotá;99;5
452147;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;157216;45593;21521;18723;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64316;3;Bucaramanga;3;Bucaramanga;99;5
296886218;2013;0;0;0;1539;0;0;0;0;0;0;0;0;1539;531649;148148;42137;36087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;184235;3;Bucaramanga;3;Bucaramanga;99;5
297839501;2013;0;0;0;0;0;0;0;0;0;42769;0;12940;55709;812020;243606;119300;113493;0;0;0;0;280;2434;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2800;0;0;0;0;0;359533;2;Bogotá;2;Bogotá;99;5
382102;2013;0;132;0;1487;30944;0;0;0;0;38905;0;0;71468;2096420;461212;76422;65846;0;0;0;0;5186;4205;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;531263;3;Bucaramanga;3;Bucaramanga;99;5
297826761;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;565445;233416;26501;21075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;254491;3;Bucaramanga;3;Bucaramanga;99;5
296914019;2013;0;0;0;500;0;0;0;0;0;2000;0;0;2500;363889;100293;5216;4896;0;0;0;0;150;1250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;106439;3;Bucaramanga;3;Bucaramanga;99;5
297826917;2013;0;2500;0;17024;0;0;0;0;0;34389;0;11500;65413;1148156;256613;68565;59934;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;316547;3;Bucaramanga;3;Bucaramanga;99;5
297826729;2013;0;0;0;2500;0;0;0;0;0;3000;0;0;5500;561637;191020;64537;55681;0;0;120;1000;250;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2500;0;0;0;0;0;249701;3;Bucaramanga;3;Bucaramanga;99;5
297826888;2013;0;0;124;0;0;0;0;0;0;0;0;0;124;446405;143537;36506;37773;0;0;10626;89950;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;271260;3;Bucaramanga;3;Bucaramanga;99;5
297826958;2013;0;0;0;2234;0;0;0;0;0;0;0;0;2234;143708;52477;1165;10024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62501;3;Bucaramanga;3;Bucaramanga;99;5
452268;2013;0;0;0;3000;0;0;0;0;0;2000;0;0;5000;354065;132588;0;0;58176;62537;22;180;298;2446;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;197751;3;Bucaramanga;3;Bucaramanga;99;5
452269;2013;0;0;0;1200;0;2500;0;0;0;32500;0;0;36200;355969;158534;10929;95082;0;0;326;2454;55;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;0;0;0;0;256570;3;Bucaramanga;3;Bucaramanga;99;5
297826916;2013;0;0;0;258;0;0;0;0;0;0;0;0;258;73938;25025;10526;8532;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33557;3;Bucaramanga;3;Bucaramanga;99;5
455214;2013;0;0;0;50;0;0;0;0;0;0;0;0;50;25584;9385;0;0;2320;2625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12010;3;Bucaramanga;3;Bucaramanga;99;5
297826915;2013;0;0;0;1586;0;0;0;0;0;1876;0;0;3462;178277;57310;4336;4043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61353;3;Bucaramanga;3;Bucaramanga;99;5
297826605;2013;0;3585;0;3600;430;0;0;0;0;4520;0;0;12135;58533;22670;603;527;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53499;23197;3;Bucaramanga;3;Bucaramanga;99;5
420510;2013;0;700;0;1000;0;0;0;0;0;3000;0;300;5000;166560;58296;8760;9276;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67572;3;Bucaramanga;3;Bucaramanga;99;5
297823964;2013;0;0;0;1054;0;0;0;0;0;10055;0;0;11109;300173;98973;32055;27544;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;126517;3;Bucaramanga;3;Bucaramanga;99;5
297822876;2013;0;144;0;600;0;0;0;0;0;3000;0;0;3744;120228;38613;8904;6833;0;0;0;0;10;140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45586;3;Bucaramanga;3;Bucaramanga;99;5
297824118;2013;0;3000;0;5000;2000;6000;0;0;0;0;0;3000;19000;111527;60224;16504;16173;0;0;0;0;60;480;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;600;0;0;0;0;0;76877;3;Bucaramanga;3;Bucaramanga;99;5
297827338;2013;0;0;0;120;0;0;0;0;0;1149;0;0;1269;209541;70938;12204;10748;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81686;3;Bucaramanga;3;Bucaramanga;99;5
452141;2013;0;0;0;2294;0;0;0;0;0;8123;0;0;10417;419950;134384;131942;130622;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;265006;3;Bucaramanga;3;Bucaramanga;99;5
444253;2013;4000;2300;3500;3800;6800;0;0;0;0;22300;3500;7900;54100;108960;38384;0;0;12994;31895;1000;8500;1000;8100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86879;3;Bucaramanga;3;Bucaramanga;99;5
452143;2013;0;0;0;1763;0;834;0;0;0;0;0;0;2597;57671;21915;0;0;17601;19009;0;0;0;0;0;0;0;0;0;0;0;0;3600;2018;0;0;0;0;0;0;0;0;0;0;0;42942;3;Bucaramanga;3;Bucaramanga;99;5
297820053;2013;0;2000;0;0;0;0;0;0;0;0;0;0;2000;81600;26928;2670;2354;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29282;3;Bucaramanga;3;Bucaramanga;99;5
299304551;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;253021;56158;5300;4411;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60569;3;Bucaramanga;3;Bucaramanga;99;5
297838190;2013;0;0;0;2803;0;0;0;0;0;15932;0;0;18735;111634;46900;12464;12381;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59281;4;Cali;4;Cali;99;5
455239;2013;0;0;0;1021;0;0;0;0;0;557;0;0;1578;552947;153333;29603;32269;0;0;150;1133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;186735;4;Cali;4;Cali;99;5
297826717;2013;0;0;0;0;0;0;0;0;0;15000;0;11500;26500;1634517;529017;57090;58944;0;0;0;0;945;5367;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10040;0;0;0;0;0;593328;4;Cali;4;Cali;99;5
297826765;2013;0;0;0;630;0;0;0;0;0;18368;0;0;18998;173760;69455;22116;22194;0;0;4;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91682;4;Cali;4;Cali;99;5
297826766;2013;0;0;0;0;0;0;0;0;0;100;0;0;100;170017;78530;0;0;1364;1790;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80320;4;Cali;4;Cali;99;5
297821302;2013;0;2000;500;800;0;0;0;0;0;5000;0;0;8300;196933;77645;80500;11913;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89558;4;Cali;4;Cali;99;5
297826771;2013;0;518;1200;4215;5017;800;0;0;0;18901;0;0;30651;122550;68346;11211;10968;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79314;4;Cali;4;Cali;99;5
297821622;2013;0;0;0;3500;0;0;0;0;0;0;0;0;3500;878994;347230;33000;35587;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;382817;4;Cali;4;Cali;99;5
452422;2013;0;0;0;1026;0;0;0;0;0;0;0;0;1026;104466;26256;0;0;13536;28088;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54344;5;Manizales;5;Manizales;99;5
452426;2013;0;340;0;1200;0;0;0;0;0;407;0;1000;2947;1042835;366209;192032;186177;0;0;60;505;150;1292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;554183;5;Manizales;11;Ibagué;99;5
9807415;2013;0;0;0;7900;0;0;0;0;0;0;0;0;7900;274788;131812;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;131812;2;Bogotá;2;Bogotá;99;5
296886245;2013;0;0;0;250;0;0;0;0;0;0;0;40;290;1465317;507000;45995;57493;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;564493;6;Medellín;6;Medellín;99;5
296886246;2013;0;0;0;1100;0;0;0;0;0;0;0;0;1100;442178;172449;43691;42817;0;0;0;0;100;857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;216123;2;Bogotá;2;Bogotá;99;5
296886247;2013;0;0;0;1927;0;0;0;0;0;0;0;0;1927;374894;142459;28880;28013;0;0;0;0;96;825;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;171297;2;Bogotá;2;Bogotá;99;5
296886248;2013;0;0;0;2171;0;0;0;0;0;0;33;0;2204;265855;103019;37533;35929;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;138948;5;Manizales;5;Manizales;99;5
296886249;2013;0;0;0;5958;0;0;0;0;0;0;0;0;5958;153420;65195;11862;11456;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76651;5;Manizales;5;Manizales;99;5
296886250;2013;0;4309;0;5778;1536;0;0;0;0;20195;0;0;31818;1932766;614208;70977;70525;0;0;400;3434;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;688167;1;Barranquilla;16;Santa Marta;99;5
297718282;2013;0;0;0;11543;8000;0;0;0;0;0;0;0;19543;2860010;829346;30321;34011;0;0;73;600;19158;159014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1022971;1;Barranquilla;9;Cartagena;99;5
297730369;2013;0;0;0;11057;0;0;0;0;0;0;0;0;11057;1725136;487333;308152;289468;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;776801;2;Bogotá;2;Bogotá;99;5
297730371;2013;0;0;0;1900;0;0;0;0;0;0;0;0;1900;675113;205102;29734;29139;0;0;0;0;123;1008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;235249;2;Bogotá;2;Bogotá;99;5
297730372;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;72344;25609;5949;5455;0;0;0;0;15;127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31191;2;Bogotá;2;Bogotá;99;5
297730373;2013;0;0;0;7205;1441;0;0;0;0;0;0;24310;32956;2701442;809367;30269;25650;0;0;0;0;165;1474;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;836491;1;Barranquilla;1;Barranquilla;99;5
297730375;2013;0;0;0;120;0;0;0;0;0;0;0;60;180;549000;179995;27000;24000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;203995;6;Medellín;6;Medellín;99;5
297730377;2013;0;360;550;12000;270;0;0;0;0;4500;0;15000;32680;863000;315000;336000;201000;0;0;1872;16200;960;7870;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9600;0;0;0;0;0;540070;2;Bogotá;17;Tunja;99;5
297730504;2013;0;0;0;70;0;0;0;0;0;0;0;50;120;228999;75569;2200;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77571;6;Medellín;6;Medellín;99;5
297730506;2013;0;0;771;1100;476;0;0;0;0;932;357;298;3934;388670;104941;0;0;9600;10588;25;195;25;195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;115919;5;Manizales;11;Ibagué;99;5
297730507;2013;0;0;0;5235;0;0;0;0;0;0;0;0;5235;555741;211181;65969;65970;0;0;0;0;219;1759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;278910;2;Bogotá;2;Bogotá;99;5
297838052;2013;0;100;0;4892;39976;120;0;0;0;18400;0;6800;70288;4756642;1410693;653052;706157;1400;1570;101;854;1202;10025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2129299;4;Cali;4;Cali;99;5
296914052;2013;0;0;0;3735;0;0;0;0;0;0;0;0;3735;2202383;732714;90021;108025;0;0;0;0;965;8045;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;848784;4;Cali;4;Cali;99;5
297826920;2013;0;0;0;1165;0;0;0;0;0;0;0;0;1165;369752;121888;22724;22870;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;144758;4;Cali;4;Cali;99;5
446013;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;186753;65660;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65660;4;Cali;4;Cali;99;5
452409;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;404991;86242;31754;38105;0;0;0;0;872;6801;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9872;0;0;0;0;0;131148;4;Cali;4;Cali;99;5
297826959;2013;0;0;0;768;0;0;0;0;0;5500;0;0;6268;206400;95400;10800;13115;0;0;0;0;20;141;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;108656;4;Cali;4;Cali;99;5
306981;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;132176;43406;3063;2705;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46111;4;Cali;4;Cali;99;5
297730524;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;366112;163978;0;0;27600;34500;36;195;437;2624;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;201297;4;Cali;14;Pasto;99;5
297826949;2013;0;0;0;2000;7000;0;0;0;0;20000;0;0;29000;125760;64800;4220;6216;0;0;0;0;60;480;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71496;4;Cali;4;Cali;99;5
297826764;2013;0;230;0;435;0;0;0;0;0;0;0;0;665;93991;21430;3556;3600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25030;4;Cali;4;Cali;99;5
297826736;2013;0;810;0;1080;0;0;0;0;0;7892;0;0;9782;731600;239968;8274;9102;3600;4464;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;253534;4;Cali;4;Cali;99;5
297826872;2013;0;0;0;425;1236;0;0;0;0;59400;0;0;61061;118080;46682;3252;3051;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49733;4;Cali;4;Cali;99;5
297826769;2013;0;0;0;0;0;5100;0;0;0;0;0;0;5100;391050;117822;38220;42042;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;159864;4;Cali;4;Cali;99;5
297826768;2013;0;5000;0;600;0;0;0;0;0;0;0;0;5600;15103;8306;785;1099;0;0;0;0;66;546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9951;4;Cali;4;Cali;99;5
297827862;2013;0;0;0;0;0;0;0;0;0;800;0;900;1700;1838148;497352;35000;40250;0;0;0;0;200;1380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;538982;4;Cali;4;Cali;99;5
444764;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;110587;49102;10157;11031;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60133;4;Cali;4;Cali;99;5
455224;2013;0;100;1000;2000;30000;0;0;0;0;0;0;200;33300;1693914;592870;59476;64532;0;0;0;0;500;4250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;661652;4;Cali;4;Cali;99;5
297820355;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;349543;123252;32585;32659;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;155911;4;Cali;4;Cali;99;5
299304554;2013;456;0;120;450;890;0;0;0;0;1600;105;150;3771;13500;12560;0;0;6800;5960;230;2400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20920;4;Cali;4;Cali;99;5
297822435;2013;0;0;0;1000;0;0;0;0;0;29000;0;0;30000;0;0;0;0;6966;12400;0;0;3900;34226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15200;0;0;0;0;0;46626;4;Cali;4;Cali;99;5
299303283;2013;0;0;0;820;2000;0;0;0;0;0;0;0;2820;222360;95615;0;0;37106;69500;2777;23000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;0;0;0;0;0;188115;5;Manizales;5;Manizales;99;5
375000;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;213250;90107;94038;78710;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;168817;5;Manizales;5;Manizales;99;5
455637;2013;0;0;0;500;0;0;0;0;0;0;0;200;700;1190472;386903;0;0;28000;25576;874;8572;583;4897;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5830;0;0;0;0;0;425948;5;Manizales;5;Manizales;99;5
7070958;2013;0;0;0;400;0;0;0;0;0;0;0;0;400;457626;147749;0;0;15840;13912;450;3802;250;2075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2500;0;0;0;0;0;167538;5;Manizales;5;Manizales;99;5
297826773;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;18910;9133;4546;3150;0;0;20;170;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12453;5;Manizales;5;Manizales;99;5
