Nro_Orden_Establecimiento;Periodo;C6GAA2ab;C6GAA1e;C6GAA2d;C6GAA2f;C6GAA2g;C6GAA2h;C6GAA2i;TOTALGAA;C6GAAB1a;C6GAAB1b;C6GAAB1c;C6GAAB1d;C6GAAB2a;C6GAAB2b;C6GAAB2c;C6GAAB2d;C6GAAB3a;C6GAAB3b;C6GAAB3c;C6GAAB3d;C6GAAB4a;C6GAAB4b;C6GAAB4c;C6GAAB4d;POTPSFR;C6AAC1d;POTPERM;C6AAC2d;POTTCDE;C6AAC3d;POTTCAG;C6AAC4d;POTPAU;C6AAC5d;POTTOT;C6AAC6dT;GPPSI;GPPER;GPPPSP;GPPPST;GPPCPO;GPPANO;GPPAVO;GPPGPA;GPPGPN;GPPTPOT;GPPPTA;C6AAC1bRPA;C6AAC2bRPA;C6AAC3bRPA;C6AAC4bRPA;C6AAC5bRPA;C6AAC6bRPA;C6AAC7bRPA;C6AAC8bRPA;C6AAC9bRPA;C6AAC10bTRPA;C6AAC11bRPA;C6AA12bPSAAA;CREE;CREE_B;CREE_SALUD;CREE_SALUD_B;CODSEDE;Sede;CODSUBSEDE;Subsede;NOVEDAD;ESTADO
297827422;2015;0;0;0;0;0;0;0;0; ;b;07/06/2013;06/06/2019; ; ; ; ; ; ; ; ; ; ; ; ;1;0;22;0;0;0;0;0;1;0;24;0;0;203573;46425;0;26554;8209;0;7088;20308;312157;0;0;0;0;0;0;0;0;0;0;0;0;0;8320; ;8320; ;3;Bucaramanga;3;Bucaramanga;99;5
10300919;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;118;1;0;0;0;0;0;0;118;1;0;1333786;279831;0;236878;53943;0;0;340034;1904778;0;0;8400;1832;0;1751;84;0;0;864;12931;0;0;0;0; ; ;3;Bucaramanga;3;Bucaramanga;99;5
299304639;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;3;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;37800;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;3;Bucaramanga;3;Bucaramanga;99;5
299304641;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;1;0;7;0;0;0;0;0;8;0;10051;10051;2800;89184;14274;3349;0;0;8041;137750;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ;3;Bucaramanga;3;Bucaramanga;99;5
299304642;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;8;0;0;0;0;0;9;0;0;0;0;688470;15022;2753;0;0;7098;713343;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;3;Bucaramanga;3;Bucaramanga;99;5
297838190;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ;a; ; ; ;0;0;19;2;0;0;12;0;0;0;31;2;0;233552;59524;0;38457;21512;0;0;19272;372317;178699;0;21600;4715;0;4715;1944;0;0;0;32974;0;0; ; ; ; ;4;Cali;4;Cali;99;5
10400052;2015;0;0;0;800;300;0;0;1100; ; ; ; ; ; ; ; ; ; ; ; ;a; ; ; ;1;0;42;2;0;0;3;0;1;0;47;2;107000;545000;123000;0;92695;28000;0;4100;0;899795;38501;0;21600;9000;0;3;3;0;0;0;30606;0;0;528432;0;528432;0;4;Cali;4;Cali;99;5
455239;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;77;0;5;0;18;0;4;0;104;0;0;1132500;247678;74140;147884;45300;0;25690;0;1673192;226408;0;0;0;0;0;0;0;0;0;0;0;0;52044; ;52044; ;4;Cali;4;Cali;99;5
297826717;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ;b;31/03/2015;30/03/2016;0;0;85;0;0;0;11;0;5;0;101;0;0;1216100;265961;0;334458;48644;0;34042;234393;2133598;134032;0;0;0;0;0;0;0;0;0;0;0;0;1; ; ; ;4;Cali;4;Cali;99;5
297826765;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;20;0;3;0;0;0;1;0;24;0;0;219208;47941;34088;29213;8768;0;5482;7280;351980;0;0;0;0;0;0;0;0;0;0;0;0;0;4837; ;4837; ;4;Cali;4;Cali;99;5
297821302;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;15;0;0;0;0;0;0;0;15;0;0;146387;32015;0;21966;5855;0;0;73066;279289;0;0;0;0;0;0;0;0;0;0;0;0;0;55127; ;55127; ;4;Cali;4;Cali;99;5
297826771;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;23;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;287386;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;4;Cali;4;Cali;99;5
297821622;2015;0;0;0;1500;0;0;0;1500;a; ; ; ; ; ; ; ;a; ; ; ;a; ; ; ;0;0;71;1;0;0;28;0;3;0;102;1;94657;970475;212243;0;119668;38819;0;18191;490358;1944411;333688;0;15186;3156;0;1792;559;0;0;0;20693;0;0;54296;0;54296;0;4;Cali;4;Cali;99;5
104000;2015;0;0;0;200;0;0;0;200; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;19;1;0;0;0;0;1;0;20;1;0;328242;178124;0;3188;13283;0;7544;0;530381;0;0;24;9;0;6;1;0;0;0;40;0;0;17193;6;17193; ;2;Bogotá;18;Villavicencio;99;5
400082;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ;b;19/08/2015;18/08/2016; ; ; ; ;0;0;61;0;0;0;25;0;3;0;89;0;218867;873817;214866;0;149938;47895;14846;14841;42122;1577192;323993;0;0;0;0;0;0;0;0;0;0;0;0;67439; ;67439; ;2;Bogotá;18;Villavicencio;99;5
452422;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ;b;19/09/2011;12/12/2016; ; ; ; ;0;0;19;0;0;0;8;0;2;0;29;0;0;224840;54421;0;30877;9397;0;12156;16155;347846;152029;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;5;Manizales;5;Manizales;99;5
452426;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ;b;19/09/2011;31/01/2017; ; ; ; ;0;0;65;0;26;0;10;0;4;0;105;0;126973;867627;191689;423726;178310;54861;5523;26418;63513;1938640;133621;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;5;Manizales;11;Ibagué;99;5
9807415;2015;0;0;0;380;0;0;0;380; ;b;15/04/2015;14/04/2016; ; ; ; ; ;b;14/03/2015;13/03/2018; ; ; ; ;0;0;12;0;0;0;0;0;0;0;12;0;0;277845;58347;0;45792;7500;0;0;50424;439908;0;0;0;0;0;0;0;0;0;0;0;0;0;25006; ; ; ;2;Bogotá;2;Bogotá;99;5
10400082;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;20;0;0;0;2;0;0;0;22;0;0;209032;45590;0;43583;8361;0;0;12079;318645;62567;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ;3;Bucaramanga;3;Bucaramanga;99;5
296886245;2015;500;500;400;700;0;0;0;2100; ; ; ; ; ; ; ; ; ;b;22/09/2015;25/11/2016; ; ; ; ;0;0;92;1;0;0;14;0;8;0;114;1;211292;1158090;287297;0;196954;59910;812;44288;61283;2019926;156339;0;20652;6239;0;164;54;0;0;0;27109;0;0;97881;0;97881;0;6;Medellín;6;Medellín;99;5
296886246;2015;0;560;0;0;0;0;0;560; ;b;11/10/2013;07/08/2016; ; ; ; ; ;b;13/10/2013;11/11/2016; ; ; ; ;0;0;64;0;0;0;0;0;0;0;64;0;0;854305;499731;0;155274;43931;0;0;0;1553241;0;0;0;0;0;0;0;0;0;0;0;0;0;58504; ; ; ;2;Bogotá;2;Bogotá;99;5
296886247;2015;2041;0;0;177;0;0;0;2218; ;b;09/09/2015;16/09/2018; ; ; ; ; ;b;19/08/2015;18/08/2018; ; ; ; ;0;0;62;0;0;0;0;0;0;0;62;0;0;937939;467717;0;179569;66315;17372;0;1506;1670418;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;2;Bogotá;2;Bogotá;99;5
296886248;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ;b;11/10/2013;06/10/2016; ; ; ; ;0;0;35;0;0;0;6;0;3;0;44;0;115100;429156;111648;0;83245;25692;0;16495;28059;809395;111599;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ;5;Manizales;5;Manizales;99;5
296886250;2015;0;0;0;100;0;0;0;100; ;b;01/09/2011;31/08/2018; ; ; ; ; ;b;19/08/2015;18/08/2018; ; ; ; ;0;0;96;1;0;0;40;0;5;0;141;1;82497;1454482;340340;0;212569;65943;1759;33342;66382;2257314;518794;0;17040;3863;0;2222;720;0;0;0;23845;0;0;0;0;0;0;1;Barranquilla;16;Santa Marta;99;5
297718282;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ;b;18/01/2016;17/01/2019; ; ; ; ;0;0;141;1;0;0;45;0;6;0;192;1;265328;1656873;394919;0;367305;83304;16763;46393;331820;3162705;571992;0;19598;4344;0;2452;783;0;0;0;27177;0;0;0;0; ;0;1;Barranquilla;9;Cartagena;99;5
297730369;2015;0;560;0;0;0;0;0;560; ;b;01/01/2012;31/01/2018; ; ; ; ; ;b;05/05/2015;04/05/2018;a; ; ; ;0;0;187;0;0;0;0;0;0;0;187;0;0;2857469;1424917;0;547066;202032;52925;0;4583;5088992;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;2;Bogotá;2;Bogotá;99;5
297730371;2015;0;3774;0;0;0;0;0;3774; ; ; ; ; ; ; ; ; ;b;13/10/2015;12/10/2018; ; ; ; ;0;0;69;0;0;0;0;0;0;0;69;0;0;1041169;519193;0;199333;73614;19284;0;1671;1854264;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;2;Bogotá;2;Bogotá;99;5
297730372;2015;0;280;0;0;0;0;0;280; ; ; ; ; ; ; ; ;a; ; ; ; ; ; ; ;0;0;12;0;0;0;0;0;0;0;12;0;0;181388;90451;0;34727;12824;2413;0;1239;323042;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;2;Bogotá;2;Bogotá;99;5
297730373;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ;b;01/08/2014;31/07/2017; ; ; ; ;0;0;75;75;0;0;60;0;10;0;145;75;449689;1086669;258964;0;194886;61656;22175;39000;52755;2165794;650000;0;22877;5664;0;3115;960;224;0;2417;35257;0;0;115536;115536;115536;115536;1;Barranquilla;1;Barranquilla;99;5
297730375;2015;300;450;500;300;0;0;0;1550; ; ; ; ; ; ; ; ; ;b;15/07/2015;15/08/2017; ; ; ; ;0;0;30;1;0;0;7;0;1;0;38;1;0;376704;90474;0;52451;15689;344;7496;23496;566654;78685;0;561;234;0;45;55;0;0;0;895;0;0;52579; ;52579;231;6;Medellín;6;Medellín;99;5
297730377;2015;0;30000;7000;5000;3000;2000;SENAS;47000; ;b;10/06/2010;28/06/2018; ; ; ; ; ;b;05/01/2012;04/05/2018; ; ; ; ;0;0;114;1;0;0;0;0;0;0;114;1;0;1616000;544050;0;145440;152680;0;0;0;2458170;0;0;7900;3018;0;69;830;0;0;0;11817;0;0; ; ;1132;632;2;Bogotá;17;Tunja;99;5
297730504;2015;300;350;400;400;0;0;0;1450; ; ; ; ; ; ; ; ; ;b;07/07/2015;04/08/2017; ; ; ; ;0;0;14;1;0;0;4;0;2;0;20;1;0;205981;49945;0;29466;8797;101;7947;10742;312979;51241;0;241;132;0;28;26;0;0;0;427;0;0;27325; ;27325;46;6;Medellín;6;Medellín;99;5
297730506;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ;b;01/01/2010;08/06/2013; ; ; ; ;0;0;14;0;0;0;18;0;1;0;33;0;0;186348;37270;0;44276;17472;0;5519;9610;300495;198924;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;5;Manizales;11;Ibagué;99;5
297730507;2015;0;630;0;0;0;0;0;630; ; ; ; ; ; ; ; ; ;b;28/10/2013;02/10/2016; ; ; ; ;0;0;95;0;0;0;0;0;0;0;95;0;0;1267093;631854;0;242586;89587;23468;0;2033;2256621;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;2;Bogotá;2;Bogotá;99;5
297838052;2015;0;0;0;0;0;17353;ACODAL;17353; ;b;19/11/2011;15/09/2018; ; ; ; ; ;b;07/10/2011;05/10/2019; ; ; ; ;0;0;186;2;0;0;56;0;12;0;254;2;362090;2942355;698474;0;551320;138898;34894;83819;704611;5516461;969003;0;2955;608;0;668;43;120;0;0;4394;152906;0;0;0; ; ;4;Cali;4;Cali;99;5
296914052;2015;0;0;0;250;0;5300;ESTUDIO AMBIENTAL;5550; ;b;22/09/2006;20/07/2016; ; ; ; ; ; ; ; ;a; ; ; ;0;0;77;7;0;0;0;0;4;0;81;7;94465;1803125;394343;0;364256;72125;0;29342;98067;2855723;0;0;169150;51845;0;20639;837;0;0;0;242471;0;0;62905;0; ;0;4;Cali;4;Cali;99;5
297826920;2015;0;0;0;318;0;0;0;318; ;b;28/10/2014;28/10/2017; ; ; ; ; ; ; ; ;a; ; ; ;0;0;55;0;0;0;15;0;4;0;70;0;0;733751;160471;0;123460;29350;0;22352;43638;1381446;185464;0;0;0;0;0;0;0;0;0;0;0;0;17657; ; ; ;4;Cali;4;Cali;99;5
452409;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;53;0;0;0;0;0;1;0;54;0;0;744582;231672;0;159800;60554;0;6827;42772;1246207;0;0;0;0;0;0;0;0;0;0;0;34011;0; ; ; ; ;4;Cali;4;Cali;99;5
297826959;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;25;0;0;0;0;0;3;0;30;0;0;237158;51866;0;39611;9486;0;21902;17354;377377;0;0;0;0;0;0;0;0;0;0;0;0;0;1; ; ; ;4;Cali;4;Cali;99;5
297824068;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;21;0;0;0;6;0;1;0;28;0;0;304362;62079;0;40191;12073;0;6248;18735;443688;101135;0;0;0;0;0;0;0;0;0;0;0;0;17186; ;17186; ;4;Cali;4;Cali;99;5
306981;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;24;0;0;0;0;0;1;0;26;0;0;285894;62525;0;36047;11436;0;7728;21776;425406;0;0;0;0;0;0;0;0;0;0;0;0;0;6420; ;6420; ;4;Cali;4;Cali;99;5
297730524;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;17;0;18;0;0;0;1;0;37;0;0;290576;63259;230491;60878;17751;0;6829;16983;686767;0;0;0;0;0;0;0;0;0;0;0;0;0;24932; ;24932; ;4;Cali;14;Pasto;99;5
297826764;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;22;0;0;0;0;0;1;0;23;0;0;235369;51475;0;26489;9415;0;6440;15826;345014;0;0;0;0;0;0;0;0;0;0;0;0;0;7748; ;7748; ;4;Cali;4;Cali;99;5
297826736;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;34;0;0;0;0;0;1;0;35;0;0;317908;69526;0;38025;12716;0;7728;30192;476095;0;0;0;0;0;0;0;0;0;0;0;0;0;6900; ;6900; ;4;Cali;4;Cali;99;5
297826872;2015;0;0;0;0;0;0;0;0; ;b;15/04/2015;14/04/2018; ; ; ; ; ; ; ; ; ; ; ; ;0;0;18;0;0;0;0;0;1;0;19;0;0;174331;49994;0;44833;6986;0;7728;14901;298773;0;0;0;0;0;0;0;0;0;0;0;0;0;9292; ; ; ;4;Cali;4;Cali;99;5
297826769;2015;0;0;0;500;0;0;0;500;a; ; ; ; ; ; ; ; ; ; ; ;a; ; ; ;0;0;0;0;33;0;0;0;3;0;36;0;0;0;0;640854;72225;21647;0;21307;50303;806336;0;0;0;0;0;0;0;0;0;0;0;0;0;7708; ; ; ;4;Cali;4;Cali;99;5
297826768;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;9;0;0;0;0;0;9;0;0;0;0;114365;7029;3590;0;0;16030;141014;0;0;0;0;0;0;0;0;0;0;0;0;0;1; ;1; ;4;Cali;4;Cali;99;5
297827862;2015;0;0;0;0;0;0;0;0; ;b;09/07/2015;08/07/2018; ; ; ; ; ; ; ; ;a; ; ; ;0;0;104;0;0;0;93;0;3;0;200;0;0;2254529;493065;0;476716;90181;0;20324;113116;3447931;1073058;0;0;0;0;0;0;0;0;0;0;0;0;16986; ; ; ;4;Cali;4;Cali;99;5
455224;2015;0;0;1500;500;0;0;0;2000; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;5;0;108;1;27;0;6;0;146;1;0;111870;28780;1683968;369108;136504;0;39004;225208;2594442;909551;0;0;0;13106;2700;872;0;0;0;16678;0;0; ; ; ; ;4;Cali;4;Cali;99;5
297820355;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ;a; ; ; ;0;0;0;0;0;0;51;0;0;0;51;0;0;0;0;0;0;0;0;0;0;0;725338;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;4;Cali;4;Cali;99;5
300037391;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;25;0;0;0;4;0;1;0;30;0;0;401438;87794;0;55853;16058;0;6827;48738;616708;45542;0;0;0;0;0;0;0;0;0;0;0;0;9185; ;9185; ;4;Cali;4;Cali;99;5
10402258;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;26;0;0;0;0;0;1;0;27;0;0;484472;115539;0;108246;43618;0;5800;73586;831261;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;4;Cali;4;Cali;99;5
297820747;2015;0;0;0;0;0;0;0;0; ;b;05/08/2011;04/08/2014;a; ; ; ; ; ; ; ; ; ; ; ;0;0;330;0;0;0;143;0;17;0;490;0;1019464;4239244;1716115;0;1132408;475140;0;87363;753977;9423711;2333921;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;4;Cali;4;Cali;99;5
3599085;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;17;0;0;0;0;0;0;0;17;0;0;188583;45018;0;28613;6567;0;0;16634;285415;0;0;0;0;0;0;0;0;0;0;0;0;0;1; ;1; ;4;Cali;4;Cali;99;5
3875539;2015;0;0;0;0;0;0;0;0;a; ; ; ; ; ; ; ; ; ; ; ;a; ; ; ;0;0;1;0;34;0;0;0;1;0;36;0;0;7733;1802;385640;56901;24296;0;7732;2714;486818;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;4;Cali;15;Popayán;99;5
10402352;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;19;0;2;0;0;0;0;0;21;0;0;162882;35622;30288;20774;6515;0;0;19765;275846;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;4;Cali;4;Cali;99;5
10402353;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;13;0;0;0;0;0;0;0;15;0;0;100519;21943;0;17103;1;0;0;11544;151110;0;0;0;0;0;0;0;0;0;0;0;0;0;14637; ; ; ;4;Cali;4;Cali;99;5
10402354;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;4;0;0;0;4;0;0;0;9;0;0;31894;6975;0;8437;1276;0;0;1051;49633;54400;0;0;0;0;0;0;0;0;0;0;0;0;6249; ; ; ;4;Cali;4;Cali;99;5
299303283;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ;b;31/10/2014;31/10/2017;1;0;20;0;16;0;5;0;4;0;46;0;0;369893;90024;181830;111044;21626;2670;23288;34824;835199;68476;0;0;0;0;0;0;0;0;0;0;0;0;206000; ; ; ;5;Manizales;5;Manizales;99;5
375000;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ;a; ; ; ;0;0;4;0;65;0;0;0;2;0;71;0;0;84238;41603;773265;69231;20534;0;14605;36497;1039973;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;5;Manizales;5;Manizales;99;5
455637;2015;0;0;0;0;0;0;0;0; ;b;30/11/2009;30/11/2012; ; ; ; ; ; ; ; ;a; ; ; ;0;0;2;0;52;1;0;0;0;0;54;1;0;29748;13404;1118880;236859;81240;0;0;57617;1537748;0;0;0;0;11220;962;1;0;0;0;12183;0;0; ;0; ;0;5;Manizales;5;Manizales;99;5
7070958;2015;0;0;0;8838;0;0;0;8838; ;b;30/11/2009;30/11/2011; ; ; ; ; ; ; ; ;a; ; ; ;0;0;2;0;22;0;0;0;0;0;24;0;0;18286;7330;423915;81421;30042;0;0;21996;582990;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;5;Manizales;5;Manizales;99;5
297826773;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;21;0;0;0;0;0;1;0;22;0;0;276550;130506;0;54592;23;0;6820;11625;480116;0;0;0;0;0;0;0;0;0;0;0;0;0;5920; ; ; ;5;Manizales;5;Manizales;99;5
297822411;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ;a; ; ; ;5;0;0;0;0;0;28;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0;466620;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;5;Manizales;5;Manizales;99;5
297826671;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;38;0;22;0;0;0;1;0;63;0;0;401788;98779;320000;92563;38201;0;3888;18512;973731;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;6;Medellín;6;Medellín;99;5
297826675;2015;0;0;0;0;0;1000;POLICIA AMBIENTAL;1000; ; ; ; ; ; ; ; ; ;b;28/07/2014;27/07/2017; ;b;28/07/2014;27/07/2017;0;0;69;1;0;0;0;0;3;0;72;1;0;1045938;250351;0;114213;43129;0;23193;128370;1605194;0;0;10557;3071;0;252;372;0;0;0;14252;0;0;62169;62169;62169;62169;6;Medellín;6;Medellín;99;5
297826976;2015;0;0;0;0;0;0;0;0;a; ; ; ;a; ; ; ;a; ; ; ;a; ; ; ;0;0;50;1;32;0;7;0;4;0;93;1;0;1163932;616568;8118810;343730;107310;0;30928;87262;10468540;4510450;0;10800;5400;0;1350;981;0;0;0;18531;0;0;0; ;0;0;6;Medellín;6;Medellín;99;5
297718666;2015;0;0;0;0;0;0;0;0; ;b;11/04/2014;10/04/2017; ; ; ; ; ; ; ; ; ; ; ; ;0;0;34;0;0;0;0;0;2;0;36;0;0;528300;126792;0;69167;755;0;14976;17195;757185;0;0;0;0;0;0;0;0;0;0;0;0;0;13886; ;13886; ;6;Medellín;6;Medellín;99;5
452177;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;40;0;0;0;0;0;0;0;40;0;0;864423;203262;0;121124;35489;0;0;93826;1318124;0;0;0;0;0;0;0;0;0;0;0;0;0;38877; ;38877; ;6;Medellín;6;Medellín;99;5
297826851;2015;0;0;0;0;0;0;0;0;a; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;130;0;57;0;12;0;12;0;211;0;527995;1938700;711951;893335;573515;177985;0;72786;178649;5074916;173805;0;0;0;0;0;0;0;0;0;0;0;0;356360; ; ; ;6;Medellín;6;Medellín;99;5
297718265;2015;0;4080;0;0;0;0;0;4080; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;94;1;2;0;0;0;3;0;99;1;138310;1159311;406807;27353;177601;58929;0;22464;215365;2206140;0;0;23511;5610;0;2501;918;0;0;0;32540;0;0;76756;76756;76756;76756;6;Medellín;6;Medellín;99;5
296886274;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;42;3;0;0;0;0;2;0;46;3;0;361872;72910;0;107800;32568;0;14480;0;589630;0;0;28848;5790;0;7632;192;0;0;0;42462;0;0; ;124000; ; ;6;Medellín;6;Medellín;99;5
296886224;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;20;0;0;0;0;0;0;0;20;0;0;245697;56931;0;34609;10101;0;0;30131;377469;0;0;0;0;0;0;0;0;0;0;0;0;0;17718; ;17718; ;6;Medellín;6;Medellín;99;5
299303330;2015;0;0;0;200;0;0;0;200; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;53;0;0;0;0;0;4;0;57;0;0;651096;150867;0;91713;60730;0;29952;79845;1064203;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ;42879; ;6;Medellín;6;Medellín;99;5
297826800;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;51;0;0;0;0;0;2;0;53;0;0;661727;330858;0;145579;59622;0;15000;31271;1244057;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;6;Medellín;6;Medellín;99;5
297718269;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;2;0;120;0;0;0;5;0;127;0;0;100350;42788;1815867;195293;62697;0;38497;137087;2392579;0;0;0;0;0;0;0;0;0;0;0;0;0;169269; ;169269; ;6;Medellín;6;Medellín;99;5
299303276;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;181;0;0;0;37;0;5;0;223;0;272613;2615000;525296;0;291000;96300;0;28500;140000;3968709;408835;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;6;Medellín;6;Medellín;99;5
446746;2015;2500;0;0;0;0;0;0;2500; ;b;22/11/2003;28/11/2018; ; ; ; ; ; ; ; ; ; ; ; ;0;0;44;5;0;0;0;0;3;0;47;5;0;457184;137042;0;92135;45722;0;17397;16678;766158;0;0;34500;10000;0;5900;3140;0;0;0;53540;0;0; ; ; ; ;6;Medellín;6;Medellín;99;5
296886259;2015;0;0;0;0;0;0;0;0; ;b;31/01/2012;04/08/2016; ; ; ; ; ; ; ; ; ; ; ; ;0;0;25;0;0;0;0;0;0;0;25;0;0;273470;85583;0;51698;25609;0;0;18719;455079;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;6;Medellín;6;Medellín;99;5
296886263;2015;1500;300;105;200;100;0;0;2205;a; ; ; ;a; ; ; ; ; ; ; ; ; ; ; ;0;0;52;2;0;0;0;0;0;0;52;2;0;936500;280800;0;82500;60500;0;0;52000;1412300;0;0;15600;4680;0;2850;1500;0;0;1800;26430;0;0; ; ;0; ;6;Medellín;6;Medellín;99;5
