Nro_Orden_Establecimiento;Periodo;C4RGC2;C4RGC4;C4RGC5;MANTRSCON;C4RGC6;CVPROGRSCONV;CVPROGRESPEL;TOTARSOL;C4RGACL;C4RGA1aRO;C4RGA1cRO;RSORGRECICLA;C4RGA1bRO;C4RGA1dRO;RSORGVENTA;C4RGA1eRO;C4RGA2aPC;C4RGA2cPC;RSPAPELRECICLA;C4RGA2bPC;C4RGA2dPC;RSPAPELVENTA;C4RGA2ePC;C4RGA3aP;C4RGA3cP;RSPLASTRECICLA;C4RGA3bP;C4RGA3dP;RSPLASTVENTA;C4RGA3eP;C4RGA4aV;C4RGA4cV;RSVIDRIORECICLA;C4RGA4bV;C4RGA4dV;RSVIDRIOVENTA;C4RGA4eV;C4RGA5aMT;C4RGA5cMT;RSMETALRECICLA;C4RGA5bMT;C4RGA5dMT;RSMETALVENTA;C4RGA5eMT;C4RGA6aT;C4RGA6cT;RSTEXTILRECICLA;C4RGA6bT;C4RGA6dT;RSTEXTILVENTA;C4RGA6eT;C4RGA7aNMT;C4RGA7cNMT;RSNOMETALRECICLA;C4RGA7bNMT;C4RGA7dNMT;RSNOMETALVENTA;C4RGA7eNMT;RSMIXQ;RSMIXREUQ;RSMIXRECICLAQ;RSMIXDONAQ;RSMIXENTREGQ;RSMIXVENTAQ;RSMIXVENTAI;C4RGA8a;C4RGA8c;RSRECICLAT;C4RGA8b;C4RGA8d;RSVENTAT;C4RGA8e;C4RGA9VCRR;C4RGA10e;C4RGA10a;C4RGA10b;C4RGA10c;C4RGA10d;C4RGB1a;C4RGB1c;C4RGB1d;C4RGB1e;C4RGB1f;C4RGB3a;C4RGB3c;C4RGB3d;C4RGB3e;C4RGB3f;C4RGB4a;C4RGB4c;C4RGB4d;C4RGB4e;C4RGB4f;C4RGB5a;C4RGB5c;C4RGB5d;C4RGB5e;C4RGB5f;C4RGB6a;C4RGB6c;C4RGB6d;C4RGB6e;C4RGB6f;C4RGB7a;C4RGB7c;C4RGB7d;C4RGB7e;C4RGB7f;C4RGB8a;C4RGB8c;C4RGB8d;C4RGB8e;C4RGB8f;C4RGB9a;C4RGB9c;C4RGB9d;C4RGB9e;C4RGB9f;C4RGB10a;C4RGB10c;C4RGB10d;C4RGB10e;C4RGB10f;C4RGB11a;C4RGB11c;C4RGB11d;C4RGB11e;C4RGB11f;Otro_Respel_01;C4RGB12a;C4RGB12c;C4RGB12d;C4RGB12e;C4RGB12f;Otro_Respel_02;V13a;V13c;V13d;V13e;V13f;Otro_Respel_03;V14a;V14c;V14d;V14e;V14f;C4RGB13Ta;TOTALMA;TOTALAPROVE;TOTALTRAT;TOTALINCI;C4RGB2TOT;CODSEDE;Sede;CODSUBSEDE;Subsede;NOVEDAD;ESTADO
297826796;2015;580;0;0;0;1777;1360;0;3717;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7400;0;0;3400;4000;0;0;7400;0;0;3400;4000;0;0;1554;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;2;Bogotá;2;Bogotá;99;5
297827958;2015;0;0;0;0;1752;0;0;1752;SI;25372;0;0;0;25372;0;0;1200;0;1200;0;0;0;0;1350;0;0;1350;0;0;0;220;0;0;220;0;0;0;82;0;0;82;0;0;0;55;0;0;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28279;0;1200;1707;25372;0;0;13064;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;2;Bogotá;2;Bogotá;99;5
297827000;2015;400;0;0;0;235;0;0;635;SI;22650;0;0;0;22650;0;0;2532;0;2532;0;0;0;0;1547;0;1547;0;0;0;0;940;0;940;0;0;0;0;91;0;91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;50;0;0;0;0;27810;0;5160;0;22650;0;0;10845;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;2;Bogotá;2;Bogotá;99;5
414681;2015;0;0;0;0;2973;0;0;2973;SI;0;0;0;0;0;0;0;156;0;156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21000;0;0;6400;14600;0;0;21156;0;156;6400;14600;0;0;6769;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;2;Bogotá;2;Bogotá;99;5
382101;2015;0;76;0;0;1344;0;0;1420;SI;3312;0;0;3312;0;0;0;30;0;0;0;30;0;0;22;0;0;10;12;0;0;20;0;0;0;20;0;0;15;0;0;0;15;0;0;0;0;0;0;0;0;0;10;0;0;0;10;0;0;7;0;0;0;7;0;0;3416;0;0;3322;94;0;0;2137;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;4;Cali;15;Popayán;99;5
297826978;2015;0;1545;0;0;5200;0;0;6745;SI;76880;0;0;0;76880;0;0;2028;28;0;2000;0;0;0;3013;46;0;2967;0;0;0;975;32;0;943;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4200;0;0;0;4200;0;0;87096;106;0;5910;81080;0;0;21676;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;2;Bogotá;2;Bogotá;99;5
297826677;2015;0;0;0;0;2212;0;0;2212;SI;30250;0;0;0;30101;149;104;2450;0;2450;0;0;0;0;23;0;23;0;0;0;0;3534;0;3534;0;0;0;0;0;0;0;0;0;0;0;85;0;0;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36342;0;6007;85;30101;149;104;11242;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;2;Bogotá;2;Bogotá;99;5
297826828;2015;0;0;500;1500;5900;0;100;8000;SI;28800;0;0;0;28800;0;0;9300;1500;3900;0;0;3900;1350;3400;200;1600;0;0;1600;700;3980;20;1980;0;0;1980;300;700;400;100;100;0;100;50;350;200;0;150;0;0;0;1200;0;0;0;1200;0;0;19980;0;0;0;19980;0;0;67710;2320;7580;250;49980;7580;2400;15600; ; ; ; ;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;2;Bogotá;2;Bogotá;99;5
297826830;2015;0;0;0;0;4452;0;0;4452;SI;4082;0;0;1632;2450;0;0;492;0;0;0;492;0;0;544;0;0;544;0;0;0;0;0;0;0;0;0;0;500;0;0;0;500;0;0;0;0;0;0;0;0;0;300;0;0;0;300;0;0;1084;0;0;0;1084;0;0;7002;0;0;2176;4826;0;0;4435;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;2;Bogotá;2;Bogotá;99;5
452491;2015;0;0;0;0;2122;0;0;2122;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2944;0;0;0;2944;0;0;2944;0;0;0;2944;0;0;736;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;1;Barranquilla;9;Cartagena;99;5
9807355;2015;0;0;0;0;11235;0;0;11235;SI;188573;0;149883;0;38690;0;0;6577;0;6577;0;0;0;0;2660;0;2660;0;0;0;0;4145;0;4145;0;0;0;0;896;0;896;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;202851;0;164161;0;38690;0;0;12797;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;2;Bogotá;2;Bogotá;99;5
297826832;2015;400;0;0;0;226;0;0;626;SI;9903;0;0;9903;0;0;0;1542;0;0;1542;0;0;0;631;0;0;631;0;0;0;264;0;0;264;0;0;0;18;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22872;0;0;0;22872;0;0;35230;0;0;12358;22872;0;0;4433; ; ; ; ;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;2;Bogotá;2;Bogotá;99;5
297826833;2015;0;0;0;0;14292;0;0;14292;SI;172830;0;0;0;172830;0;0;0;0;0;0;0;0;0;22162;0;0;22162;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12392;0;0;0;12392;0;0;207384;0;0;22162;185222;0;0;13367; ; ; ;X; ;0;0;0;0;0;0;0;0;0;0;222;0;0;222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;222;0;0;222;0;0;2;Bogotá;2;Bogotá;99;5
297826834;2015;0;0;0;1698;3153;0;0;4851;SI;110990;0;0;0;110990;0;0;2500;0;0;2500;0;0;0;2300;0;0;2300;0;0;0;3500;0;0;3500;0;0;0;4471;0;0;4471;0;0;0;875;0;0;875;0;0;0;0;0;0;0;0;0;0;38400;0;0;0;38400;0;0;163036;0;0;13646;149390;0;0;10210;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;2;Bogotá;2;Bogotá;99;5
452129;2015;0;0;0;0;1300;0;0;1300;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14560;0;0;0;14560;0;0;14560;0;0;0;14560;0;0;3931;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;2;Bogotá;2;Bogotá;99;5
9807356;2015;0;0;0;0;1600;0;0;1600;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11300;0;0;0;11300;0;0;11300;0;0;0;11300;0;0;2147;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;2;Bogotá;2;Bogotá;99;5
9807357;2015;0;0;0;0;520;0;0;520;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10400;0;0;0;10400;0;0;10400;0;0;0;10400;0;0;1872;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;2;Bogotá;2;Bogotá;99;5
297826941;2015;2500;0;1500;2000;3500;250;0;9750;SI;7000;0;0;0;7000;0;0;3000;0;0;3000;0;0;0;500;0;0;500;0;0;0;100;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4000;0;0;0;4000;0;0;0;0;0;0;0;0;0;14600;0;0;3600;11000;0;0;4672;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;2;Bogotá;2;Bogotá;99;5
297826946;2015;200;500;100;200;2050;100;0;3150;SI;17441;0;0;0;17441;0;0;1200;0;1200;0;0;0;0;300;0;300;0;0;0;0;250;0;250;0;0;0;0;200;0;200;0;0;0;0;300;0;100;200;0;0;0;850;0;350;0;500;0;0;849;0;149;200;500;0;0;21390;0;2549;400;18441;0;0;10782;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;2;Bogotá;2;Bogotá;99;5
297826982;2015;0;1200;0;986;5523;0;0;7709;SI;260;0;0;0;260;0;0;1642;0;821;0;0;821;310;246;0;123;0;0;123;130;386;0;193;0;0;193;54;12;0;6;0;0;6;12;0;0;0;0;0;0;0;782;0;0;0;782;0;0;0;0;0;0;0;0;0;3328;0;1143;0;1042;1143;506;4450;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;2;Bogotá;2;Bogotá;99;5
296886228;2015;0;0;0;0;14280;0;0;14280;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;231250;0;0;0;231250;0;0;231250;0;0;0;231250;0;0;53188;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;1;Barranquilla;9;Cartagena;99;5
297826663;2015;1071;0;0;0;2100;0;0;3171;SI;27900;0;0;0;27900;0;0;963;0;0;0;963;0;0;843;0;0;0;843;0;0;982;0;0;0;982;0;0;73;0;0;0;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30761;0;0;0;30761;0;0;2944;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;2;Bogotá;2;Bogotá;99;5
297826985;2015;0;0;0;0;5126;0;0;5126;SI;34133;0;0;0;33623;510;204;3685;0;3685;0;0;0;0;805;0;805;0;0;0;0;3757;0;3757;0;0;0;0;392;0;392;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2500;0;0;0;2500;0;0;45272;0;8639;0;36123;510;204;19009;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;2;Bogotá;2;Bogotá;99;5
297826986;2015;1200;0;0;0;6877;0;0;8077;SI;33600;0;0;0;33600;0;0;1584;0;0;1584;0;0;0;1224;0;0;1224;0;0;0;10704;0;0;0;10704;0;0;48;0;0;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3500;0;0;0;3500;0;0;50660;0;0;2856;47804;0;0;8160;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;2;Bogotá;2;Bogotá;99;5
297838044;2015;600;0;3500;0;3250;0;0;7350;SI;3500;0;0;3500;0;0;0;558;0;0;0;0;558;56;161;0;0;0;0;161;23;1113;0;0;0;0;1113;130;890;0;0;0;0;890;333;350;0;0;350;0;0;0;650;0;0;0;650;0;0;0;0;0;0;0;0;0;7222;0;0;3850;650;2722;542;2473;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;2;Bogotá;17;Tunja;99;5
409910;2015;1000;0;100;100;500;0;0;1700;SI;1900;0;0;700;1200;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;0;10;1;0;0;8;1;400;50;0;0;0;0;50;1000;40;40;0;0;0;0;0;40;35;0;0;5;0;0;45;0;0;0;45;0;0;2090;76;0;700;1263;51;1400;1161;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;5;Manizales;11;Ibagué;99;5
450883;2015;150;0;0;1000;2500;0;0;3650;SI;20480;0;0;0;20000;480;960;360;0;80;0;0;280;112;120;0;0;12;0;108;22;440;0;0;0;0;440;192;60;0;0;0;0;60;15;50;0;0;50;0;0;0;2000;0;0;0;2000;0;0;0;0;0;0;0;0;0;23510;0;80;62;22000;1368;1301;4231;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;2;Bogotá;2;Bogotá;99;5
297839484;2015;1850;0;1550;2850;1860;0;550;8660;SI;780;0;0;0;780;0;0;360;0;0;360;0;0;0;35;0;0;0;35;0;0;660;0;0;660;0;0;0;156;0;0;156;0;0;0;864;360;0;504;0;0;0;78;0;0;0;78;0;0;0;0;0;0;0;0;0;2933;360;0;1680;893;0;0;5400;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;2;Bogotá;2;Bogotá;99;5
299303284;2015;2761;0;0;0;13535;0;0;16296;SI;23242;0;0;0;23242;0;0;9528;0;0;0;1100;8428;1200;20215;0;0;0;4500;15715;1000;9007;0;0;0;2000;7007;1000;2795;0;0;0;0;2795;1597;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64787;0;0;0;30842;33945;4797;6168; ; ; ;X; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Y13: Desechos resultantes de la producción, preparación y utilización de resinas, látex, plastificantes o colas y adhesivos.;944;0;0;0;944; ; ; ; ; ; ; ; ; ; ; ; ;944;0;0;0;944;375;2;Bogotá;2;Bogotá;99;5
337133;2015;0;0;0;0;2200;0;0;2200;SI;36601;0;0;0;36601;0;0;1233;0;1233;0;0;0;0;214;0;214;0;0;0;0;401;0;401;0;0;0;0;153;0;153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8644;0;0;0;8644;0;0;47246;0;2001;0;45245;0;0;13518;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;2;Bogotá;2;Bogotá;99;5
296886229;2015;0;0;0;0;5173;0;0;5173;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17207;0;0;0;17207;0;0;17207;0;0;0;17207;0;0;9330;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;1;Barranquilla;16;Santa Marta;99;5
297718272;2015;0;0;0;0;1030;0;0;1030;SI;30000;0;0;0;30000;0;0;1590;0;0;0;0;1590;286;294;0;0;0;0;294;92;1180;0;0;0;0;1180;71;146;0;0;0;0;146;44;0;0;0;0;0;0;0;179;0;0;0;0;179;59;0;0;0;0;0;0;0;33389;0;0;0;30000;3389;552;11686;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;2;Bogotá;2;Bogotá;99;5
297826922;2015;0;0;0;0;937;0;0;937;SI;0;0;0;0;0;0;0;869;0;0;671;0;198;49;280;0;0;280;0;0;0;163;0;0;163;0;0;0;163;0;0;163;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12960;0;0;0;12960;0;0;14435;0;0;1277;12960;198;49;1716;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;2;Bogotá;2;Bogotá;99;5
451446;2015;0;0;0;0;900;0;0;900;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10625;0;0;0;10625;0;0;10625;0;0;0;10625;0;0;804;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;1;Barranquilla;16;Santa Marta;99;5
455513;2015;0;0;0;0;562;0;0;562;SI;563032;0;0;563032;0;0;0;23750;0;0;23750;0;0;0;0;0;0;0;0;0;0;4456;0;4456;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48791;0;0;0;48791;0;0;640029;0;4456;586782;48791;0;0;16168; ; ;X; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;357;0;0;357;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;5;Y23: Compuestos de zinc.;164;0;0;0;164;Y45: Compuestos organohalogenados, que no sean las sustancias mencionadas en el presente anexo (por ejemplo, Y39, Y41, Y42, Y43, Y44).;257;0;0;0;257; ; ; ; ; ; ;783;0;0;357;426;6035;2;Bogotá;2;Bogotá;99;5
9807403;2015;0;0;0;0;112;0;0;112;SI;0;0;0;0;0;0;0;5938;0;0;5938;0;0;0;0;0;0;0;0;0;0;1114;0;1114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12198;0;0;0;12198;0;0;19250;0;1114;5938;12198;0;0;0; ; ;X; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89;0;0;89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;Y45: Compuestos organohalogenados, que no sean las sustancias mencionadas en el presente anexo (por ejemplo, Y39, Y41, Y42, Y43, Y44).;64;0;0;0;64;Y23: Compuestos de zinc.;41;0;0;0;41; ; ; ; ; ; ;195;0;0;89;106;6035;2;Bogotá;2;Bogotá;99;5
