Nro_Orden_Establecimiento;Periodo;C3RHE3;C3RHE4;C4VERTIADAPT;C6GAA1f;TOTALAVERTI;C3RHD1PTRV;C3RHD2PPVP;C3RHD3PMSV;MULTAVERT;C3RHD4TGTV;C3RHB1TAR;C3RHB2a;C3RHB2b;C3RHB2c;C3RHB2d;C3RHB3a3A;C3RHB3b3A;C3RHB3c3A;C3RHB3d3A;C3RHB3eT3A;C3RHB3a3B;C3RHB3b3B;C3RHB3c3B;C3RHB3d3B;C3RHB3eT3B;TOTVERTIDA;C3RHB4VAL;CODSEDE;Sede;CODSUBSEDE;Subsede;NOVEDAD;ESTADO
297822869;2015;0;0;800;0;800;375;0;0;0;375;NO; ; ; ; ;0;0;0;0;0;6283;0;0;0;6283;6283;19308;6;Medellín;6;Medellín;99;5
297823386;2015;150;0;500;0;650;367;0;0;0;367;NO; ; ; ; ;0;0;0;0;0;4601;0;0;0;4601;4601;8136;6;Medellín;6;Medellín;99;5
297823000;2015;0;0;0;0;0;358;0;0;0;358;NO; ; ; ; ;0;0;0;0;0;7500;0;0;0;7500;7500;12146;6;Medellín;6;Medellín;99;5
297823579;2015;4000;2000;2000;0;8000;0;0;0;0;0;SI; ;b; ; ;0;0;5021;0;5021;0;0;0;0;0;5021;0;6;Medellín;6;Medellín;99;5
297823739;2015;0;0;0;0;0;349;0;0;0;349;NO; ; ; ; ;0;0;0;0;0;11541;0;0;0;11541;11541;31133;6;Medellín;6;Medellín;99;5
452170;2015;0;4925;7500;0;12425;0;0;0;0;0;SI; ;b; ; ;8873;0;0;0;8873;10978;0;0;0;10978;19851;0;6;Medellín;6;Medellín;99;5
452474;2015;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;0;8310;0;0;8310;8310;0;6;Medellín;6;Medellín;99;5
297823606;2015;0;0;0;2500;2500;331;1500;0;0;1831;NO; ; ; ; ;0;0;0;0;0;2664;0;0;0;2664;2664;7200;6;Medellín;6;Medellín;99;5
297718335;2015;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;4538;0;0;0;4538;4538;0;6;Medellín;6;Medellín;99;5
443827;2015;0;0;0;0;0;355;0;0;0;355;NO; ; ; ; ;0;0;0;0;0;19464;0;0;0;19464;19464;36460;6;Medellín;6;Medellín;99;5
2506951;2015;0;0;0;0;0;354;0;0;0;354;NO; ; ; ; ;0;0;0;0;0;9624;0;0;0;9624;9624;15732;6;Medellín;6;Medellín;99;5
297823428;2015;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;10728;0;0;0;10728;10728;0;6;Medellín;6;Medellín;99;5
10213099;2015;0;0;0;0;0;354;0;0;0;354;SI;a; ; ; ;84;0;0;0;84;2715;0;0;0;2715;2799;4884;6;Medellín;6;Medellín;99;5
297718344;2015;0;0;0;0;0;355;0;0;0;355;NO; ; ; ; ;0;0;0;0;0;5316;0;0;0;5316;5316;9427;6;Medellín;6;Medellín;99;5
297839768;2015;0;1680;200;0;1880;363;0;0;0;363;SI; ;b; ; ;577;0;0;0;577;10976;0;0;0;10976;11553;20096;6;Medellín;6;Medellín;99;5
297718343;2015;0;0;0;0;0;375;0;0;0;375;NO; ; ; ; ;0;0;0;0;0;15940;0;0;0;15940;15940;26094;6;Medellín;6;Medellín;99;5
299303370;2015;0;0;0;0;0;305;0;0;0;305;NO; ; ; ; ;0;0;0;0;0;4990;0;0;0;4990;4990;8990;6;Medellín;6;Medellín;99;5
297819344;2015;0;0;250;400;650;352;0;0;0;352;NO; ; ; ; ;0;0;0;0;0;8014;0;0;0;8014;8014;16007;6;Medellín;6;Medellín;99;5
297823165;2015;32660;3544;2995;0;39199;0;0;0;0;0;SI;a; ; ; ;0;71790;0;0;71790;0;0;0;0;0;71790;0;6;Medellín;6;Medellín;99;5
299381137;2015;0;0;446;0;446;108;0;0;0;108;NO; ; ; ; ;0;0;0;0;0;2500;0;0;0;2500;2500;1450;6;Medellín;6;Medellín;99;5
10400083;2015;0;0;0;0;0;196;0;0;0;196;NO; ; ; ; ;0;0;0;0;0;5913;0;0;0;5913;5913;9910;6;Medellín;6;Medellín;99;5
10400084;2015;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;1510;0;0;0;1510;1510;1561;3;Bucaramanga;10;Cúcuta;99;5
10400085;2015;0;0;0;0;0;323;0;0;0;323;NO; ; ; ; ;0;0;0;0;0;6544;0;0;0;6544;6544;11558;6;Medellín;6;Medellín;99;5
10400086;2015;0;0;0;0;0;369;0;0;0;369;NO; ; ; ; ;0;0;0;0;0;7716;0;0;0;7716;7716;14182;6;Medellín;6;Medellín;99;5
10603626;2015;0;0;8000;0;8000;354;0;0;0;354;NO; ; ; ; ;0;0;0;0;0;8834;0;0;0;8834;8834;15663;6;Medellín;6;Medellín;99;5
10603627;2015;0;0;740;0;740;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;17862;0;0;0;17862;17862;6758;6;Medellín;6;Medellín;99;5
10400089;2015;2000;0;0;0;2000;1452;0;0;0;1452;NO; ; ; ; ;0;0;0;0;0;1114;0;0;0;1114;1114;720;6;Medellín;6;Medellín;99;5
10400092;2015;0;0;60;0;60;9192;0;0;0;9192;NO; ; ; ; ;0;0;0;0;0;3;0;0;0;3;3;9192;6;Medellín;6;Medellín;99;5
10400093;2015;0;0;0;900;900;134;0;0;0;134;SI;a; ; ; ;4895;0;0;0;4895;0;0;0;0;0;4895;13449;6;Medellín;6;Medellín;99;5
10400094;2015;0;0;0;0;0;0;0;0;0;0;SI; ;b; ; ;0;0;90;0;90;0;0;0;0;0;90;0;4;Cali;4;Cali;99;5
451490;2015;0;1000;600;0;1600;0;0;0;0;0;SI;a; ; ; ;1214;0;0;0;1214;17761;0;0;0;17761;18975;32883;5;Manizales;7;Pereira;99;5
297839503;2015;2000;150;1500;1500;5150;360;160;0;0;520;SI; ;b; ; ;0;300;0;0;300;0;0;0;0;0;300;0;5;Manizales;7;Pereira;99;5
452201;2015;206535;430;1844;3200;212009;0;597;0;0;597;SI; ; ;c; ;0;3440;0;0;3440;0;0;0;0;0;3440;0;5;Manizales;7;Pereira;99;5
297826921;2015;0;4600;9000;3000;16600;0;0;0;0;0;SI;a; ; ; ;28497;0;0;0;28497;0;0;0;0;0;28497;53004;5;Manizales;7;Pereira;99;5
297730463;2015;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;4686;0;0;0;4686;4686;9635;5;Manizales;7;Pereira;99;5
297826808;2015;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;4509;0;0;0;4509;4509;7760;5;Manizales;7;Pereira;99;5
297822881;2015;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;1748;0;0;0;1748;1748;2940;5;Manizales;7;Pereira;99;5
462275;2015;0;0;0;0;0;0;0;0;0;0;SI;a; ; ; ;1624;0;0;0;1624;3788;0;0;0;3788;5412;9629;5;Manizales;7;Pereira;99;5
297824139;2015;0;0;0;0;0;1431;0;0;0;1431;NO; ; ; ; ;0;0;0;0;0;6024;0;0;0;6024;6024;3048;5;Manizales;7;Pereira;99;5
452303;2015;24000;2000;29000;12000;67000;52;62;0;0;114;SI; ; ;c; ;0;64038;0;0;64038;0;0;0;0;0;64038;0;5;Manizales;7;Pereira;99;5
10400096;2015;0;8450;4251;0;12701;0;0;0;0;0;SI; ; ; ;d;0;24646;0;0;24646;0;0;0;0;0;24646;0;5;Manizales;7;Pereira;99;5
10400097;2015;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;0;2340;0;0;2340;2340;0;5;Manizales;7;Pereira;99;5
10700549;2015;0;0;0;1200;1200;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;2025;0;0;0;2025;2025;3453;5;Manizales;7;Pereira;99;5
10700550;2015;0;0;0;0;0;0;0;0;0;0;SI;a; ; ; ;147;0;0;0;147;2229;0;0;0;2229;2376;3388;5;Manizales;7;Pereira;99;5
10700551;2015;0;0;0;0;0;0;0;0;0;0;SI;a; ; ; ;249;0;0;0;249;998;0;0;0;998;1247;2207;5;Manizales;7;Pereira;99;5
10700552;2015;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;1768;0;0;0;1768;1768;3064;5;Manizales;7;Pereira;99;5
10700553;2015;500;150;800;0;1450;0;0;0;0;0;SI;a; ; ; ;430;0;0;0;430;1000;0;0;0;1000;1430;2543;5;Manizales;7;Pereira;99;5
10700554;2015;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;1452;0;0;0;1452;1452;2583;5;Manizales;7;Pereira;99;5
455706;2015;4981;176;35;0;5192;544;37;0;0;581;SI; ;b; ; ;935;0;0;0;935;7160;0;0;0;7160;8095;4676;5;Manizales;8;Armenia;99;5
297826721;2015;0;1274;1058;0;2332;177;0;0;0;177;SI;a; ; ; ;0;0;8841;0;8841;0;0;0;0;0;8841;0;5;Manizales;8;Armenia;99;5
297826720;2015;0;0;18402;0;18402;970;0;0;0;970;SI;a; ; ; ;0;0;19791;0;19791;0;0;0;0;0;19791;0;5;Manizales;8;Armenia;99;5
297826981;2015;2840;1910;4860;0;9610;2987;0;0;0;2987;SI; ; ;c; ;0;38226;0;0;38226;0;0;2012;0;2012;40238;0;5;Manizales;8;Armenia;99;5
10800208;2015;0;0;1280;0;1280;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;130;0;0;0;130;130;73;5;Manizales;8;Armenia;99;5
298581;2015;0;250;1650;0;1900;0;0;0;0;0;SI;a; ; ; ;0;0;6946;0;6946;0;0;0;0;0;6946;0;5;Manizales;8;Armenia;99;5
10800251;2015;0;0;2500;0;2500;0;0;0;0;0;SI;a; ; ; ;0;0;9289;0;9289;0;0;0;0;0;9289;0;5;Manizales;8;Armenia;99;5
299303359;2015;514;0;0;0;514;7;0;0;0;7;SI;a; ; ; ;1446;0;0;0;1446;3374;0;0;0;3374;4820;2792;5;Manizales;8;Armenia;99;5
10800346;2015;0;0;0;0;0;786;0;0;0;786;NO; ; ; ; ;0;0;0;0;0;1360;0;0;0;1360;1360;541;5;Manizales;8;Armenia;99;5
297826797;2015;8500;6000;860;180;15540;2911;0;0;0;2911;SI; ; ;c; ;78409;0;0;0;78409;0;0;0;0;0;78409;173806;1;Barranquilla;9;Cartagena;99;5
297827001;2015;0;0;0;0;0;3224;0;0;0;3224;NO; ; ; ; ;0;0;0;0;0;86712;0;0;0;86712;86712;192760;1;Barranquilla;9;Cartagena;99;5
80207;2015;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;72574;0;0;0;72574;72574;263407;1;Barranquilla;22;San Andrés;99;5
9815993;2015;0;48687;28896;0;77583;0;0;0;0;0;SI; ; ;c; ;0;0;128076;0;128076;0;0;0;0;0;128076;0;1;Barranquilla;16;Santa Marta;99;5
9815995;2015;0;25380;85158;0;110538;0;0;0;0;0;SI; ; ; ;d;0;0;40841;0;40841;0;0;0;0;0;40841;0;1;Barranquilla;22;San Andrés;99;5
296914001;2015;0;52272;20900;0;73172;0;0;0;0;0;SI; ;b; ; ;0;0;190473;0;190473;0;0;0;0;0;190473;0;1;Barranquilla;9;Cartagena;99;5
296914050;2015;0;16740;58890;0;75630;0;0;0;0;0;SI; ; ; ;d;0;0;47685;0;47685;0;0;0;0;0;47685;0;1;Barranquilla;22;San Andrés;99;5
297826809;2015;0;2541;0;0;2541;4567;0;0;0;4567;SI;a; ; ; ;26182;0;0;0;26182;96637;0;0;0;96637;122819;282115;1;Barranquilla;9;Cartagena;99;5
297826810;2015;4000;0;0;2200;6200;1415;0;0;0;1415;NO; ; ; ; ;0;0;0;0;0;38049;0;0;0;38049;38049;77738;1;Barranquilla;9;Cartagena;99;5
299303286;2015;0;0;0;0;0;271;0;0;0;271;NO; ; ; ; ;0;0;0;0;0;7286;0;0;0;7286;7286;16220;1;Barranquilla;9;Cartagena;99;5
297826876;2015;0;0;0;0;0;3321;0;0;0;3321;NO; ; ; ; ;0;0;0;0;0;90163;0;0;0;90163;90163;196482;1;Barranquilla;9;Cartagena;99;5
297826879;2015;0;0;0;0;0;7862;0;0;0;7862;NO; ; ; ; ;0;0;0;0;0;211446;0;0;0;211446;211446;469924;1;Barranquilla;9;Cartagena;99;5
296886257;2015;0;0;0;0;0;2868;0;0;0;2868;NO; ; ; ; ;0;0;0;0;0;77117;0;0;0;77117;77117;173565;1;Barranquilla;9;Cartagena;99;5
297827968;2015;0;0;0;0;0;5110;0;0;0;5110;NO; ; ; ; ;0;0;0;0;0;137394;0;0;0;137394;137394;305427;1;Barranquilla;9;Cartagena;99;5
296886212;2015;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;0;0;3840;0;3840;3840;1243;1;Barranquilla;9;Cartagena;99;5
297826719;2015;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;0;0;3354;0;3354;3354;0;1;Barranquilla;9;Cartagena;99;5
297718256;2015;0;7218;0;0;7218;0;0;0;0;0;SI; ;b; ; ;0;0;2000;0;2000;0;0;0;0;0;2000;0;1;Barranquilla;9;Cartagena;99;5
297718273;2015;0;0;0;0;0;211;0;0;0;211;NO; ; ; ; ;0;0;0;0;0;5676;0;0;0;5676;5676;13038;1;Barranquilla;9;Cartagena;99;5
297826971;2015;0;0;0;0;0;85;0;0;0;85;NO; ; ; ; ;0;0;0;0;0;2287;0;0;0;2287;2287;4985;1;Barranquilla;9;Cartagena;99;5
297826877;2015;0;0;0;0;0;234;0;0;0;234;NO; ; ; ; ;0;0;0;0;0;6301;0;0;0;6301;6301;13992;1;Barranquilla;9;Cartagena;99;5
10400088;2015;0;0;0;0;0;273;0;0;0;273;NO; ; ; ; ;0;0;0;0;0;7348;0;0;0;7348;7348;16855;1;Barranquilla;9;Cartagena;99;5
441879;2015;0;0;0;0;0;115;0;0;0;115;NO; ; ; ; ;0;0;0;0;0;3095;0;0;0;3095;3095;7109;1;Barranquilla;9;Cartagena;99;5
312167;2015;0;0;0;0;0;72;0;0;0;72;NO; ; ; ; ;0;0;0;0;0;1947;0;0;0;1947;1947;4501;1;Barranquilla;9;Cartagena;99;5
9816010;2015;0;0;0;0;0;127;0;0;0;127;NO; ; ; ; ;0;0;0;0;0;3413;0;0;0;3413;3413;7575;1;Barranquilla;9;Cartagena;99;5
374311;2015;0;0;0;0;0;146;0;0;0;146;NO; ; ; ; ;0;0;0;0;0;3937;0;0;0;3937;3937;8752;1;Barranquilla;9;Cartagena;99;5
297718327;2015;0;4000;1000;0;5000;1111;0;0;0;1111;SI; ; ;c; ;4317;0;0;0;4317;24467;0;0;0;24467;28784;64770;1;Barranquilla;9;Cartagena;99;5
297820391;2015;0;0;0;0;0;1268;0;0;0;1268;NO; ; ; ; ;0;0;0;0;0;34120;0;0;0;34120;34120;76241;1;Barranquilla;9;Cartagena;99;5
297818576;2015;300;1035;0;0;1335;1955;0;0;0;1955;SI; ; ; ;d;51483;0;0;0;51483;0;0;0;0;0;51483;112232;1;Barranquilla;9;Cartagena;99;5
299303278;2015;0;2494;27119;0;29613;0;0;0;0;0;SI; ; ;c; ;0;0;17999;0;17999;0;0;0;0;0;17999;0;1;Barranquilla;9;Cartagena;99;5
297718345;2015;0;0;0;0;0;339;0;0;0;339;NO; ; ; ; ;0;0;0;0;0;9119;0;0;0;9119;9119;19651;1;Barranquilla;9;Cartagena;99;5
452424;2015;0;0;0;0;0;691;0;0;0;691;NO; ; ; ; ;0;0;0;0;0;18573;0;0;0;18573;18573;41288;1;Barranquilla;9;Cartagena;99;5
10900622;2015;0;0;0;0;0;149;0;0;0;149;NO; ; ; ; ;0;0;0;0;0;4004;0;0;0;4004;4004;8892;1;Barranquilla;9;Cartagena;99;5
297827083;2015;0;0;0;0;0;680;0;0;0;680;NO; ; ; ; ;0;0;0;0;0;18296;0;0;0;18296;18296;40251;1;Barranquilla;9;Cartagena;99;5
441848;2015;0;0;0;0;0;434;0;0;0;434;NO; ; ; ; ;0;0;0;0;0;11686;0;0;0;11686;11686;26573;1;Barranquilla;9;Cartagena;99;5
394535;2015;0;0;0;0;0;342;0;0;0;342;NO; ; ; ; ;0;0;0;0;0;9222;0;0;0;9222;9222;20565;1;Barranquilla;9;Cartagena;99;5
409328;2015;0;0;0;0;0;57;0;0;0;57;NO; ; ; ; ;0;0;0;0;0;1418;0;0;0;1418;1418;3257;1;Barranquilla;9;Cartagena;99;5
441881;2015;0;0;0;0;0;243;0;0;0;243;NO; ; ; ; ;0;0;0;0;0;6603;0;0;0;6603;6603;14536;1;Barranquilla;9;Cartagena;99;5
297822760;2015;0;0;0;0;0;193;0;0;0;193;NO; ; ; ; ;0;0;0;0;0;5213;0;0;0;5213;5213;11234;1;Barranquilla;9;Cartagena;99;5
406282;2015;0;0;0;0;0;370;0;0;0;370;NO; ; ; ; ;0;0;0;0;0;9970;0;0;0;9970;9970;21936;1;Barranquilla;9;Cartagena;99;5
441855;2015;0;0;0;0;0;163;0;0;0;163;NO; ; ; ; ;0;0;0;0;0;4374;0;0;0;4374;4374;9723;1;Barranquilla;9;Cartagena;99;5
297718300;2015;0;0;1200;0;1200;158;0;0;0;158;NO; ; ; ; ;0;0;0;0;0;4259;0;0;0;4259;4259;9783;1;Barranquilla;9;Cartagena;99;5
297820824;2015;0;0;0;0;0;1152;0;0;0;1152;NO; ; ; ; ;0;0;0;0;0;31000;0;0;0;31000;31000;68820;1;Barranquilla;9;Cartagena;99;5
299304552;2015;0;0;1381;0;1381;2165;0;0;0;2165;NO; ; ; ; ;0;0;0;0;0;58210;0;0;0;58210;58210;135972;1;Barranquilla;9;Cartagena;99;5
299303361;2015;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;6561;0;0;0;6561;6561;9841;1;Barranquilla;1;Barranquilla;99;5
10400098;2015;0;0;0;0;0;154;0;0;0;154;NO; ; ; ; ;0;0;0;0;0;4151;0;0;0;4151;4151;9228;1;Barranquilla;9;Cartagena;99;5
10900956;2015;0;0;0;0;0;428;0;0;0;428;NO; ; ; ; ;0;0;0;0;0;11501;0;0;0;11501;11501;25992;1;Barranquilla;9;Cartagena;99;5
441135;2015;0;3500;2500;0;6000;0;0;0;0;0;SI; ;b; ; ;0;0;10292;0;10292;0;0;0;0;0;10292;0;1;Barranquilla;9;Cartagena;99;5
10900979;2015;0;0;0;0;0;224;0;0;0;224;NO; ; ; ; ;0;0;0;0;0;6033;0;0;0;6033;6033;13411;1;Barranquilla;9;Cartagena;99;5
10900980;2015;0;70;0;0;70;304;0;0;0;304;SI; ; ;c; ;8179;0;0;0;8179;0;0;0;0;0;8179;18092;1;Barranquilla;9;Cartagena;99;5
10400101;2015;0;0;0;0;0;502;0;0;0;502;NO; ; ; ; ;0;0;0;0;0;13490;0;0;0;13490;13490;30987;1;Barranquilla;9;Cartagena;99;5
297826740;2015;0;500;0;0;500;0;0;0;0;0;SI;a; ; ; ;3240;0;0;0;3240;12960;0;0;0;12960;16200;15584;3;Bucaramanga;10;Cúcuta;99;5
297826883;2015;0;200;0;0;200;0;0;0;0;0;SI;a; ; ; ;8529;0;0;0;8529;25587;0;0;0;25587;34116;32854;3;Bucaramanga;10;Cúcuta;99;5
297826884;2015;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;22487;0;0;0;22487;22487;21879;3;Bucaramanga;10;Cúcuta;99;5
297826885;2015;0;0;43;0;43;0;0;0;0;0;SI;a; ; ; ;1438;0;0;0;1438;4312;0;0;0;4312;5750;5540;3;Bucaramanga;10;Cúcuta;99;5
297826901;2015;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;16558;0;0;0;16558;16558;15953;3;Bucaramanga;10;Cúcuta;99;5
10400099;2015;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;4519;0;0;0;4519;4519;4354;3;Bucaramanga;10;Cúcuta;99;5
297826747;2015;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;2148;0;0;0;2148;2148;2068;3;Bucaramanga;10;Cúcuta;99;5
11000402;2015;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;5069;0;0;0;5069;5069;4884;3;Bucaramanga;10;Cúcuta;99;5
11000409;2015;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;2388;0;0;0;2388;2388;2226;3;Bucaramanga;10;Cúcuta;99;5
11000410;2015;0;0;285;0;285;0;0;0;0;0;SI;a; ; ; ;733;0;0;0;733;733;0;0;0;733;1466;1412;3;Bucaramanga;10;Cúcuta;99;5
452108;2015;0;500;0;0;500;0;0;0;0;0;SI;a; ; ; ;2564;0;0;0;2564;48761;0;0;0;48761;51325;52344;5;Manizales;11;Ibagué;99;5
297826829;2015;0;800;3320;2563;6683;136;0;0;0;136;SI; ;b; ; ;378435;0;0;0;378435;2009;0;0;0;2009;380444;985;5;Manizales;11;Ibagué;99;5
297818881;2015;40;0;0;600;640;643;0;0;0;643;NO; ; ; ; ;0;0;0;0;0;7992;0;0;0;7992;7992;4267;5;Manizales;11;Ibagué;99;5
296914042;2015;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;20400;0;0;0;20400;20400;1378;2;Bogotá;2;Bogotá;99;5
297826886;2015;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;17254;0;0;0;17254;17254;13450;5;Manizales;11;Ibagué;99;5
452553;2015;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;23498;0;0;0;23498;23498;18941;5;Manizales;11;Ibagué;99;5
297826772;2015;0;0;0;0;0;304;0;0;0;304;NO; ; ; ; ;0;0;0;0;0;3946;0;0;0;3946;3946;2072;5;Manizales;11;Ibagué;99;5
297826673;2015;0;0;0;0;0;290;0;0;0;290;NO; ; ; ; ;0;0;0;0;0;3760;0;0;0;3760;3760;1993;5;Manizales;11;Ibagué;99;5
297718320;2015;0;1000;600;0;1600;0;0;0;0;0;SI;a; ; ; ;346;0;0;0;346;3145;0;0;0;3145;3491;766;2;Bogotá;2;Bogotá;99;5
299303282;2015;0;0;0;0;0;138;0;0;0;138;NO; ; ; ; ;0;0;0;0;0;1492;0;0;0;1492;1492;919;5;Manizales;11;Ibagué;99;5
297826947;2015;0;0;0;0;0;928;0;0;0;928;NO; ; ; ; ;0;0;0;0;0;11613;0;0;0;11613;11613;6330;5;Manizales;11;Ibagué;99;5
2959356;2015;34321;0;15368;0;49689;0;0;0;0;0;SI;a; ; ; ;324337;0;0;0;324337;0;0;0;0;0;324337;606050;2;Bogotá;2;Bogotá;99;5
296914033;2015;14629;0;6551;0;21180;0;0;0;0;0;SI;a; ; ; ;138242;0;0;0;138242;0;0;0;0;0;138242;606050;2;Bogotá;2;Bogotá;99;5
297839488;2015;7314;0;3275;0;10589;0;0;0;0;0;SI;a; ; ; ;69121;0;0;0;69121;0;0;0;0;0;69121;606050;2;Bogotá;2;Bogotá;99;5
297822615;2015;0;133;0;0;133;0;0;0;0;0;SI; ;b; ; ;0;9513;0;0;9513;0;0;0;0;0;9513;1300;5;Manizales;11;Ibagué;99;5
11100787;2015;0;0;0;0;0;269;0;0;0;269;NO; ; ; ; ;0;0;0;0;0;3324;0;0;0;3324;3324;1742;5;Manizales;11;Ibagué;99;5
11100788;2015;0;0;0;0;0;60;0;0;0;60;NO; ; ; ; ;0;0;0;0;0;738;0;0;0;738;738;401;5;Manizales;11;Ibagué;99;5
11100789;2015;0;0;0;0;0;68;0;0;0;68;NO; ; ; ; ;0;0;0;0;0;861;0;0;0;861;861;581;5;Manizales;11;Ibagué;99;5
11100790;2015;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;4885;0;0;0;4885;4885;5098;6;Medellín;12;Monteria;99;5
11100791;2015;2500;0;0;0;2500;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;5600;0;0;0;5600;5600;9520;6;Medellín;12;Monteria;99;5
297826972;2015;0;720;300;0;1020;547;0;0;0;547;SI;a; ; ; ;9777;0;0;0;9777;0;0;0;0;0;9777;9529;2;Bogotá;13;Neiva;99;5
377622;2015;0;0;0;0;0;835;0;0;0;835;NO; ; ; ; ;0;0;0;0;0;14328;0;0;0;14328;14328;14562;2;Bogotá;13;Neiva;99;5
297826505;2015;0;0;0;0;0;104;0;0;0;104;NO; ; ; ; ;0;0;0;0;0;1840;0;0;0;1840;1840;1854;2;Bogotá;13;Neiva;99;5
297826918;2015;0;0;0;0;0;119;0;0;0;119;NO; ; ; ; ;0;0;0;0;0;2145;0;0;0;2145;2145;2104;2;Bogotá;13;Neiva;99;5
297826954;2015;0;0;0;0;0;447;0;0;0;447;NO; ; ; ; ;0;0;0;0;0;8664;0;0;0;8664;8664;8506;2;Bogotá;13;Neiva;99;5
299303377;2015;0;0;0;0;0;358;0;0;0;358;SI;a; ; ; ;926;0;0;0;926;15514;0;0;0;15514;16440;6023;2;Bogotá;13;Neiva;99;5
297839490;2015;0;0;0;0;0;812;0;0;0;812;NO; ; ; ; ;0;0;0;0;0;5709;0;0;0;5709;5709;7927;4;Cali;14;Pasto;99;5
299303258;2015;0;0;0;0;0;502;0;0;0;502;NO; ; ; ; ;0;0;0;0;0;3552;0;0;0;3552;3552;4770;4;Cali;14;Pasto;99;5
297826853;2015;0;0;0;0;0;927;0;0;0;927;NO; ; ; ; ;0;0;0;0;0;6526;0;0;0;6526;6526;10155;4;Cali;14;Pasto;99;5
452406;2015;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;8203;0;0;0;8203;8203;0;4;Cali;14;Pasto;99;5
296886266;2015;50000;2000;8000;0;60000;600;0;0;0;600;SI; ; ;c; ;0;2142;0;0;2142;0;0;0;0;0;2142;0;4;Cali;14;Pasto;99;5
296886267;2015;0;0;0;0;0;973;0;0;0;973;NO; ; ; ; ;0;0;0;0;0;6911;0;0;0;6911;6911;9232;4;Cali;14;Pasto;99;5
297838027;2015;0;0;1200;0;1200;320;0;0;0;320;NO; ; ; ; ;0;0;0;0;0;2730;0;0;0;2730;2730;3675;4;Cali;14;Pasto;99;5
297718601;2015;0;0;0;0;0;14;0;0;0;14;NO; ; ; ; ;0;0;0;0;0;2052;0;0;0;2052;2052;159;4;Cali;14;Pasto;99;5
10700555;2015;0;0;0;0;0;199;0;0;0;199;NO; ; ; ; ;0;0;0;0;0;929;0;0;0;929;929;1296;4;Cali;14;Pasto;99;5
10700556;2015;1425;0;0;0;1425;609;0;0;0;609;NO; ; ; ; ;0;0;0;0;0;4305;0;0;0;4305;4305;5733;4;Cali;14;Pasto;99;5
10700557;2015;0;0;0;0;0;293;0;0;0;293;NO; ; ; ; ;0;0;0;0;0;2071;0;0;0;2071;2071;2784;4;Cali;14;Pasto;99;5
297826952;2015;0;0;0;0;0;181;0;0;0;181;NO; ; ; ; ;0;0;0;0;0;2758;0;0;0;2758;2758;2470;4;Cali;15;Popayán;99;5
296886217;2015;0;0;0;400;400;95;0;0;0;95;NO; ; ; ; ;0;0;0;0;0;3206;0;0;0;3206;3206;5440;1;Barranquilla;16;Santa Marta;99;5
297826801;2015;0;3033;4850;0;7883;3238;8190;0;0;11428;SI; ; ; ;d;120568;0;0;0;120568;0;0;0;0;0;120568;190847;1;Barranquilla;16;Santa Marta;99;5
297826802;2015;0;2160;0;0;2160;0;0;0;0;0;SI; ;b; ; ;0;0;5104;0;5104;0;0;0;0;0;5104;0;1;Barranquilla;16;Santa Marta;99;5
