Nro_Orden_Establecimiento;Periodo;C5REA1;C5REA2;C5REA3;C5REA4;C5REA5;C5REA6;C5REA7;C5REA8;C5REA9;C5REA10;C6GAA2e;C6GAA1b;C5REB1a;C5REB1b;C5REB2a;C5REB2b;C5REB3a;C5REB3b;C5REB16a;C5REB16b;C5REB4a;C5REB4b;C5REB5a;C5REB5b;C5REB6a;C5REB6b;C5REB7a;C5REB7b;C5REB8a;C5REB8b;C5REB9a;C5REB9b;C5REB10a;C5REB10b;C5REB11a;C5REB12a;C5REB13a;C5REB14a;C5REB15a;C5REB15b;C5REB17a;C5REB17b;CONBIOGAS;C5REB18b;Sede;Subsede;NOVEDAD;ESTADO
377622;2012;0;0;0;3425;0;0;0;0;0;0;0;0;996486;256155;32216;40543;0;0;480;4272;200;1668;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000;0;0;0;0;0;302638;Bogotá;Neiva;99;5
297826505;2012;0;0;0;0;0;0;0;0;0;13500;0;0;240000;85728;3925;4317;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;384;0;0;0;0;0;0;0;0;90045;Bogotá;Neiva;99;5
297826918;2012;0;0;0;0;0;0;0;0;0;0;0;0;205120;68167;14382;15189;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83356;Bogotá;Neiva;99;5
297826954;2012;0;0;0;200;0;0;0;0;0;0;0;0;128824;43800;7687;11762;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55562;Bogotá;Neiva;99;5
458176;2012;0;0;0;0;0;0;0;0;0;0;4000;0;3703;2268;1635;2320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4588;Bogotá;Neiva;99;5
444031;2012;0;0;0;800;0;0;0;0;0;500;0;0;183530;58170;5725;8592;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66762;Bogotá;Neiva;99;5
377732;2012;0;0;0;0;0;0;0;0;0;0;0;0;38079;11659;0;0;6000;5670;0;0;1951;11458;0;0;0;0;0;0;0;0;0;0;400;200;0;0;0;0;0;0;0;0;0;28987;Cali;Pasto;99;5
297839490;2012;0;0;0;0;0;0;0;0;0;0;0;0;87134;35965;0;0;1724;8086;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44051;Cali;Pasto;99;5
299303258;2012;0;0;0;0;0;0;0;0;0;0;0;0;85158;35085;0;0;14400;13800;0;0;1500;8580;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57465;Cali;Pasto;99;5
297826853;2012;0;0;0;0;0;0;0;0;0;0;0;0;111601;45645;0;0;14880;37108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82753;Cali;Pasto;99;5
296886267;2012;0;0;0;0;0;0;0;0;0;0;0;0;161088;49322;0;0;25200;25716;0;0;267;1542;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76580;Cali;Pasto;99;5
297838027;2012;0;0;0;0;0;0;0;0;0;0;0;0;45745;18938;0;0;2732;2182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21120;Cali;Pasto;99;5
297820038;2012;0;0;0;0;0;0;0;0;0;0;0;0;35578;14658;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14658;Cali;Pasto;99;5
297823391;2012;0;0;0;0;0;0;0;0;0;0;0;0;11938;4508;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4508;Cali;Pasto;99;5
297823966;2012;0;0;0;0;0;0;0;0;0;0;0;0;28800;11713;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11713;Cali;Pasto;99;5
443904;2012;0;0;0;0;0;0;0;0;0;0;0;0;20175;8877;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8877;Cali;Pasto;99;5
452007;2012;0;0;0;0;0;0;0;0;0;0;0;0;9099;4004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4004;Cali;Pasto;99;5
297822291;2012;0;0;0;0;0;0;0;0;0;0;0;0;8316;3617;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3617;Cali;Pasto;99;5
299303277;2012;0;0;0;0;0;0;0;0;0;0;0;0;6228;2709;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2709;Cali;Pasto;99;5
190072;2012;0;0;0;0;0;0;0;0;0;0;0;0;57460;24995;0;0;1500;1470;0;0;450;3328;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29793;Cali;Pasto;99;5
299304532;2012;0;0;0;0;0;0;0;0;0;0;0;0;3000;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;Cali;Pasto;99;5
297819287;2012;0;0;0;0;0;0;0;0;0;0;0;0;11652;4941;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4941;Cali;Pasto;99;5
297820340;2012;0;0;0;0;0;0;0;0;0;0;0;0;7172;3048;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3048;Cali;Pasto;99;5
297820632;2012;0;0;0;0;0;0;0;0;0;0;0;0;9000;3825;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3825;Cali;Pasto;99;5
299303280;2012;0;0;0;0;0;0;0;0;0;0;0;0;2759;1224;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1224;Cali;Pasto;99;5
297826952;2012;0;0;0;0;0;0;0;0;0;0;0;0;80515;31608;0;0;24740;25046;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56654;Cali;Popayán;99;5
296886217;2012;0;0;0;2136;0;0;0;0;12;6;0;0;362391;122173;7741;6967;0;0;0;0;6;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;129188;Barranquilla;Santa Marta;99;5
297826801;2012;0;0;0;0;0;0;0;0;0;0;0;0;7440409;2083314;291434;218540;0;0;0;0;4600;35410;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2337264;Barranquilla;Santa Marta;99;5
297826802;2012;0;0;0;500;0;0;0;0;0;0;0;0;300740;78192;8720;11336;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89528;Barranquilla;Santa Marta;99;5
297826803;2012;0;0;0;0;0;0;0;0;0;0;0;0;575620;201467;18624;18530;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;219997;Barranquilla;Santa Marta;99;5
297838055;2012;0;0;0;12000;0;0;0;0;0;0;0;0;6366438;1971408;290468;255612;0;0;1275;15797;10890;83853;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2326670;Barranquilla;Santa Marta;99;5
9816056;2012;0;0;0;0;0;0;0;0;0;9851;0;0;930624;372250;46237;41213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;413463;Barranquilla;Santa Marta;99;5
9816058;2012;0;0;0;0;0;0;0;0;0;808;0;0;210660;75838;7728;7341;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83179;Barranquilla;Santa Marta;99;5
297826804;2012;0;560;0;0;0;0;0;0;6120;0;0;0;441816;121900;7156;6638;0;0;0;0;200;1628;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;130166;Barranquilla;Santa Marta;99;5
441237;2012;0;0;0;1440;0;0;0;0;7200;12000;0;400;288817;92421;4637;4689;0;0;0;0;41;325;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97435;Barranquilla;Santa Marta;99;5
441867;2012;0;0;0;0;0;0;0;0;0;0;0;0;613955;221024;37332;35281;0;0;0;0;7905;63240;0;0;0;0;0;0;0;0;360;468;0;0;0;0;0;29138;0;0;0;0;0;320013;Barranquilla;Santa Marta;99;5
297826653;2012;0;0;0;0;0;0;0;0;0;0;0;0;484207;145262;17054;14149;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;159411;Barranquilla;Santa Marta;99;5
412206;2012;0;0;0;0;0;0;0;0;0;0;0;0;228640;68592;20704;17184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85776;Barranquilla;Santa Marta;99;5
297839770;2012;0;0;0;0;0;15252;0;0;0;0;0;0;0;0;0;0;32327;40279;2300;18400;18060;176988;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;235667;Barranquilla;Santa Marta;99;5
297823689;2012;0;0;0;0;0;0;0;0;0;0;0;0;401270;122984;15252;13992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;136976;Barranquilla;Santa Marta;99;5
378399;2012;0;0;0;1750;0;0;0;0;0;0;0;0;187603;79739;36779;22097;0;0;600;5130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;106966;Bogotá;Tunja;99;5
296886273;2012;0;0;0;0;0;0;0;0;0;0;0;0;344709;141331;105061;152339;0;0;360;3732;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;297402;Bogotá;Tunja;99;5
452209;2012;0;0;0;0;0;0;0;0;0;5841;0;0;486;168;0;0;45409;59939;2;17;11;94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60218;Bogotá;Tunja;99;5
297839496;2012;0;0;0;3000;0;0;0;0;0;0;0;0;125052;35545;0;0;27310;31920;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67465;Bogotá;Tunja;99;5
297827967;2012;0;0;0;4300;7420;0;0;0;0;52000;0;0;271300;136600;210000;126245;0;0;0;0;820;6642;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8200;0;0;0;0;0;269487;Bogotá;Tunja;99;5
297827223;2012;0;0;0;900;0;0;0;0;0;13000;0;0;41779;22978;24260;15978;0;0;18;126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39082;Bogotá;Tunja;99;5
452242;2012;0;0;0;0;0;0;0;0;0;0;0;0;150000;84000;0;0;2764;40200;42;360;220;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2200;0;0;0;0;0;126560;Bogotá;Tunja;99;5
297826805;2012;0;0;0;0;0;0;0;0;0;0;0;0;556455;189577;12191;7381;0;0;0;0;142;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;198158;Bogotá;Villavicencio;99;5
297718278;2012;0;37;0;3750;0;0;0;0;0;0;0;0;351527;112800;31200;26832;0;0;0;0;60;540;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;140172;Bogotá;Villavicencio;99;5
297826874;2012;0;0;0;0;0;0;0;0;0;1967;0;0;473620;293575;13856;11368;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;304943;Bogotá;Villavicencio;99;5
297826880;2012;9947;0;0;0;0;0;0;0;0;0;0;0;310297;121302;8950;7187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;128489;Bogotá;Villavicencio;99;5
297823318;2012;0;0;0;5000;0;0;0;0;1000;2000;0;100;520000;220000;13800;11895;0;0;7200;60000;3600;28000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;319895;Bogotá;Villavicencio;99;5
419955;2012;0;0;0;607;0;0;0;0;0;0;0;0;27480;12091;2060;1840;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13931;Bogotá;Villavicencio;99;5
297717022;2012;0;0;0;3264;8910;0;0;0;28420;36000;0;0;440;180;0;0;21;33;1583;13787;963;7750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9630;0;0;0;0;0;21750;Bogotá;Villavicencio;99;5
359228;2012;0;500;0;0;0;0;0;0;0;0;0;0;159200;67128;0;0;5693;38491;75;600;0;0;0;0;0;0;0;0;0;0;450;225;3000;700;0;0;0;0;0;0;0;0;0;107144;Bogotá;Bogotá;99;5
297827893;2012;0;0;0;0;0;0;0;0;0;0;0;0;96200;48100;0;0;3840;6144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54244;Bogotá;Villavicencio;99;5
451486;2012;0;0;0;0;0;0;0;0;0;0;0;0;73428;38317;0;0;4800;6896;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45213;Bogotá;Villavicencio;99;5
416445;2012;0;0;0;0;0;0;0;0;0;864;0;0;150464;62075;2172;18679;0;0;50;490;280;2492;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2800;0;0;0;0;0;83736;Bogotá;Villavicencio;99;5
297822935;2012;0;0;0;0;0;0;0;0;0;3142;0;3142;196630;106180;14199;12353;0;0;43;405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;118938;Bogotá;Villavicencio;99;5
452022;2012;0;0;0;480;0;0;0;0;8250;9800;0;0;230478;110629;0;0;350;978;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;111607;Bogotá;Villavicencio;99;5
297827069;2012;0;0;0;467;1320;0;0;0;23748;3142;0;0;68700;24045;0;0;3830;4720;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28765;Bogotá;Villavicencio;99;5
445035;2012;1500;500;0;2500;0;0;0;0;12500;15000;0;0;7460;2984;0;0;2160;3512;0;0;160;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7096;Bogotá;Villavicencio;99;5
297824171;2012;0;0;0;126;0;0;0;0;0;0;0;0;5669;2552;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2552;Bogotá;Villavicencio;99;5
297819819;2012;0;0;0;400;300;0;0;0;5000;0;0;0;14021;5889;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5889;Bogotá;Villavicencio;99;5
119269;2012;0;0;0;420;0;0;0;0;0;0;0;0;96663;47655;0;0;12500;2280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49935;Bogotá;Yopal;99;5
297822942;2012;0;0;0;120;0;0;0;0;0;0;0;0;6624;2938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2938;Bogotá;Yopal;99;5
451546;2012;0;0;0;280;0;0;0;0;0;0;0;0;88223;28391;4612;1674;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30065;Bogotá;Yopal;99;5
451479;2012;0;0;0;540;0;0;0;0;0;1300;0;0;48500;22734;0;0;0;0;0;0;75;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23334;Bogotá;Yopal;99;5
297821431;2012;0;0;0;600;0;0;0;0;0;0;0;0;49415;16995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16995;Bogotá;Yopal;99;5
451823;2012;0;0;0;180;0;0;0;0;0;0;0;0;7849;3015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3015;Bogotá;Yopal;99;5
297818782;2012;600;0;0;120;0;0;0;0;0;700;0;0;4983;2652;270;103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2755;Bogotá;Yopal;99;5
297821835;2012;0;0;0;140;0;0;0;0;0;0;0;0;33864;13928;1195;462;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14390;Bogotá;Yopal;99;5
297822565;2012;0;0;0;130;0;0;0;0;0;200;0;0;9460;3529;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3529;Bogotá;Yopal;99;5
297826938;2012;0;0;0;280;0;0;0;0;0;0;0;0;6063;2480;256;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2580;Bogotá;Yopal;99;5
297819575;2012;0;0;0;100;0;0;0;0;0;0;0;0;2345;1121;723;227;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1348;Bogotá;Yopal;99;5
297820273;2012;0;0;0;44;0;0;0;0;0;0;0;0;5429;2089;289;111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2200;Bogotá;Yopal;99;5
297825550;2012;0;0;0;288;0;0;0;0;0;0;0;0;7686;3535;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3535;Bogotá;Yopal;99;5
299303279;2012;0;0;0;336;0;0;0;0;0;0;0;0;10880;4212;0;0;380;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4288;Bogotá;Yopal;99;5
297837540;2012;0;0;0;130;0;0;0;0;0;0;0;0;7507;3042;196;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3138;Bogotá;Yopal;99;5
297823050;2012;0;0;0;0;312;0;0;0;0;0;0;0;58217;25652;1478;667;0;0;0;0;348;3480;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29799;Bogotá;Yopal;99;5
297823808;2012;0;0;0;0;0;0;0;0;0;0;0;0;17912;6507;355;168;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6675;Bogotá;Yopal;99;5
297822607;2012;0;0;0;4556;0;0;0;0;0;5258;0;0;106743;45797;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45797;Bogotá;Yopal;99;5
445605;2012;0;0;0;70;0;0;0;0;0;0;0;0;7823;2982;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2982;Bogotá;Yopal;99;5
297834039;2012;0;0;0;150;0;0;0;0;0;0;0;0;6951;2844;7900;2171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5015;Bogotá;Villavicencio;99;5
451473;2012;0;0;0;780;0;0;0;0;0;0;0;0;22569;11039;2483;706;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11745;Bogotá;Villavicencio;99;5
297822619;2012;120;50;0;400;0;0;0;0;7000;0;0;0;13759;4916;2213;996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5912;Bogotá;Villavicencio;99;5
111989;2012;0;0;0;990;0;0;0;0;6400;0;0;0;28518;11407;829;464;301;286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12157;Bogotá;Villavicencio;99;5
442454;2012;0;0;0;200;0;0;0;0;0;0;0;0;5557;2720;205;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2777;Bogotá;Villavicencio;99;5
446361;2012;0;0;0;100;0;0;0;0;0;500;0;0;9820;4982;316;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5066;Bogotá;Villavicencio;99;5
445797;2012;0;0;0;171;0;0;0;0;0;0;0;0;14670;5846;259;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5908;Bogotá;Villavicencio;99;5
442347;2012;0;0;0;50;0;0;0;0;0;1000;0;0;5615;1853;418;120;0;0;0;0;30;255;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;780;0;0;0;0;0;2228;Bogotá;Villavicencio;99;5
297821837;2012;0;240;0;250;0;0;0;0;150;3000;0;0;12944;6308;394;106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6414;Bogotá;Villavicencio;99;5
451828;2012;0;300;0;280;0;0;0;0;0;5105;0;0;98004;33628;2416;650;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34278;Bogotá;Villavicencio;99;5
297820211;2012;0;0;0;150;0;0;0;0;0;0;0;0;2343;942;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;942;Bogotá;Villavicencio;99;5
297824064;2012;0;0;0;2000;0;0;0;0;0;0;0;0;2900;1198;970;525;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1723;Bogotá;Tunja;99;5
297824422;2012;0;250;0;300;0;0;0;0;0;2000;0;0;56986;25840;358;96;0;0;0;0;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25944;Bogotá;Villavicencio;99;5
172844;2012;0;0;0;250;0;0;0;0;0;0;0;0;10174;3728;708;190;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3918;Bogotá;Villavicencio;99;5
297820051;2012;0;0;0;438;0;0;0;0;0;2000;0;0;22405;19200;4485;1239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20439;Bogotá;Villavicencio;99;5
446231;2012;0;0;0;57;0;0;0;0;0;0;0;0;3441;1314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1314;Bogotá;Villavicencio;99;5
445004;2012;0;0;0;120;0;0;0;0;0;0;0;0;6807;3358;217;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3418;Bogotá;Villavicencio;99;5
297821149;2012;0;0;0;500;0;0;0;0;0;0;0;0;6000;2500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2500;Bogotá;Villavicencio;99;5
297824008;2012;0;0;0;0;0;0;0;0;0;0;0;0;1800;702;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;702;Bogotá;Villavicencio;99;5
444134;2012;0;0;0;0;0;0;0;0;0;0;0;0;48500;25220;9780;3200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28420;Bogotá;Villavicencio;99;5
297827233;2012;0;0;0;0;0;0;0;0;0;0;0;0;3940;1970;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1970;Bogotá;Villavicencio;99;5
299303288;2012;0;0;0;0;8640;0;0;0;30100;15000;0;0;431136;136238;7212;7017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;143255;Barranquilla;Riohacha;99;5
444209;2012;0;0;0;1050;0;0;0;0;0;7040;0;0;186640;56805;2657;2341;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59146;Barranquilla;Riohacha;99;5
9815982;2012;0;0;0;14517;0;0;0;0;2302;41624;0;0;1415151;1078345;0;0;176397;140637;500;16592;0;0;0;0;0;0;0;0;0;0;6285;14230;0;0;0;0;0;605982;0;0;0;0;0;1249804;Barranquilla;San Andrés;99;5
296913989;2012;0;0;0;28922;0;0;0;0;1502;43780;0;0;1959100;672028;0;0;104200;79087;0;0;0;0;0;0;0;0;0;0;960;3700;0;0;0;0;0;0;0;0;0;0;0;0;0;754815;Barranquilla;San Andrés;99;5
296913990;2012;0;0;0;0;0;0;0;0;0;0;0;0;405000;307800;0;0;19300;8436;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;316236;Barranquilla;San Andrés;99;5
297718663;2012;0;0;0;2066;0;0;0;0;0;0;0;0;110891;45693;8632;7888;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53581;Barranquilla;San Andrés;99;5
297730498;2012;0;0;0;594;0;0;0;0;0;5083;0;0;145000;113549;0;0;4436;3890;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117439;Barranquilla;San Andrés;99;5
297826665;2012;0;90;0;2100;0;0;0;0;480;18000;0;0;493953;199570;0;0;51300;42579;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;242149;Barranquilla;San Andrés;99;5
74973;2012;0;0;0;0;0;0;0;0;0;12406;0;0;483749;270899;0;0;33560;31211;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;302110;Barranquilla;San Andrés;99;5
457976;2012;0;215;323;78;1044;68;0;0;0;0;0;0;435328;59351;50578;43697;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;103048;Medellín;Monteria;99;5
296914091;2012;0;0;0;0;0;0;0;0;0;11379;0;0;439601;248374;0;0;33092;30798;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;279172;Barranquilla;San Andrés;99;5
297730513;2012;0;0;0;0;0;0;0;0;0;32028;0;0;1487265;654397;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;654397;Barranquilla;San Andrés;99;5
297730514;2012;0;0;0;0;0;0;0;0;0;15951;0;0;398720;171424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;171424;Barranquilla;San Andrés;99;5
297730681;2012;0;0;0;0;0;0;0;0;0;24532;0;0;1048903;414316;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;414316;Barranquilla;San Andrés;99;5
