Nro_Orden_Establecimiento;Periodo;C4RGC2;C4RGC4;C4RGC5;MANTRSCON;C4RGC6;CVPROGRSCONV;CVPROGRESPEL;C4RGA1aRO;C4RGA1cRO;RSORGRECICLA;C4RGA1bRO;C4RGA1dRO;RSORGVENTA;C4RGA1eRO;C4RGA2aPC;C4RGA2cPC;RSPAPELRECICLA;C4RGA2bPC;C4RGA2dPC;RSPAPELVENTA;C4RGA2ePC;C4RGA3aP;C4RGA3cP;RSPLASTRECICLA;C4RGA3bP;C4RGA3dP;RSPLASTVENTA;C4RGA3eP;C4RGA4aV;C4RGA4cV;RSVIDRIORECICLA;C4RGA4bV;C4RGA4dV;RSVIDRIOVENTA;C4RGA4eV;C4RGA5aMT;C4RGA5cMT;RSMETALRECICLA;C4RGA5bMT;C4RGA5dMT;RSMETALVENTA;C4RGA5eMT;C4RGA6aT;C4RGA6cT;RSTEXTILRECICLA;C4RGA6bT;C4RGA6dT;RSTEXTILVENTA;C4RGA6eT;C4RGA7aNMT;C4RGA7cNMT;RSNOMETALRECICLA;C4RGA7bNMT;C4RGA7dNMT;RSNOMETALVENTA;C4RGA7eNMT;RSMIXQ;RSMIXREUQ;RSMIXRECICLAQ;RSMIXDONAQ;RSMIXENTREGQ;RSMIXVENTAQ;RSMIXVENTAI;C4RGA8a;C4RGA8c;RSRECICLAT;C4RGA8b;C4RGA8d;RSVENTAT;C4RGA8e;C4RGA9VCRR;C4RGA10e;C4RGA10a;C4RGA10b;C4RGA10c;C4RGA10d;C4RGB1a;C4RGB1c;C4RGB1d;C4RGB1e;C4RGB1f;C4RGB3a;C4RGB3c;C4RGB3d;C4RGB3e;C4RGB3f;C4RGB4a;C4RGB4c;C4RGB4d;C4RGB4e;C4RGB4f;C4RGB5a;C4RGB5c;C4RGB5d;C4RGB5e;C4RGB5f;C4RGB6a;C4RGB6c;C4RGB6d;C4RGB6e;C4RGB6f;C4RGB7a;C4RGB7c;C4RGB7d;C4RGB7e;C4RGB7f;C4RGB8a;C4RGB8c;C4RGB8d;C4RGB8e;C4RGB8f;C4RGB9a;C4RGB9c;C4RGB9d;C4RGB9e;C4RGB9f;C4RGB10a;C4RGB10c;C4RGB10d;C4RGB10e;C4RGB10f;C4RGB11a;C4RGB11c;C4RGB11d;C4RGB11e;C4RGB11f;C4RGB12a;C4RGB12c;C4RGB12d;C4RGB12e;C4RGB12f;C4RGB13Ta;TOTALMA;TOTALAPROVE;TOTALTRAT;TOTALINCI;C4RGB2TOT;Sede;Subsede;NOVEDAD;ESTADO
9807357;2012;195;0;0;700;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8009;0;0;0;8009;0;0;8009;0;0;0;8009;0;0;1304;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Bogotá;99;5
297826941;2012;0;0;0;0;370;0;0;4320;0;0;0;4320;0;0;2160;0;0;0;2160;0;0;1800;0;0;0;1800;0;0;890;0;0;0;890;0;0;10;0;0;0;10;0;0;15;0;0;0;15;0;0;100;0;0;0;100;0;0;0;0;0;0;0;0;0;9295;0;0;0;9295;0;0;2500;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Bogotá;99;5
297826946;2012;0;0;0;1000;1500;1800;0;25190;0;0;0;25190;0;0;3000;0;0;3000;0;0;0;1266;0;0;1266;0;0;0;600;0;0;600;0;0;0;400;0;0;0;400;0;0;200;0;0;200;0;0;0;1000;0;0;0;1000;0;0;500;0;0;0;500;0;0;32156;0;0;5066;27090;0;0;14400;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Bogotá;99;5
297826982;2012;3600;0;0;2500;2400;0;0;9800;0;0;0;9800;0;0;2000;0;0;2000;0;0;0;1200;0;0;1200;0;0;0;1680;0;0;1680;0;0;0;700;0;0;700;0;0;0;500;0;0;500;0;0;0;4000;0;0;0;4000;0;0;12940;0;0;0;12940;0;0;32820;0;0;6080;26740;0;0;10456;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Bogotá;99;5
296886228;2012;0;0;0;0;5607;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;224750;0;0;0;224750;0;0;224750;0;0;0;224750;0;0;64743;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;Cartagena;99;5
297826663;2012;0;0;0;0;3139;0;0;24154;0;0;0;24154;0;0;1844;0;0;0;0;1844;277;597;0;0;0;0;597;179;1197;0;0;0;0;1197;72;128;0;0;0;0;128;141;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2847;0;0;0;2847;0;0;30767;0;0;0;27001;3766;669;4008;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Bogotá;99;5
297826985;2012;595;0;0;42;2370;1273;0;18200;0;0;0;18200;0;0;976;76;0;900;0;0;0;1611;50;0;1561;0;0;0;1824;24;0;1800;0;0;0;264;0;0;264;0;0;0;372;0;0;372;0;0;0;2000;0;0;0;2000;0;0;2500;0;0;0;2500;0;0;27747;150;0;4897;22700;0;0;9910;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Bogotá;99;5
297826986;2012;0;0;2000;0;1500;500;500;20100;0;0;0;20100;0;0;1680;1000;0;680;0;0;0;1500;500;0;500;500;0;0;1300;0;0;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1380;0;0;0;1380;0;0;9140;0;0;0;9140;0;0;35100;1500;0;2480;31120;0;0;2009;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Bogotá;99;5
297838044;2012;1500;0;0;0;3000;0;0;13500;0;0;13500;0;0;0;1800;0;0;0;300;1500;80;2500;0;0;0;250;2250;200;4500;0;0;0;100;4400;180;800;0;0;0;0;800;80;200;0;0;200;0;0;0;5500;0;0;0;5500;0;0;3500;0;0;0;3500;0;0;32300;0;0;13700;9650;8950;540;2653;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Tunja;99;5
409910;2012;0;0;0;0;3264;0;0;51200;0;0;480;50720;0;0;180;120;0;0;60;0;0;150;0;0;0;90;60;10;65;0;0;0;0;65;8;20;0;0;0;0;20;3;20;5;0;15;0;0;0;0;0;0;0;0;0;0;10;0;0;10;0;0;0;51645;125;0;505;50870;145;21;4200;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Manizales;Ibagué;99;5
450883;2012;0;0;0;0;1500;0;0;4520;0;0;0;4520;0;0;2005;0;0;0;2005;0;0;892;0;0;0;892;0;0;5430;0;0;0;5430;0;0;482;0;0;0;482;0;0;220;0;0;0;220;0;0;66;0;0;0;66;0;0;930;0;0;0;930;0;0;14545;0;0;0;14545;0;0;2448;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Bogotá;99;5
297839484;2012;2560;3500;0;1500;3000;0;0;3440;0;0;0;3440;0;0;1789;0;0;1789;0;0;0;155;0;0;155;0;0;0;934;0;0;0;934;0;0;146;0;0;0;146;0;0;225;225;0;0;0;0;0;0;0;0;0;0;0;0;2780;0;0;0;2780;0;0;9469;225;0;1944;7300;0;0;6200;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Bogotá;99;5
299303284;2012;0;0;0;0;12293;0;0;54316;0;0;0;47264;7052;180;12362;0;0;0;0;12362;948;5826;50;0;258;0;5518;297;5801;0;0;0;0;5801;232;1235;0;0;0;0;1235;864;28;0;0;0;0;28;7;397;0;0;0;0;397;26;55970;0;0;0;55970;0;0;135935;50;0;258;103234;32393;2554;15922;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Bogotá;99;5
337133;2012;147;0;0;100;5520;0;0;32580;0;0;32580;0;0;0;1879;0;0;1879;0;0;0;199;0;0;199;0;0;0;564;0;0;564;0;0;0;188;0;0;188;0;0;0;72;0;0;72;0;0;0;0;0;0;0;0;0;0;7460;0;0;0;7460;0;0;42942;0;0;35482;7460;0;0;7717;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Bogotá;99;5
75000;2012;0;0;0;0;1105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1164;0;0;0;1164;0;0;1164;0;0;0;1164;0;0;2165;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;Santa Marta;99;5
75007;2012;0;0;0;0;388;0;0;3000;0;0;0;3000;0;0;2000;0;0;0;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;500;0;0;0;500;0;0;0;0;0;0;0;0;0;700;0;0;0;700;0;0;6200;0;0;0;6200;0;0;698;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Bogotá;99;5
410376;2012;0;0;0;0;1635;0;0;0;0;0;0;0;0;0;7127;0;0;0;0;7127;1290;0;0;0;0;0;0;0;30724;0;0;0;0;30724;920;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37851;0;0;0;0;37851;2210;0;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;Santa Marta;99;5
296886229;2012;0;0;0;0;1523;0;0;0;0;0;0;0;0;0;9125;0;0;0;0;9125;1670;2013;0;0;0;0;2013;300;17931;0;0;0;0;17931;520;807;0;0;0;0;807;155;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29876;0;0;0;0;29876;2645;0;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;Santa Marta;99;5
296914023;2012;0;0;0;0;0;0;0;38;0;0;0;38;0;0;32;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;19;0;0;0;0;0;0;0;0;0;89;0;0;0;89;0;0;2320;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;Santa Marta;99;5
297718272;2012;0;0;0;0;1687;0;0;27375;0;0;0;27375;0;0;1867;15;0;0;0;1852;339;375;0;0;0;0;375;56;402;0;0;0;0;402;12;102;0;0;0;0;102;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30121;15;0;0;27375;2731;427;8691;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Bogotá;99;5
297826922;2012;0;0;0;37;715;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5520;0;0;0;5520;0;0;5520;0;0;0;5520;0;0;1520;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Bogotá;99;5
451251;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13500;0;0;0;13500;0;0;13500;0;0;0;13500;0;0;3015;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;Cartagena;99;5
451446;2012;0;0;0;0;1686;0;0;13239;0;0;0;13239;0;0;1150;0;0;0;1150;0;0;2304;0;0;0;2304;0;0;1152;0;0;0;1152;0;0;576;0;0;0;576;0;0;700;0;0;0;700;0;0;2238;0;0;0;2238;0;0;11520;0;0;0;11520;0;0;32879;0;0;0;32879;0;0;668;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;Santa Marta;99;5
455513;2012;0;0;0;0;53772;0;0;691851;0;0;0;691851;0;0;28420;0;0;28420;0;0;0;4510;0;0;4510;0;0;0;25100;0;0;0;0;25100;2255;720;0;0;720;0;0;0;2605;40;0;2565;0;0;0;7500;0;0;0;7500;0;0;25300;0;0;0;25300;0;0;786006;40;0;36215;724651;25100;2255;7235; ; ;X; ; ;0;0;0;0;0;2210;0;0;0;2210;0;0;0;0;0;0;0;0;0;0;226;226;0;0;0;0;0;0;0;0;0;0;0;0;0;294;0;0;0;294;1197;0;0;0;1197;0;0;0;0;0;901;535;0;0;366;4828;761;0;0;4067;4739;Bogotá;Bogotá;99;5
9807403;2012;624;0;0;0;4455;0;0;0;0;0;0;0;0;0;2964;0;0;2964;0;0;0;851;0;0;851;0;0;0;3754;0;0;3754;0;0;0;43;0;0;43;0;0;0;413;0;0;413;0;0;0;0;0;0;0;0;0;0;15120;0;0;0;15120;0;0;23145;0;0;8025;15120;0;0;11990; ; ;X; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;420;420;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84;0;0;84;0;0;0;0;0;0; ; ; ; ; ;504;420;0;84;0;670;Bogotá;Bogotá;99;5
297730683;2012;0;0;0;0;0;0;0;5266;0;0;5266;0;0;0;2101;101;0;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11702;0;0;0;11702;0;0;19069;101;0;7266;11702;0;0;11500;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Cali;Cali;99;5
296886232;2012;3000;3500;0;0;3119;5000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29520;0;0;0;29520;0;0;29520;0;0;0;29520;0;0;11712;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Bogotá;99;5
296886233;2012;0;0;0;0;11000;2500;0;27520;0;0;0;27520;0;0;1440;0;1440;0;0;0;0;4380;0;0;0;4380;0;0;1062;0;0;0;1062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5500;0;0;0;5500;0;0;17520;0;0;0;17520;0;0;57422;0;1440;0;55982;0;0;7290;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Bogotá;99;5
296886234;2012;0;3000;0;2500;8378;0;0;50800;0;0;0;0;50800;720;1707;0;0;0;0;1707;171;29915;0;0;0;0;29915;631;284;0;0;0;0;284;20;615;0;0;0;0;615;615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10000;0;0;0;10000;0;0;93321;0;0;0;10000;83321;2157;10632;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Bogotá;99;5
296886235;2012;0;0;0;0;6213;2000;0;19137;0;0;14858;4279;0;0;394;0;0;394;0;0;0;690;0;0;690;0;0;0;631;0;0;631;0;0;0;410;0;0;410;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7450;0;0;0;7450;0;0;28712;0;0;16983;11729;0;0;4620;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Bogotá;99;5
296886236;2012;0;0;0;0;3040;2500;2500;27120;0;0;21340;5780;0;0;544;0;0;544;0;0;0;780;0;0;780;0;0;0;936;0;0;936;0;0;0;560;0;0;560;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8922;0;0;0;8922;0;0;38862;0;0;24160;14702;0;0;6896;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Bogotá;99;5
3834328;2012;3565;0;0;8100;1515;0;0;20650;0;0;19850;800;0;0;2320;0;0;2320;0;0;0;0;0;0;0;0;0;0;6030;0;0;6030;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2690;0;0;0;2690;0;0;31690;0;0;28200;3490;0;0;1798;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Bogotá;99;5
297826903;2012;0;0;0;0;2083;0;0;27375;0;0;5000;22375;0;0;1400;0;0;1400;0;0;0;1000;0;0;1000;0;0;0;1100;0;0;1100;0;0;0;580;0;0;580;0;0;0;1050;0;0;0;1050;0;0;630;0;0;0;630;0;0;10000;0;0;0;10000;0;0;43135;0;0;9080;34055;0;0;500;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Bogotá;99;5
451463;2012;0;0;0;150;2400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27527;0;0;0;27527;0;0;27527;0;0;0;27527;0;0;21846;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Bogotá;99;5
451466;2012;0;0;0;0;586;0;0;11250;0;0;0;11250;0;0;365;0;0;0;365;0;0;75;0;0;0;75;0;0;55;0;0;0;55;0;0;20;0;0;0;20;0;0;30;0;0;0;30;0;0;500;0;0;0;500;0;0;4905;0;0;0;4905;0;0;17200;0;0;0;17200;0;0;5682;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Bogotá;99;5
297826734;2012;0;0;0;0;13742;25452;25452;75298;0;0;75298;0;0;0;16765;0;0;16765;0;0;0;2157;0;0;2157;0;0;0;9414;0;0;9414;0;0;0;1091;0;0;1091;0;0;0;497;97;0;0;400;0;0;91000;0;0;0;91000;0;0;24974;0;0;0;24974;0;0;221196;97;0;104725;116374;0;0;11598; ; ; ;X; ;0;0;0;0;0;160;0;0;0;160;0;0;0;0;0;112;0;112;0;0;160;160;0;0;0;0;0;0;0;0;389;0;389;0;0;32;0;0;0;32;25;0;0;0;25;12;0;0;0;12; ; ; ; ; ;890;160;501;0;229;2952;Bogotá;Bogotá;99;5
297826735;2012;0;0;0;0;481;0;0;999;0;0;0;999;0;0;49176;0;0;49176;0;0;0;11964;0;0;11964;0;0;0;64680;0;0;64680;0;0;0;1200;0;0;1200;0;0;0;172;0;0;172;0;0;0;3000;0;0;0;3000;0;0;0;0;0;0;0;0;0;131191;0;0;127192;3999;0;0;29622;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Bogotá;99;5
452253;2012;190;0;0;0;35602;0;0;45130;0;0;45130;0;0;0;7830;0;0;7830;0;0;0;4678;0;0;4678;0;0;0;4126;0;0;4126;0;0;0;5784;0;0;5784;0;0;0;3050;0;0;3050;0;0;0;106580;0;0;0;106580;0;0;25300;0;0;0;25300;0;0;202478;0;0;70598;131880;0;0;21600; ; ; ;X; ;3600;0;0;0;3600;12000;0;0;0;12000;860;0;0;0;860;10000;0;0;0;10000;9;0;0;0;9;3;0;0;0;3;30;0;0;0;30;52;0;0;0;52;3;0;0;0;3;25;0;0;0;25; ; ; ; ; ;26582;0;0;0;26582;2382;Bogotá;Bogotá;99;5
296886239;2012;9100;0;0;0;57123;0;0;131506;0;98975;0;32531;0;0;7156;0;0;7156;0;0;0;2863;0;0;2863;0;0;0;8588;0;0;8588;0;0;0;10018;0;0;10018;0;0;0;0;0;0;0;0;0;0;595;0;0;0;595;0;0;0;0;0;0;0;0;0;160726;0;98975;28625;33126;0;0;17767; ; ; ;X; ;0;0;0;0;0;50;0;0;50;0;10;0;0;10;0;0;0;0;0;0;12;0;0;12;0;0;0;0;0;0;10;0;0;10;0;8;0;0;0;8;0;0;0;0;0;5;0;0;5;0; ; ; ; ; ;95;0;0;87;8;7688;Manizales;Ibagué;99;5
452256;2012;29;0;0;0;4347;0;0;14538;0;0;0;14538;0;0;6389;0;0;0;6389;0;0;12411;0;0;0;12411;0;0;2962;0;0;0;2962;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;9;0;0;36309;0;0;0;36309;0;0;3533; ; ; ; ;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Manizales;Ibagué;99;5
297826882;2012;0;0;0;0;387;0;0;1079;0;0;0;1079;0;0;721;0;0;721;0;0;0;1081;0;0;1081;0;0;0;719;0;0;719;0;0;0;900;0;0;0;900;0;0;360;0;0;360;0;0;0;1080;0;0;0;1080;0;0;1260;0;0;0;1260;0;0;7200;0;0;2881;4319;0;0;5234;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Bogotá;99;5
