Nro_Orden_Establecimiento;Periodo;C3RHE1;C3RHE2;C3RHE5;PROGAHORR;C3RHC1PTU;C3RHC4RCASUP;C3RHC5RCASUB;C3RHC6PMS;MULTABAS;C3RHC7TOGT;C3RHA1cAC;C3RHA1dAC;VOCONSBL;VACONSBLQ;C3RHA5cCT;C3RHA5dCT;C3RHA6cALL;C3RHA2aSUP;C3RHA2bSUP;FECHADESDESUP;FECHAHASTASUP;C3RHA2cSUP;C3RHA3aSUB;C3RHA3bSUB;FECHADESDESUB;FECHAHASTASUB;C3RHA3cSUB;C3RHA4aAM;C3RHA4bAM;FECHADESDEMAR;FECHAHASTAMAR;C3RHA4cAM;C3RHA7aTVC;C3RHA7bTPC;C3RHA7cTVU;C3RHA7dTVPCA;Sede;Subsede;NOVEDAD;ESTADO
451546;2012;15000;0;0;0;0;0;0;0;0;0;2141;2151;0;0;1292;14400;400;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;3833;16551;Bogotá;Yopal;99;5
451479;2012;0;0;0;0;0;0;0;0;0;0;455;457;0;0;289;2550;96;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;840;3007;Bogotá;Yopal;99;5
297821431;2012;7250;0;5400;0;0;0;0;0;0;0;886;890;0;0;357;9560;98;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;1341;10450;Bogotá;Yopal;99;5
451823;2012;1000;0;0;0;0;0;0;0;0;0;275;276;0;0;234;2500;156;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;665;2776;Bogotá;Yopal;99;5
297818782;2012;1200;0;150;0;0;0;0;0;0;0;571;574;0;0;231;2500;156;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;958;3074;Bogotá;Yopal;99;5
297821835;2012;0;0;0;0;0;0;0;0;0;0;865;897;0;0;240;3600;125;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;1230;4497;Bogotá;Yopal;99;5
297822565;2012;0;0;0;0;0;0;0;0;0;0;1149;1155;0;0;544;4320;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;1693;5475;Bogotá;Yopal;99;5
297826938;2012;0;0;0;0;0;0;0;0;0;0;633;637;0;0;156;1920;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;789;2557;Bogotá;Yopal;99;5
297819575;2012;1000;0;0;0;0;0;0;0;0;0;481;484;0;0;192;720;96;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;769;1204;Bogotá;Yopal;99;5
297820273;2012;0;0;0;0;0;0;0;0;0;0;396;398;0;0;165;1920;120;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;681;2318;Bogotá;Yopal;99;5
297825550;2012;0;0;0;0;0;0;0;0;0;0;419;421;0;0;576;5760;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;995;6181;Bogotá;Yopal;99;5
299303279;2012;0;0;0;0;0;0;0;0;0;0;867;871;0;0;354;1440;60;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;1281;2311;Bogotá;Yopal;99;5
297837540;2012;0;0;0;0;0;0;0;0;0;0;820;825;0;0;280;1920;110;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;1210;2745;Bogotá;Yopal;99;5
297823050;2012;0;0;0;0;0;0;0;0;0;0;1490;1497;0;0;455;4570;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;1945;6067;Bogotá;Yopal;99;5
297823808;2012;0;0;0;0;0;0;0;0;0;0;943;948;0;0;264;2424;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;1207;3372;Bogotá;Yopal;99;5
297822607;2012;0;0;0;0;0;0;0;0;0;0;1828;1848;0;0;549;5070;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;2377;6918;Bogotá;Yopal;99;5
445605;2012;0;0;0;0;0;0;0;0;0;0;917;922;0;0;252;3960;144;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;1313;4882;Bogotá;Yopal;99;5
297834039;2012;0;0;0;0;0;0;0;0;0;0;1635;857;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;1635;857;Bogotá;Villavicencio;99;5
451473;2012;0;0;0;0;0;0;0;0;0;0;1251;1237;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;1251;1237;Bogotá;Villavicencio;99;5
297822619;2012;0;0;0;0;0;0;0;0;0;0;1871;2350;0;0;0;0;0;0;0; ; ;0;986;0;01/01/2012;31/12/2012;986;0;0; ; ;0;986;0;2857;2350;Bogotá;Villavicencio;99;5
111989;2012;0;1600;0;0;0;0;0;0;0;0;3060;1779;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;3060;1779;Bogotá;Villavicencio;99;5
442454;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ;0;165;0;01/01/2012;31/12/2012;165;0;0; ; ;0;165;0;165;0;Bogotá;Villavicencio;99;5
446361;2012;0;0;0;0;0;0;0;0;0;0;101;100;0;0;0;0;0;0;0; ; ;0;822;0;01/01/2012;31/12/2012;822;0;0; ; ;0;822;0;923;100;Bogotá;Villavicencio;99;5
445797;2012;0;0;0;0;0;0;0;0;0;0;643;365;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;643;365;Bogotá;Villavicencio;99;5
442347;2012;0;0;32;0;0;0;0;0;0;0;297;192;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;297;192;Bogotá;Villavicencio;99;5
297821837;2012;100;200;0;0;0;0;0;0;0;0;1457;1464;0;0;0;0;20;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;1477;1464;Bogotá;Villavicencio;99;5
451828;2012;0;0;0;0;0;0;0;0;0;0;5639;6947;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;5639;6947;Bogotá;Villavicencio;99;5
297820211;2012;0;0;0;0;0;0;0;0;0;0;207;204;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;207;204;Bogotá;Villavicencio;99;5
297824064;2012;0;0;0;0;0;0;0;0;0;0;1820;1230;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;1820;1230;Bogotá;Tunja;99;5
297824422;2012;0;0;0;0;0;0;0;0;0;0;1010;1265;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;1010;1265;Bogotá;Villavicencio;99;5
172844;2012;0;0;0;0;0;0;0;0;0;0;48;76;0;0;0;0;0;0;0; ; ;0;547;0;01/01/2012;31/12/2012;547;0;0; ; ;0;547;0;595;76;Bogotá;Villavicencio;99;5
297820051;2012;0;0;0;0;0;0;0;0;0;0;1024;512;0;0;0;0;0;823;0;01/01/2012;31/12/2012;823;0;0; ; ;0;0;0; ; ;0;823;0;1847;512;Bogotá;Villavicencio;99;5
446231;2012;0;0;0;0;0;0;0;0;0;0;194;195;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;194;195;Bogotá;Villavicencio;99;5
445004;2012;0;0;0;0;0;0;0;0;0;0;1363;1336;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;1363;1336;Bogotá;Villavicencio;99;5
297821149;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ;0;138;0;01/01/2012;31/12/2012;138;0;0; ; ;0;138;0;138;0;Bogotá;Villavicencio;99;5
297824008;2012;0;0;0;0;0;0;0;0;0;0;349;489;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;349;489;Bogotá;Villavicencio;99;5
444134;2012;0;0;1200;0;0;0;0;0;0;0;864;1499;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;864;1499;Bogotá;Villavicencio;99;5
297827233;2012;0;0;0;0;0;0;0;0;0;0;382;601;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;382;601;Bogotá;Villavicencio;99;5
299303288;2012;0;0;0;0;0;0;0;0;0;0;408;799;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;408;799;Barranquilla;Riohacha;99;5
444209;2012;0;0;0;0;360;0;0;0;0;360;378;478;0;0;432;4320;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;810;4798;Barranquilla;Riohacha;99;5
9815982;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17276;150293;0;0;0; ; ;0;19000;60000;02/01/2012;28/02/2014;19000;0;0; ; ;0;19000;60000;36276;150293;Barranquilla;San Andrés;99;5
296913989;2012;0;0;0;0;0;0;0;0;0;0;18340;135751;0;0;9855;82994;0;0;0; ; ;0;24942;0;01/01/2012;14/04/2015;24942;0;0; ; ;0;24942;0;53137;218745;Barranquilla;San Andrés;99;5
296913990;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9000;75900;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;9000;75900;Barranquilla;San Andrés;99;5
297718663;2012;0;0;0;0;0;0;0;0;0;0;8632;7888;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;8632;7888;Barranquilla;San Andrés;99;5
297730498;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;510;4230;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;510;4230;Barranquilla;San Andrés;99;5
297826665;2012;0;1451;230;0;10;0;0;0;0;10;466;3800;0;0;0;0;1840;0;0; ; ;0;11194;406;31/03/2010;31/03/2013;10214;0;0; ; ;0;11194;406;12520;3800;Barranquilla;San Andrés;99;5
74973;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11956;88408;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;11956;88408;Barranquilla;San Andrés;99;5
457976;2012;0;0;0;0;0;0;0;0;0;0;9921;12171;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;9921;12171;Medellín;Monteria;99;5
296914091;2012;0;2000;0;0;5632;0;0;0;0;5632;9482;69219;0;0;24;249;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;9506;69468;Barranquilla;San Andrés;99;5
297730513;2012;0;0;0;0;7609;0;0;0;0;7609;15968;118163;0;0;7140;74475;0;0;0; ; ;0;10800;0;03/01/2012;04/11/2015;10800;0;0; ; ;0;10800;0;33908;192638;Barranquilla;San Andrés;99;5
297730514;2012;0;10000;0;0;2983;0;0;0;0;2983;14714;36226;0;0;1254;1145;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;15968;37371;Barranquilla;San Andrés;99;5
297730681;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27445;252458;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;27445;252458;Barranquilla;San Andrés;99;5
452535;2012;0;0;0;0;0;0;0;0;0;0;2167;20336;0;0;1250;10000;0;0;0; ; ;0;56276;303;01/01/2012;31/12/2012;56276;4698;0;01/01/2012;31/12/2012;4698;60974;303;64391;30336;Barranquilla;San Andrés;99;5
297826875;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25550;430;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;25550;430;Barranquilla;San Andrés;99;5
455784;2012;0;90;0;4680;0;0;0;0;0;0;2296;16072;0;0;0;0;0;0;0; ; ;0;63072;20499;25/08/2009;25/08/2012;63072;0;0; ; ;0;63072;20499;65368;16072;Barranquilla;San Andrés;99;5
296914053;2012;0;0;0;0;0;0;0;0;0;0;7691;57772;0;0;24;960;0;0;0; ; ;0;10877;0;01/01/2012;15/04/2015;10877;0;0; ; ;0;10877;0;18592;58732;Barranquilla;San Andrés;99;5
297826666;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3254;26778;1236;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;4490;26778;Barranquilla;San Andrés;99;5
297826646;2012;0;0;3500;3000;0;0;0;0;0;0;0;0;0;0;6400;50930;1050;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;7450;50930;Barranquilla;San Andrés;99;5
297826948;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4108;41661;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;4108;41661;Barranquilla;San Andrés;99;5
297826737;2012;0;0;100;200;0;0;0;0;0;0;0;0;0;0;12720;85000;8100;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;20820;85000;Barranquilla;San Andrés;99;5
299303281;2012;0;0;0;0;0;0;0;0;0;0;8651;60429;0;0;0;0;30;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;8681;60429;Barranquilla;San Andrés;99;5
452123;2012;0;15000;0;0;0;0;0;0;0;0;24910;224190;0;0;24800;268700;3621;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;53331;492890;Barranquilla;San Andrés;99;5
452124;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1289;12893;0;0;0; ; ;0;6000;415;06/07/2012;05/07/2013;6000;0;0; ; ;0;6000;415;7289;12893;Barranquilla;San Andrés;99;5
452125;2012;0;0;108;1000;34;0;124;0;0;158;0;0;0;0;0;0;0;0;0; ; ;0;47304;35;16/01/2010;16/01/2015;13317;0;0; ; ;0;47304;35;13317;0;Bogotá;Leticia;99;5
296913996;2012;0;0;0;0;0;0;0;0;0;0;5881;52341;0;0;1046;12020;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;6927;64361;Barranquilla;San Andrés;99;5
299303289;2012;0;0;0;0;0;0;0;0;0;0;313;2191;0;0;200;3910;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;513;6101;Barranquilla;San Andrés;99;5
441678;2012;450;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;480;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;480;0;Barranquilla;San Andrés;99;5
297819308;2012;0;500;0;0;0;0;0;0;0;0;0;0;0;0;890;7150;120;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;1010;7150;Barranquilla;San Andrés;99;5
9816028;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;690;680;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;748;690;Barranquilla;San Andrés;99;5
9809870;2012;0;0;0;350;2;0;379;0;0;381;0;0;0;0;0;0;0;0;0; ; ;0;18648;126;13/04/2010;11/04/2013;6200;0;0; ; ;0;18648;126;6200;0;Barranquilla;San Andrés;99;5
441826;2012;0;0;0;0;43;0;0;0;0;43;0;0;0;0;20150;387;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;20150;387;Barranquilla;San Andrés;99;5
297818939;2012;0;320;0;600;2;0;0;0;0;2;372;2767;0;0;0;0;3000;0;0; ; ;0;2073;405;31/03/2012;31/03/2013;456;0;0; ; ;0;2073;405;3828;2767;Barranquilla;San Andrés;99;5
297819945;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ;0;252;1400;01/01/2012;28/02/2013;252;0;0; ; ;0;252;1400;252;0;Barranquilla;San Andrés;99;5
74974;2012;800;1500;3000;1000;0;0;0;0;0;0;0;0;0;0;1320;10978;2390;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;3710;10978;Barranquilla;San Andrés;99;5
110501;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;550;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;550;0;Barranquilla;San Andrés;99;5
297822317;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;0; ; ;0;1500;0;01/01/2012;31/12/2014;1450;0;0; ; ;0;1500;0;1510;0;Barranquilla;San Andrés;99;5
444120;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ;0;1900;0;01/01/2012;15/04/2015;1900;0;0; ; ;0;1900;0;1900;0;Barranquilla;San Andrés;99;5
287782;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4050;33600;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;4050;33600;Barranquilla;San Andrés;99;5
297821876;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1100;8540;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;1100;8540;Barranquilla;San Andrés;99;5
448118;2012;0;250;300;0;0;0;0;0;0;0;0;0;0;0;0;0;2500;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;2500;0;Barranquilla;San Andrés;99;5
441851;2012;220;0;0;5000;432;0;0;0;0;432;90;225;0;0;20;615;60;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;170;840;Barranquilla;San Andrés;99;5
297818425;2012;0;0;0;0;0;0;0;0;0;0;5106;30378;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;5106;30378;Barranquilla;Sincelejo;99;5
444146;2012;0;0;3580;2450;0;0;0;0;0;0;4294;18218;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;4294;18218;Barranquilla;Sincelejo;99;5
297838035;2012;0;0;0;0;0;0;0;0;0;0;13684;18711;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;13684;18711;Barranquilla;Valledupar;99;5
297718293;2012;0;0;0;0;0;0;0;0;0;0;8450;7182;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;8450;7182;Barranquilla;Valledupar;99;5
297718291;2012;0;0;0;0;4912;0;0;0;0;4912;8862;4912;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;8862;4912;Barranquilla;Valledupar;99;5
297718319;2012;0;0;4500;0;0;0;0;0;0;0;13820;13950;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;13820;13950;Barranquilla;Valledupar;99;5
451467;2012;0;2635;0;0;44;0;0;0;0;44;9572;23738;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;9572;23738;Bogotá;Bogotá;99;5
297839487;2012;0;15000;6000;0;135;0;0;0;0;135;35125;89524;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;35125;89524;Barranquilla;Cartagena;99;5
