Nro_Orden_Establecimiento;Periodo;C6GAA2ab;C6GAA1e;C6GAA2d;C6GAA2f;C6GAA2g;C6GAA2h;C6GAA2i;C6GAAB1a;C6GAAB1b;C6GAAB1c;C6GAAB1d;C6GAAB2a;C6GAAB2b;C6GAAB2c;C6GAAB2d;C6GAAB3a;C6GAAB3b;C6GAAB3c;C6GAAB3d;C6GAAB4a;C6GAAB4b;C6GAAB4c;C6GAAB4d;POTPSFR;C6AAC1d;POTPERM;C6AAC2d;POTTCDE;C6AAC3d;POTTCAG;C6AAC4d;POTPAU;C6AAC5d;POTTOT;C6AAC6dT;GPPSI;GPPER;GPPPSP;GPPPST;GPPCPO;GPPANO;GPPAVO;GPPGPA;GPPGPN;GPPTPOT;GPPPTA;C6AAC1bRPA;C6AAC2bRPA;C6AAC3bRPA;C6AAC4bRPA;C6AAC5bRPA;C6AAC6bRPA;C6AAC7bRPA;C6AAC8bRPA;C6AAC9bRPA;C6AAC10bTRPA;C6AAC11bRPA;C6AA12bPSAAA;Sede;Subsede;NOVEDAD;ESTADO
375263;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;62;0;0;0;6;0;0;0;68;0;0;790078;221721;0;171308;70214;0;0;91280;1344601;59007;0;0;0;0;0;0;0;0;0;0;0;0;Medellín;Medellín;99;5
297730508;2012;0;0;0;0;0;0;0; ;b;18/05/2011;17/05/2014; ; ; ; ; ; ; ; ; ; ; ; ;0;0;64;0;0;0;72;0;3;0;139;0;89400;819763;305178;0;244294;73779;0;15520;37769;1585703;1016577;0;0;0;0;0;0;0;0;0;0;0;0;Medellín;Medellín;99;5
375941;2012;0;0;0;0;0;0;0;a; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;24;0;0;0;0;0;2;0;26;0;0;199239;43832;0;42592;17931;0;10800;12960;327354;0;0;0;0;0;0;0;0;0;0;0;0;0;Medellín;Medellín;99;5
457974;2012;0;0;0;250;0;0;0; ;b;20/10/2010;19/10/2013; ; ; ; ; ; ; ; ; ; ; ; ;0;0;68;0;0;0;0;0;3;0;71;0;0;586433;151457;0;131607;55237;0;12146;51997;988877;0;0;0;0;0;0;0;0;0;0;0;0;0;Medellín;Medellín;99;5
9787477;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;17;0;0;0;0;0;0;0;17;0;0;152176;42942;0;31341;13366;0;0;11324;251149;0;0;0;0;0;0;0;0;0;0;0;0;0;Medellín;Medellín;99;5
297826674;2012;11000;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;0;25;0;6;0;0;0;0;0;35;0;0;221586;123664;72502;50749;20462;0;0;0;488963;0;0;0;0;0;0;0;0;0;0;0;0;0;Medellín;Medellín;99;5
297730522;2012;0;0;0;0;0;0;0;a; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;24;0;6;0;0;0;1;0;31;0;0;202812;44485;93233;47823;18792;0;6800;2290;416235;0;0;0;0;0;0;0;0;0;0;0;0;0;Medellín;Medellín;99;5
377233;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;16;0;0;0;0;0;0;0;16;0;0;124588;25272;0;26000;8999;0;0;15458;200317;0;0;0;0;0;0;0;0;0;0;0;0;0;Manizales;Armenia;99;5
378275;2012;0;0;0;0;0;0;0;a; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;10;0;0;0;0;0;0;0;10;0;0;79454;17480;0;17929;7150;0;0;3385;125398;0;0;0;0;0;0;0;0;0;0;0;0;0;Medellín;Quibdó;99;5
296886268;2012;0;0;0;0;0;0;0;a; ; ; ; ; ; ; ; ;b;14/01/2011;14/01/2012; ; ; ; ;4;0;23;0;0;0;0;0;0;0;27;0;0;198636;43699;0;41713;17877;0;0;8464;310389;0;0;0;0;0;0;0;0;0;0;0;0;0;Medellín;Medellín;99;5
451504;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;4;0;0;0;12;0;0;0;16;0;0;65680;21713;0;19168;5211;0;0;0;111772;171810;0;0;0;0;0;0;0;0;0;0;0;0;Medellín;Medellín;99;5
297826643;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;35;1;109;0;4;0;5;1;153;2;0;598416;138004;1144426;339154;139560;0;25502;80081;2465143;72121;0;14400;3224;0;3793;1296;0;5100;0;27813;1332;0;Medellín;Medellín;99;5
452356;2012;5774;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ;b;20/04/2011;19/04/2014; ;b;20/04/2011;19/04/2014;0;0;82;0;0;0;0;0;4;0;86;0;0;1122543;276352;0;258361;103291;5697;18092;246067;2030403;0;0;0;0;0;0;0;0;0;0;0;0;0;Medellín;Medellín;99;5
297718296;2012;0;0;0;1850;500;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;15;0;11;0;0;0;2;0;30;0;0;181242;69502;173064;59072;23448;0;13536;19265;539129;0;0;0;0;0;0;0;0;0;0;0;0;0;Medellín;Medellín;99;5
297826775;2012;0;0;0;0;0;0;0; ;b;01/02/2011;01/02/2014; ; ; ; ; ; ; ; ; ; ; ; ;0;0;23;0;0;0;0;0;1;0;24;0;0;196116;46698;0;43551;17650;0;5100;28805;337920;0;0;0;0;0;0;0;0;0;0;0;0;0;Medellín;Medellín;99;5
297839795;2012;25000;3000;3000;6700;4000;3000;JUNTAS ACCION COMUNAL - POLICIA AMBIENTAL; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;6;0;0;0;0;0;7;0;0;0;0;58422;10608;4351;0;0;0;73381;0;0;0;0;0;0;0;0;0;0;0;0;0;Medellín;Medellín;99;5
451499;2012;0;0;0;400;0;0;0; ;b;10/11/2011;11/09/2015; ; ; ; ; ; ; ; ; ; ; ; ;0;0;11;0;0;0;3;1;0;0;14;1;0;86493;19004;0;19779;7784;0;0;4736;137796;68614;0;0;0;0;0;0;0;0;0;0;0;2037;Medellín;Medellín;99;5
452297;2012;0;0;0;300;0;0;0; ;b;23/07/2011;22/07/2014; ; ; ; ; ; ; ; ; ; ; ; ;0;0;8;0;0;0;6;1;0;0;14;1;0;87170;31225;0;21095;8667;0;0;99082;247239;99082;0;0;0;0;0;0;0;0;0;0;0;2037;Medellín;Medellín;99;5
452330;2012;0;0;0;0;0;0;0; ;b;10/08/2011;02/03/2015; ; ; ; ; ; ; ; ; ; ; ; ;0;0;17;0;0;0;17;0;0;0;34;0;0;212324;46594;0;46711;19109;0;0;7993;332731;1266770;0;0;0;0;0;0;0;0;0;0;0;0;Medellín;Medellín;99;5
297718304;2012;0;0;0;0;0;0;0; ;b;01/05/2010;01/05/2014; ; ; ; ; ; ; ; ; ; ; ; ;0;0;40;0;0;0;0;0;2;0;42;0;0;321600;70752;0;69798;28944;0;9600;0;500694;0;0;0;0;0;0;0;0;0;0;0;0;0;Medellín;Medellín;99;5
297823386;2012;0;0;0;0;0;0;0;a; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;23;0;0;0;1;0;1;0;26;0;0;162035;37116;0;35813;14461;0;5094;19629;274148;36265;0;0;0;0;0;0;0;0;0;0;0;0;Medellín;Medellín;99;5
297823000;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ;b;20/04/2011;19/04/2014; ;b;20/04/2011;19/04/2014;0;0;1;1;33;33;3;3;2;2;39;39;0;69000;15180;579940;113093;44459;0;10200;21662;853534;80014;0;69000;15180;579940;113093;44459;0;10200;21662;853534;0;80014;Medellín;Medellín;99;5
297823579;2012;0;4000;4000;500;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;15;2;0;0;0;0;2;0;17;2;0;126000;26000;0;27430;11340;0;12000;0;202770;0;0;1400;352;0;353;151;0;0;0;2256;0;0;Medellín;Medellín;99;5
297823739;2012;0;1600;0;0;0;0;0;a; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;82;0;0;0;0;0;0;0;82;0;0;1101196;233837;0;226481;86092;0;0;22809;1670415;0;0;0;0;0;0;0;0;0;0;0;0;0;Medellín;Medellín;99;5
452170;2012;650;850;1650;2500;250;2500;CORANTIOQUIA; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;102;0;7;0;1;0;0;0;0;0;110;0;0;92856;21980;10200;19645;8411;0;0;6297;159389;0;0;0;0;0;0;0;0;0;0;0;2500;0;Medellín;Medellín;99;5
452474;2012;0;0;0;0;0;0;0;a; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;14;0;0;0;0;0;1;0;15;0;0;155232;34151;0;34059;13970;0;5400;0;242812;0;0;0;0;0;0;0;0;0;0;0;0;0;Medellín;Medellín;99;5
297823606;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;10;0;0;0;0;0;0;0;10;0;0;69840;15648;0;15935;6285;0;0;0;107708;0;0;0;0;0;0;0;0;0;0;0;0;0;Medellín;Medellín;99;5
297823404;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;12;1;0;0;0;0;0;0;12;1;0;83520;18374;0;17539;7518;0;0;9360;136311;0;0;6960;1531;0;1461;626;0;0;773;11351;16400;0;Medellín;Medellín;99;5
297718335;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;3;0;35;0;0;0;0;0;38;0;0;81600;17136;347428;66740;28570;0;0;26880;568354;0;0;0;0;0;0;0;0;0;0;0;0;0;Medellín;Medellín;99;5
411323;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;4;0;0;0;0;0;0;0;4;0;0;27202;6164;0;5718;2448;0;0;0;41532;0;0;0;0;0;0;0;0;0;0;0;0;0;Medellín;Medellín;99;5
443827;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;25;0;0;0;0;0;0;0;25;0;0;188566;58827;0;37713;13200;0;0;1695;300001;0;0;0;0;0;0;0;0;0;0;0;0;0;Medellín;Medellín;99;5
2506951;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;24;0;0;0;0;0;0;0;24;0;0;241022;53024;0;50614;21691;0;0;17863;384214;0;0;0;0;0;0;0;0;0;0;0;0;0;Medellín;Medellín;99;5
445470;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;5;0;0;0;0;0;0;0;5;0;0;68301;18312;0;16141;5824;0;0;0;108578;0;0;0;0;0;0;0;0;0;0;0;0;0;Medellín;Medellín;99;5
297823428;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;21;0;0;0;0;0;0;0;22;0;0;151200;33264;0;31752;13608;0;0;0;229824;0;0;0;0;0;0;0;0;0;0;0;0;0;Medellín;Medellín;99;5
297823893;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;14;0;0;0;0;0;0;0;15;0;0;105205;23145;0;22093;9468;0;0;0;159911;0;0;0;0;0;0;0;0;0;0;0;0;0;Medellín;Medellín;99;5
444270;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;4;2;10;0;0;0;0;0;16;2;0;33600;7335;140387;30253;12634;0;0;1595;225804;0;0;16800;3667;0;3620;1512;0;0;0;25599;0;0;Medellín;Medellín;99;5
297839768;2012;0;0;0;0;0;0;0;a; ; ; ;a; ; ; ; ; ; ; ; ; ; ; ;0;0;46;0;0;0;0;0;2;0;48;0;0;601632;132359;0;131691;54146;0;10320;0;930148;0;0;0;0;0;0;0;0;0;0;0;0;0;Medellín;Medellín;99;5
10400085;2012;0;4834;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;41;0;1;0;0;0;2;0;44;0;76884;563900;174334;17386;141721;60191;0;9832;0;1044248;0;0;0;0;0;0;0;0;0;0;0;0;0;Medellín;Medellín;99;5
451490;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;46;5;0;0;9;0;2;0;57;5;0;489478;115305;0;104974;46646;0;8674;48623;813700;112842;0;80126;17616;0;20608;7211;0;0;0;125561;0;0;Manizales;Pereira;99;5
297839503;2012;1000;1000;2000;1500;0;0;0;a; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;1;0;25;1;0;0;2;0;28;1;0;67344;14820;265934;58790;18615;0;7200;0;432703;0;0;0;0;10000;2000;700;0;0;0;12700;0;0;Manizales;Pereira;99;5
452201;2012;0;6792;0;16175;0;0;0; ; ; ; ;a; ; ; ;a; ; ; ; ; ; ; ;0;0;0;0;40;10;0;0;2;0;42;10;0;0;0;635810;133280;36710;0;7901;23184;836885;0;0;0;0;107450;17600;7470;0;0;0;132520;0;0;Manizales;Pereira;99;5
297826921;2012;1000;1000;0;1000;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;142;5;0;0;45;2;6;0;194;7;118180;1533980;375438;0;368859;151470;0;31555;85213;2664695;641892;0;35000;8750;0;8200;3100;0;0;0;55050;0;12000;Manizales;Pereira;99;5
297730463;2012;0;0;0;0;0;0;0; ;b;20/05/2011;19/05/2014; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;37;0;2;0;3;0;42;0;0;0;0;480406;83931;34109;0;17000;23691;639137;45300;0;0;0;0;0;0;0;0;0;0;0;0;Manizales;Pereira;99;5
297826808;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;33;4;8;0;0;0;1;0;42;4;0;325337;75881;86647;70164;30102;0;3832;42273;634236;0;0;34246;7987;0;7376;3168;0;0;0;52777;0;0;Manizales;Pereira;99;5
444234;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;14;0;3;0;0;0;1;0;18;0;0;101796;31886;31948;29313;11778;0;5061;43181;254963;0;0;0;0;0;0;0;0;0;0;0;0;0;Manizales;Pereira;99;5
297822881;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ;b;05/10/2012;04/10/2015;1;0;21;0;0;0;0;0;1;0;23;0;0;164392;40271;0;36273;14823;4872;5305;19327;285263;0;0;0;0;0;0;0;0;0;0;0;3937;0;Manizales;Pereira;99;5
442868;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;4;0;0;0;0;0;5;0;0;0;0;39053;5718;2448;0;0;3254;50473;0;0;0;0;0;0;0;0;0;0;0;0;0;Cali;Pasto;99;5
452303;2012;8000;3000;2000;10000;0;0;0; ;b;01/11/2007;01/11/2014; ; ; ; ; ; ; ; ; ; ; ; ;0;0;1;0;12;6;0;0;0;0;13;6;0;10438;2412;164540;34285;12918;0;0;9566;234159;0;0;0;0;157512;29647;11568;0;0;2678;201405;0;0;Manizales;Pereira;99;5
455706;2012;0;230;0;0;0;0;0; ;b;31/03/2009;30/03/2015; ; ; ; ; ;b;22/12/2011;21/12/2014; ;b;22/12/2011;21/12/2014;0;0;50;0;0;0;12;0;2;0;64;0;0;375150;105272;0;85651;35573;0;10186;33768;645600;121913;0;0;0;0;0;0;0;0;0;0;0;0;Manizales;Armenia;99;5
297826721;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;114;0;0;0;114;0;0;0;0;0;0;0;0;0;0;0;1548990;0;0;0;0;0;0;0;0;0;0;0;0;Manizales;Armenia;99;5
297826720;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;52;4;10;0;0;0;0;0;62;4;0;539267;120603;103915;101521;43541;0;0;0;908847;0;0;23895;5345;0;4763;1701;0;0;0;35704;0;0;Manizales;Armenia;99;5
297826981;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;48;1;169;3;24;0;8;0;249;4;7200;414436;106168;1858312;452311;183396;0;40802;570347;3632972;431671;0;14290;3660;32987;6597;3260;0;0;0;60794;0;0;Manizales;Armenia;99;5
455775;2012;0;0;0;1000;0;0;0; ;b;23/10/2006;23/10/2015; ; ; ; ; ;b;22/12/2011;22/12/2014; ;b;22/12/2011;22/12/2014;0;0;6;0;0;0;5;0;1;0;12;0;0;88958;35341;0;17407;7378;0;5100;0;154184;74338;0;0;0;0;0;0;0;0;0;0;0;0;Manizales;Armenia;99;5
298581;2012;0;0;2000;1500;0;0;0; ; ; ; ; ; ; ; ; ;b;22/12/2011;21/12/2014; ;b;22/12/2011;21/12/2014;2;0;23;1;0;0;0;0;1;0;26;1;0;168031;41701;0;39331;15582;0;5100;18695;288440;0;0;7280;1602;0;1492;655;0;0;814;11843;0;0;Manizales;Armenia;99;5
297826797;2012;0;0;0;2500;0;1150;northesta (Brasil) y Fundacion huellas de Mar.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;219;2;49;0;18;0;1;0;287;2;514935;4623202;1049667;1158162;1257861;419552;11830;4425;1110338;10149972;240125;0;28202;14947;0;8129;2338;0;0;4591;58207;475;0;Barranquilla;Cartagena;99;5
297827001;2012;0;0;0;0;0;0;0; ;b;15/07/2010;28/06/2015; ; ; ; ; ; ; ; ;a; ; ; ;4;0;162;1;43;0;0;0;14;0;223;1;0;1686793;415795;438541;465831;193552;0;55325;8316;3264153;0;0;13200;2904;0;2838;1188;0;0;0;20130;0;0;Barranquilla;Cartagena;99;5
9815993;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;144;0;144;0;0;0;11;0;299;0;0;1772932;589816;1899874;682801;283125;0;48850;175249;5452647;0;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;Santa Marta;99;5
9815995;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;77;1;120;2;0;0;0;0;197;3;84274;1193025;307181;1833586;635985;242555;0;0;0;4296606;0;0;54600;14196;30560;19607;6192;0;0;0;125155;0;0;Barranquilla;San Andrés;99;5
296914001;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;39;0;0;0;0;0;0;0;39;0;0;566000;260360;0;116030;59240;0;0;0;1001630;0;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;Cartagena;99;5
296914050;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;158;1;90;2;0;0;0;0;248;3;0;2763607;915182;919697;787628;316622;0;0;0;5702736;0;0;42000;13908;20437;16267;5200;0;0;0;97812;0;0;Barranquilla;San Andrés;99;5
297826809;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;251;0;0;0;125;0;17;0;393;0;472761;2650246;689064;0;612150;324886;77047;81519;625209;5532882;8429510;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;Cartagena;99;5
297826810;2012;0;0;0;216000;0;0;0;a; ; ; ; ; ; ; ;a; ; ; ;a; ; ; ;21;0;150;0;0;0;60;0;10;0;241;0;376289;2354546;751085;0;580118;252536;0;52373;73427;4440374;1015178;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;Cartagena;99;5
299303286;2012;0;0;0;0;0;0;0; ;b;27/12/2007;26/12/2013; ; ; ; ; ; ; ; ; ; ; ; ;0;0;42;0;0;0;0;0;2;0;44;0;0;345535;88636;0;77998;33680;0;12750;90728;649327;0;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;Cartagena;99;5
297826876;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;223;0;105;0;0;0;10;0;338;0;0;3558480;1063039;2176051;934142;393234;0;50338;217298;8392582;0;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;Cartagena;99;5
297826879;2012;0;0;0;0;0;0;0;a; ; ; ; ; ; ; ; ; ; ; ; ;b;05/12/2008;21/10/2016;0;0;561;0;0;0;310;0;13;0;884;0;458447;7756438;1974357;0;1857365;770804;0;59938;298971;13176320;3103296;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;Cartagena;99;5
296886257;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;2;0;226;0;0;0;6;0;235;0;0;110446;57431;2415253;489013;194411;0;31402;153203;3451159;0;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;Cartagena;99;5
297827968;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;306;0;44;0;40;0;15;0;405;0;0;4828551;1339065;901112;1175430;496033;0;80325;701433;9521949;572118;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;Cartagena;99;5
296886212;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;37;0;0;0;0;0;2;0;39;0;91684;378558;98934;0;100375;40674;0;7920;7928;726073;0;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;Cartagena;99;5
297826719;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;16;0;0;0;0;0;0;0;16;0;0;212216;46324;0;45675;19098;0;0;0;323313;0;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;Cartagena;99;5
297718273;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;28;0;0;0;0;0;1;0;29;0;0;335890;81844;0;77549;29923;0;5938;19385;550529;0;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;Cartagena;99;5
297826971;2012;0;0;0;1554;0;0;0; ; ; ; ; ; ; ; ; ;b;19/09/2011;04/08/2014; ; ; ; ;0;0;27;1;0;0;2;0;1;0;30;1;91817;255035;64289;0;71701;29882;0;4250;37414;554388;19123;0;18000;3960;0;3690;1620;0;0;0;27270;0;0;Barranquilla;Cartagena;99;5
297826877;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9;0;31;0;0;0;0;0;2;0;42;0;0;264413;68433;0;66945;24863;0;8628;30058;463340;0;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;Cartagena;99;5
441879;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;20;0;3;0;0;0;0;0;23;0;0;223901;59063;38301;40489;19698;0;0;0;381452;0;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;Cartagena;99;5
312167;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;43;0;0;0;0;0;1;0;44;0;0;467771;111278;0;104880;43255;0;5632;25478;758294;0;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;Cartagena;99;5
9816010;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;1;0;23;0;0;0;4;0;28;0;0;9648;3184;229283;38014;12358;0;22248;0;314735;0;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;Cartagena;99;5
374311;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;31;0;0;0;0;0;0;0;31;0;0;217612;47505;0;44610;19585;0;0;10379;339691;0;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;Cartagena;99;5
297718327;2012;0;0;0;400;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;87;1;0;0;20;0;2;0;109;1;0;1327794;303972;0;292018;123835;30784;7806;424927;2511136;255927;0;61800;14214;0;12670;5562;0;0;0;94246;0;0;Barranquilla;Cartagena;99;5
297820391;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;85;0;0;0;27;0;3;0;115;0;82245;1237830;277343;0;275803;116586;0;19360;42427;2051594;360046;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;Cartagena;99;5
297818576;2012;0;0;0;0;0;0;0;a; ; ; ; ; ; ; ;a; ; ; ; ; ; ; ;0;0;172;2;0;0;49;0;7;0;228;2;401077;2447268;565216;0;573633;240479;44842;33173;522117;4827805;489626;0;40560;8924;0;8517;3650;0;0;0;61651;0;0;Barranquilla;Cartagena;99;5
299303292;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;12;0;0;0;0;0;0;0;12;0;0;108266;28664;0;26183;9918;0;0;42653;215684;0;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;Cartagena;99;5
299303278;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;30;0;8;0;0;0;5;0;43;0;0;237892;79545;79784;47159;24043;0;19126;0;487549;0;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;Cartagena;99;5
452424;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;39;0;0;0;57;0;1;0;97;0;0;391614;88801;0;81838;31645;0;5800;12047;611745;880207;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;Cartagena;99;5
441848;2012;0;0;0;3931;0;0;0; ; ; ; ; ; ; ; ; ;b;09/10/2011;09/10/2014; ; ; ; ;0;0;0;0;0;0;21;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;346501;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;Cartagena;99;5
394535;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;10;0;0;0;0;0;0;0;10;0;0;78208;17056;0;16500;7080;0;0;0;118844;0;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;Cartagena;99;5
409328;2012;0;0;0;2400;0;0;0; ; ; ; ;a; ; ; ; ; ; ; ; ; ; ; ;0;0;16;0;0;0;0;0;0;0;16;0;0;163200;35904;0;34272;14688;0;0;13100;261164;0;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;Cartagena;99;5
441881;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;28;0;0;0;0;0;0;0;28;0;0;347361;79976;0;69072;28163;0;0;19002;543574;0;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;Cartagena;99;5
297822760;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ;b;08/07/2011;07/07/2014; ; ; ; ;0;0;2;0;0;0;36;0;0;0;38;0;83648;6000;2685;0;18565;6029;0;0;0;116927;625616;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;Cartagena;99;5
9798639;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;15;0;0;0;0;0;0;0;17;0;0;127643;35233;0;28418;10504;0;0;27837;229635;0;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;Cartagena;99;5
406282;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;25;0;0;0;6;0;1;0;32;0;120000;489610;119094;0;117133;44150;0;4075;17262;911324;136222;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;Cartagena;99;5
