Nro_Orden_Establecimiento;Periodo;C4RGC2;C4RGC4;C4RGC5;MANTRSCON;C4RGC6;CVPROGRSCONV;CVPROGRESPEL;TOTARSOL;C4RGACL;C4RGA1aRO;C4RGA1cRO;RSORGRECICLA;C4RGA1bRO;C4RGA1dRO;RSORGVENTA;C4RGA1eRO;C4RGA2aPC;C4RGA2cPC;RSPAPELRECICLA;C4RGA2bPC;C4RGA2dPC;RSPAPELVENTA;C4RGA2ePC;C4RGA3aP;C4RGA3cP;RSPLASTRECICLA;C4RGA3bP;C4RGA3dP;RSPLASTVENTA;C4RGA3eP;C4RGA4aV;C4RGA4cV;RSVIDRIORECICLA;C4RGA4bV;C4RGA4dV;RSVIDRIOVENTA;C4RGA4eV;C4RGA5aMT;C4RGA5cMT;RSMETALRECICLA;C4RGA5bMT;C4RGA5dMT;RSMETALVENTA;C4RGA5eMT;C4RGA6aT;C4RGA6cT;RSTEXTILRECICLA;C4RGA6bT;C4RGA6dT;RSTEXTILVENTA;C4RGA6eT;C4RGA7aNMT;C4RGA7cNMT;RSNOMETALRECICLA;C4RGA7bNMT;C4RGA7dNMT;RSNOMETALVENTA;C4RGA7eNMT;RSMIXQ;RSMIXREUQ;RSMIXRECICLAQ;RSMIXDONAQ;RSMIXENTREGQ;RSMIXVENTAQ;RSMIXVENTAI;C4RGA8a;C4RGA8c;RSRECICLAT;C4RGA8b;C4RGA8d;RSVENTAT;C4RGA8e;C4RGA9VCRR;C4RGA10e;C4RGA10a;C4RGA10b;C4RGA10c;C4RGA10d;C4RGB1a;C4RGB1c;C4RGB1d;C4RGB1e;C4RGB1f;C4RGB3a;C4RGB3c;C4RGB3d;C4RGB3e;C4RGB3f;C4RGB4a;C4RGB4c;C4RGB4d;C4RGB4e;C4RGB4f;C4RGB5a;C4RGB5c;C4RGB5d;C4RGB5e;C4RGB5f;C4RGB6a;C4RGB6c;C4RGB6d;C4RGB6e;C4RGB6f;C4RGB7a;C4RGB7c;C4RGB7d;C4RGB7e;C4RGB7f;C4RGB8a;C4RGB8c;C4RGB8d;C4RGB8e;C4RGB8f;C4RGB9a;C4RGB9c;C4RGB9d;C4RGB9e;C4RGB9f;C4RGB10a;C4RGB10c;C4RGB10d;C4RGB10e;C4RGB10f;C4RGB11a;C4RGB11c;C4RGB11d;C4RGB11e;C4RGB11f;Otro_Respel_01;C4RGB12a;C4RGB12c;C4RGB12d;C4RGB12e;C4RGB12f;Otro_Respel_02;V13a;V13c;V13d;V13e;V13f;Otro_Respel_03;V14a;V14c;V14d;V14e;V14f;C4RGB13Ta;TOTALMA;TOTALAPROVE;TOTALTRAT;TOTALINCI;C4RGB2TOT;Sede;CODSUBSEDE;Subsede;NOVEDAD;ESTADO
297826870;2014;0;100;0;240;17017;0;170;17527;SI;54800;0;0;0;54800;0;0;1030;0;0;1025;5;0;0;90;0;0;80;10;0;0;300;0;0;300;0;0;0;20;0;0;20;0;0;0;180;0;0;180;0;0;0;0;0;0;0;0;0;0;11683;0;0;0;11683;0;0;68103;0;0;1605;66498;0;0;21973;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
297826640;2014;0;0;0;0;800;0;0;800;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2800;0;0;0;2800;0;0;2800;0;0;0;2800;0;0;1100;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
297826980;2014;0;0;0;0;3992;0;0;3992;SI;10125;0;0;10125;0;0;0;7280;0;0;7280;0;0;0;1835;0;0;1835;0;0;0;5820;0;0;5820;0;0;0;0;0;0;0;0;0;0;6250;0;0;6250;0;0;0;0;0;0;0;0;0;0;10840;0;0;5800;5040;0;0;42150;0;0;37110;5040;0;0;2379;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
299304555;2014;50;320;0;0;795;0;0;1165;SI;1295;0;0;0;1295;0;0;183;90;0;60;33;0;0;183;90;0;60;33;0;0;183;90;0;60;33;0;0;183;90;0;60;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1917;0;0;0;1917;0;0;3944;360;0;240;3344;0;0;1515;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
297826975;2014;0;0;0;420;1300;0;0;1720;SI;0;0;0;0;0;0;0;677;0;0;677;0;0;0;273;0;0;273;0;0;0;146;0;0;146;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8450;0;0;0;8450;0;0;9546;0;0;1096;8450;0;0;2580;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
297839506;2014;0;0;0;1000;2300;0;0;3300;SI;3900;0;0;0;3900;0;0;230;0;0;0;230;0;0;300;0;0;0;300;0;0;150;0;0;0;150;0;0;120;0;0;0;120;0;0;330;0;0;330;0;0;0;0;0;0;0;0;0;0;2300;0;0;0;2300;0;0;7330;0;0;330;7000;0;0;4883;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
9807441;2014;360;820;0;2797;653;0;0;4630;SI;1305;0;0;0;1305;0;0;492;0;0;492;0;0;0;451;0;0;451;0;0;0;366;0;0;366;0;0;0;0;0;0;0;0;0;0;105;0;0;105;0;0;0;0;0;0;0;0;0;0;1920;0;0;0;1920;0;0;4639;0;0;1414;3225;0;0;581;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
9807448;2014;780;1200;0;4570;2834;3600;4200;17184;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10155;0;0;0;10155;0;0;10155;0;0;0;10155;0;0;3601;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
441825;2014;643;0;5671;0;8909;0;0;15223;SI;51100;0;0;0;51100;0;0;1785;0;1785;0;0;0;0;782;0;782;0;0;0;0;942;0;942;0;0;0;0;350;0;350;0;0;0;0;0;0;0;0;0;0;0;360;0;0;0;360;0;0;3558;0;0;0;3558;0;0;58877;0;3859;0;55018;0;0;2833;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;16;Santa Marta;99;5
9795548;2014;0;200;0;0;400;0;0;600;SI;1900;800;0;0;1100;0;0;200;0;0;0;200;0;0;150;50;50;0;50;0;0;200;0;0;0;200;0;0;20;0;0;0;20;0;0;100;0;0;100;0;0;0;20;0;0;0;20;0;0;100;0;0;0;100;0;0;2690;850;50;100;1690;0;0;300;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;18;Villavicencio;99;5
297826990;2014;0;0;0;0;4800;0;0;4800;SI;20240;0;0;0;20240;0;0;820;0;0;0;820;0;0;300;0;0;0;300;0;0;1430;0;0;0;1430;0;0;230;0;0;0;230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;340;0;0;0;340;0;0;23360;0;0;0;23360;0;0;7091;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
297826738;2014;0;0;0;1200;4896;0;0;6096;SI;48960;0;0;0;48960;0;0;12500;0;0;0;12500;0;0;21200;0;0;0;21200;0;0;7950;0;0;7950;0;0;0;140;0;0;140;0;0;0;4050;0;0;4050;0;0;0;0;0;0;0;0;0;0;15200;0;0;0;15200;0;0;110000;0;0;12140;97860;0;0;53635;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
297839497;2014;0;0;0;0;5990;0;0;5990;SI;76842;0;0;0;76842;0;0;642;0;0;642;0;0;0;197;0;0;197;0;0;0;784;0;0;784;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2340;0;0;0;2340;0;0;80805;0;0;1623;79182;0;0;11065;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
297826642;2014;1094;0;0;2000;13455;0;0;16549;SI;70485;0;0;70485;0;0;0;7108;0;0;7108;0;0;0;2129;0;0;2129;0;0;0;8477;0;0;8477;0;0;0;186;0;0;186;0;0;0;0;0;0;0;0;0;0;24;0;0;0;24;0;0;19830;0;0;0;19830;0;0;108239;0;0;88385;19854;0;0;1809; ; ; ;X; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;0;0;0;278;278;0;0;0;0;0;0;0;0;0;0;0;0;0;528;0;0;528;0;0;0;0;0;0;80;80;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;901;373;0;528;0;510;Bogotá;2;Bogotá;99;5
297718322;2014;0;0;0;0;1290;0;0;1290;SI;1005;0;0;0;1005;0;0;2160;0;0;0;2160;0;0;480;60;0;0;420;0;0;240;0;0;0;240;0;0;0;0;0;0;0;0;0;600;0;0;0;0;600;1160;0;0;0;0;0;0;0;450;0;0;0;450;0;0;4935;60;0;0;4275;600;1160;3076;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
9815979;2014;750;0;0;0;1200;0;0;1950;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9622;0;0;0;9622;0;0;9622;0;0;0;9622;0;0;1248;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;16;Santa Marta;99;5
299303285;2014;0;0;0;0;200;0;0;200;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1318;0;0;0;1318;0;0;1318;0;0;0;1318;0;0;762;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
448987;2014;0;0;0;1200;2253;0;0;3453;SI;97440;0;0;0;97440;0;0;16537;0;0;16537;0;0;0;2418;0;0;2418;0;0;0;1320;0;0;1320;0;0;0;1499;0;0;1499;0;0;0;117;0;0;117;0;0;0;0;0;0;0;0;0;0;55320;0;0;0;55320;0;0;174651;0;0;21891;152760;0;0;40578;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
297730503;2014;0;0;0;0;2600;0;0;2600;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2551;0;0;0;2551;0;0;2551;0;0;0;2551;0;0;8260;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;16;Santa Marta;99;5
297718312;2014;0;0;0;0;3800;0;0;3800;SI;16300;0;0;0;16300;0;0;3800;600;0;3200;0;0;0;9090;5000;0;2000;2090;0;0;2000;0;0;2000;0;0;0;4020;0;0;0;4020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19900;0;0;0;19900;0;0;55110;5600;0;7200;42310;0;0;12400;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
297718302;2014;0;0;2500;950;16627;1500;0;21577;SI;96000;0;0;0;96000;0;0;660;0;0;0;0;660;800;50;0;0;0;0;50;75;3600;0;0;0;0;3600;110;180;0;0;0;0;180;45;0;0;0;0;0;0;0;400;100;0;100;200;0;0;100890;0;0;0;2280;98610;310;201780;100;0;100;98480;103100;1340;21811; ; ; ;X; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;750;0;0;0;750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;750;0;0;0;750;1852;Bogotá;2;Bogotá;99;5
297822448;2014;0;0;0;0;490;0;0;490;SI;318;0;0;0;318;0;0;105;25;0;60;20;0;0;12;6;0;6;0;0;0;40;0;0;20;20;0;0;8;0;0;0;8;0;0;450;0;0;450;0;0;0;1030;0;0;0;1030;0;0;120;0;0;0;120;0;0;2083;31;0;536;1516;0;0;160;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
297839505;2014;0;0;0;0;8535;0;0;8535;SI;25512;0;0;0;25512;0;0;490;10;0;480;0;0;0;90;6;0;60;24;0;0;970;5;0;932;33;0;0;28;0;0;22;6;0;0;18;18;0;0;0;0;0;78;0;0;0;78;0;0;25900;0;0;0;25900;0;0;53086;39;0;1494;51553;0;0;21210; ; ; ;X; ;0;0;0;0;0;0;0;0;0;0;100;0;0;100;0;17;0;0;17;0;59;0;0;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;176;0;0;176;0;112402;Bogotá;2;Bogotá;99;5
297821308;2014;1322;0;0;0;11340;2400;0;15062;SI;14406;0;0;0;14406;0;0;675;0;0;675;0;0;0;715;0;0;715;0;0;0;5810;0;0;5810;0;0;0;220;0;0;220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6609;0;0;0;6609;0;0;28435;0;0;7420;21015;0;0;11976;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
297718360;2014;0;0;0;0;0;0;0;0;SI;0;0;0;0;0;0;0;544;30;0;430;84;0;0;211;206;0;0;5;0;0;293;0;0;293;0;0;0;0;0;0;0;0;0;0;300;0;0;300;0;0;0;0;0;0;0;0;0;0;3080;0;0;0;3080;0;0;4428;236;0;1023;3169;0;0;484; ; ; ;X; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;30;30;0;0;0;0;Bogotá;2;Bogotá;99;5
297718363;2014;0;0;0;0;263;0;0;263;SI;2717;0;0;0;2717;0;0;851;0;0;0;851;0;0;0;0;0;0;0;0;0;1199;0;0;0;1199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1284;0;0;0;1284;0;0;6051;0;0;0;6051;0;0;1514;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
297718362;2014;676;0;100;0;3200;0;0;3976;SI;3050;0;0;0;3050;0;0;690;240;0;450;0;0;0;390;0;0;0;390;0;0;920;0;0;920;0;0;0;60;0;0;0;60;0;0;220;0;0;220;0;0;0;0;0;0;0;0;0;0;1570;0;0;0;1570;0;0;6900;240;0;1590;5070;0;0;1571;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
297822336;2014;500;200;0;0;980;0;0;1680;SI;500;0;0;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6761;0;0;0;6761;0;0;7261;0;0;500;6761;0;0;2840;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
297717006;2014;0;0;0;0;400;0;0;400;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14400;100;0;7200;7100;0;0;14400;100;0;7200;7100;0;0;2130;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
297717021;2014;0;0;0;0;570;0;0;570;SI;11800;0;0;0;11800;0;0;680;0;0;0;680;0;0;310;0;0;0;310;0;0;550;0;0;0;550;0;0;230;0;0;0;230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2350;0;0;0;2350;0;0;15920;0;0;0;15920;0;0;0;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
297717024;2014;0;566;0;0;1700;0;0;2266;SI;16500;0;0;0;16500;0;0;745;0;0;745;0;0;0;161;0;0;161;0;0;0;1300;0;0;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;900;0;0;0;900;0;0;1852;0;0;0;1852;0;0;21458;0;0;2206;19252;0;0;5528; ; ; ; ;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
297839796;2014;0;0;0;0;250;0;0;250;SI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;20;0;0;0;0;0;0;0;0;0;0;120;0;0;120;0;0;0;50;25;0;25;0;0;0;0;0;0;0;0;0;0;1681;0;0;0;1681;0;0;1871;25;0;165;1681;0;0;371;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
297818794;2014;150;0;0;0;300;0;0;450;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;0;0;0;499;0;0;499;0;0;0;499;0;0;145;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
283047;2014;0;0;0;0;2430;0;0;2430;SI;234;0;0;234;0;0;0;345;0;0;345;0;0;0;517;0;0;517;0;0;0;402;0;0;402;0;0;0;172;0;0;172;0;0;0;169;0;0;135;34;0;0;0;0;0;0;0;0;0;393;0;0;0;393;0;0;2232;0;0;1805;427;0;0;2005;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
297820580;2014;120;0;0;0;720;0;0;840;SI;767;0;0;0;767;0;0;255;0;0;0;255;0;0;0;0;0;0;0;0;0;127;0;0;0;127;0;0;63;0;0;0;63;0;0;63;0;0;0;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1275;0;0;0;1275;0;0;0;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;85;Yopal;99;5
452232;2014;0;0;0;0;450;0;0;450;SI;4000;3600;0;0;400;0;0;0;0;0;0;0;0;0;480;0;0;70;410;0;0;60;0;0;60;0;0;0;180;0;0;180;0;0;0;2;0;0;2;0;0;0;3000;0;0;0;3000;0;0;550;0;0;0;550;0;0;8272;3600;0;312;4360;0;0;0;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
297823158;2014;0;0;0;0;3500;0;0;3500;SI;21520;0;0;0;21520;0;0;1920;0;0;0;0;1920;154;720;0;0;0;0;720;180;600;0;0;0;0;600;24;36;0;0;0;0;36;28;650;300;0;350;0;0;0;0;0;0;0;0;0;0;26566;0;0;0;26566;0;0;52012;300;0;350;48086;3276;386;11545;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
