Nro_Orden_Establecimiento;Periodo;C6GAA2ab;C6GAA1e;C6GAA2d;C6GAA2f;C6GAA2g;C6GAA2h;C6GAA2i;TOTALGAA;C6GAAB1a;C6GAAB1b;C6GAAB1c;C6GAAB1d;C6GAAB2a;C6GAAB2b;C6GAAB2c;C6GAAB2d;C6GAAB3a;C6GAAB3b;C6GAAB3c;C6GAAB3d;C6GAAB4a;C6GAAB4b;C6GAAB4c;C6GAAB4d;POTPSFR;C6AAC1d;POTPERM;C6AAC2d;POTTCDE;C6AAC3d;POTTCAG;C6AAC4d;POTPAU;C6AAC5d;POTTOT;C6AAC6dT;GPPSI;GPPER;GPPPSP;GPPPST;GPPCPO;GPPANO;GPPAVO;GPPGPA;GPPGPN;GPPTPOT;GPPPTA;C6AAC1bRPA;C6AAC2bRPA;C6AAC3bRPA;C6AAC4bRPA;C6AAC5bRPA;C6AAC6bRPA;C6AAC7bRPA;C6AAC8bRPA;C6AAC9bRPA;C6AAC10bTRPA;C6AAC11bRPA;C6AA12bPSAAA;CREE;CREE_B;CREE_SALUD;CREE_SALUD_B;CODSEDE;Sede;CODSUBSEDE;Subsede;NOVEDAD;ESTADO
297826915;2014;0;0;0;0;0;0;0;0; ;b;17/04/2009;04/04/2015; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;21;0;0;0;1;0;23;0;0;0;0;378822;24101;8033;0;7200;9219;427375;0;0;0;0;0;0;0;0;0;0;0;0;0;6504; ;6504; ;3;Bucaramanga;3;Bucaramanga;99;5
297827245;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;25;0;0;0;0;0;0;0;25;0;0;351173;81221;0;75642;14046;0;0;20409;542491;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ;3;Bucaramanga;3;Bucaramanga;99;5
420510;2014;0;0;0;0;0;0;0;0; ;b;26/01/2011;25/01/2017; ; ; ; ; ;b;17/09/2014;16/09/2017; ;b;17/09/2014;16/09/2017;3;1;19;0;0;0;0;0;0;0;22;1;0;148322;58632;0;34780;15650;0;0;16872;274256;0;0;0;0;0;0;0;0;0;0;0;3000;0; ; ; ; ;3;Bucaramanga;3;Bucaramanga;99;5
297823964;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;27;0;0;0;5;0;3;0;35;0;0;294256;62894;0;66436;25521;0;12384;22833;484324;87254;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;3;Bucaramanga;3;Bucaramanga;99;5
297822876;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;0;20;0;0;0;0;0;0;0;23;0;0;165120;36045;0;30262;5913;0;0;0;237340;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ;3;Bucaramanga;3;Bucaramanga;99;5
444344;2014;0;0;0;0;0;0;0;0;a; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;24;0;0;0;0;0;0;0;24;0;164718;164718;46964;0;46964;24;0;0;0;423388;0;0;0;0;0;0;0;0;0;0;0;0;0;67347; ; ; ;3;Bucaramanga;3;Bucaramanga;99;5
297824118;2014;0;0;0;4000;0;0;0;4000; ;b;15/04/2009;14/04/2015; ; ; ; ; ; ; ; ; ; ; ; ;0;0;28;2;0;0;0;0;1;0;29;2;0;412225;90690;0;53560;16489;0;7260;23328;603552;0;0;27482;6046;0;3573;1191;0;0;0;38292;0;0;65670;0;65670;0;3;Bucaramanga;3;Bucaramanga;99;5
297827338;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;21;0;0;0;0;0;21;0;0;0;0;326108;25714;7796;0;0;15057;374675;0;0;0;0;0;0;0;0;0;0;0;0;0;11901; ;11901; ;3;Bucaramanga;3;Bucaramanga;99;5
297819782;2014;0;0;0;600;0;0;0;600; ;b;15/05/2012;15/05/2015;a; ; ; ;a; ; ; ;a; ; ; ;0;0;10;0;0;0;12;0;0;0;22;0;54321;183268;44492;0;37000;7960;0;0;0;327041;169596;0;0;0;0;0;0;0;0;0;0;0;0;35000; ; ; ;3;Bucaramanga;3;Bucaramanga;99;5
452141;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;89;0;81;0;56;0;6;0;232;0;0;1281600;457163;1365781;359471;102605;4013;41886;672648;4285167;1044243;0;0;0;0;0;0;0;0;0;0;0;0;62123; ; ; ;3;Bucaramanga;3;Bucaramanga;99;5
444253;2014;0;0;0;0;0;0;0;0; ;b;06/02/2009;06/02/2018;a; ; ; ; ; ; ; ;a; ; ; ;0;0;34;0;0;0;0;0;0;0;34;0;0;253470;55333;0;51893;22812;0;0;29376;412884;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;3;Bucaramanga;3;Bucaramanga;99;5
452143;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;34;6;0;0;0;0;3;0;37;6;0;437291;104949;0;69980;17491;0;22025;17561;669297;0;0;54047;11798;0;9187;2161;0;0;5328;82521;0;0;10385;0; ; ;3;Bucaramanga;3;Bucaramanga;99;5
299304551;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;5;0;146;0;5;0;6;0;162;0;216000;323843;84624;2098034;419502;94542;0;31970;884121;4152636;3841200;0;0;0;0;0;0;0;0;0;0;0;0;95642; ; ; ;3;Bucaramanga;3;Bucaramanga;99;5
300037454;2014;0;0;0;0;0;0;0;0;a; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;21;0;0;0;20;0;1;0;42;0;0;368001;103874;0;77280;14563;0;5544;4102;573364;224554;0;0;0;0;0;0;0;0;0;0;0;0;5807000; ; ; ;3;Bucaramanga;3;Bucaramanga;99;5
297820704;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;28;0;0;0;0;0;0;0;30;0;0;225000;67583;0;28395;3300;0;0;19900;344178;0;0;0;0;0;0;0;0;0;0;0;0;0;45923; ;45923; ;3;Bucaramanga;3;Bucaramanga;99;5
297822007;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;21;0;0;0;0;0;0;0;23;0;0;288000;62870;0;58962;25920;0;0;1512;437264;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;3;Bucaramanga;3;Bucaramanga;99;5
446012;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;5;0;0;0;0;0;0;0;5;0;0;48000;10478;0;9827;4320;0;0;4320;76945;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;3;Bucaramanga;3;Bucaramanga;99;5
297827422;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;22;0;0;0;0;0;0;0;24;0;0;211200;46104;0;43238;8448;0;0;19008;327998;0;0;0;0;0;0;0;0;0;0;0;0;0;4448; ; ; ;3;Bucaramanga;3;Bucaramanga;99;5
297838190;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;21;0;0;0;12;0;2;0;35;0;0;251491;130563;0;55159;22187;0;14718;38634;512752;165066;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;4;Cali;4;Cali;99;5
455239;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;79;0;4;0;11;0;4;0;98;0;0;1078970;421926;50707;333333;43159;0;28885;116387;2073367;162920;0;0;0;0;0;0;0;0;0;0;0;0;46027; ; ; ;4;Cali;4;Cali;99;5
297826717;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ;b;31/03/2015;30/03/2016;0;0;100;0;0;0;4;0;4;0;108;0;123077;1185388;375363;0;239383;77248;24000;20000;395303;2439762;50942;0;0;0;0;0;0;0;0;0;0;0;0;60336; ; ; ;4;Cali;4;Cali;99;5
297826765;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;21;0;6;0;0;0;1;0;28;0;0;206224;78667;111111;55555;7664;0;4306;23080;486607;0;0;0;0;0;0;0;0;0;0;0;0;0;4211; ; ; ;4;Cali;4;Cali;99;5
297826766;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;22;0;0;0;0;0;1;0;23;0;0;208384;85822;0;44444;8335;0;6997;17864;371846;0;0;0;0;0;0;0;0;0;0;0;0;0;6971; ; ; ;4;Cali;4;Cali;99;5
297821302;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;21;0;0;0;0;0;0;0;21;0;0;206747;71531;0;24810;8270;0;0;18144;329502;0;0;0;0;0;0;0;0;0;0;0;0;0;2274; ;2274; ;4;Cali;4;Cali;99;5
297826771;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;26;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;330095;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;4;Cali;4;Cali;99;5
297821622;2014;0;0;0;0;0;0;0;0;a; ; ; ; ; ; ; ; ; ; ; ;a; ; ; ;0;0;70;1;0;0;19;0;3;0;92;1;93964;770261;187538;0;197846;37277;0;20347;166573;1473806;236452;0;12540;2902;0;3636;1128;0;0;4990;25196;751;0;41630; ; ; ;4;Cali;4;Cali;99;5
452422;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ;b;19/09/2011;12/12/2016; ; ; ; ;0;0;24;0;0;0;0;0;0;0;24;0;0;190831;48505;0;36457;1;0;0;0;275794;0;0;0;0;0;0;0;0;0;0;0;0;0;16561; ; ; ;5;Manizales;5;Manizales;99;5
452426;2014;0;0;0;4042;0;0;0;4042; ; ; ; ; ; ; ; ; ;b;19/09/2014;31/01/2017; ; ; ; ;0;0;81;0;9;0;20;0;5;0;115;0;97952;954414;249732;119415;250228;48460;3079;30235;60045;1813560;213923;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ;5;Manizales;11;Ibagué;99;5
9807415;2014;0;0;0;0;0;850;ACCION VERDE SAS;850; ;b;15/04/2015;14/04/2018; ; ; ; ; ;b;14/03/2015;13/03/2018; ; ; ; ;0;0;13;0;0;0;2;0;0;0;15;0;0;143694;33553;0;23005;10059;0;0;244690;455001;25353;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;2;Bogotá;2;Bogotá;99;5
296886245;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ;a; ; ; ; ; ; ; ;1;0;84;1;0;0;6;0;6;0;97;1;115640;1390168;298343;0;194679;59259;1901;37149;258316;2355455;116644;0;18000;8500;0;2225;90;0;0;0;28815;0;0;9300;9300;9300;9300;6;Medellín;6;Medellín;99;5
296886246;2014;0;0;0;0;0;810;ACCION VERDE SAS;810; ;b;08/08/2008;07/08/2016; ; ; ; ; ;b;19/09/2011;11/11/2016; ; ; ; ;0;0;65;0;0;0;9;0;3;0;77;0;124530;798027;201212;0;141632;61964;0;17679;291642;1636686;113718;0;0;0;0;0;0;0;0;6404;6404;0;0; ; ; ; ;2;Bogotá;2;Bogotá;99;5
296886247;2014;0;0;0;0;0;1255;ACCION VERDE SAS;1255; ;b;17/09/2012;16/09/2015; ; ; ; ; ;b;19/09/2011;11/11/2015; ; ; ; ;0;0;58;0;0;0;13;0;4;0;75;0;107171;656723;165903;0;117079;51222;0;27936;326827;1452861;153589;0;0;0;0;0;0;0;0;6567;6567;0;0; ; ; ; ;2;Bogotá;2;Bogotá;99;5
296886248;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ;b;19/09/2011;07/10/2016; ; ; ; ;0;0;43;1;0;0;0;0;0;0;43;1;115528;383987;85260;0;89916;4126;0;0;0;678817;0;0;16500;3758;0;2700;1;0;0;0;22959;0;0;19508;815; ; ;5;Manizales;5;Manizales;99;5
296886249;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ;b;19/09/2011;26/10/2016; ; ; ; ;0;0;14;0;0;0;0;0;0;0;14;0;0;110954;32021;0;21563;1;0;0;0;164539;0;0;0;0;0;0;0;0;0;0;0;0;0;15326; ; ; ;5;Manizales;5;Manizales;99;5
296886250;2014;0;0;0;1442;0;0;0;1442; ;b;01/09/2010;31/08/2015; ; ; ; ; ;b;18/06/2009;17/05/2015; ; ; ; ;0;0;101;1;7;0;36;0;5;1;149;2;104804;1206288;294059;298419;295345;110355;1954;22000;60890;2394114;390000;0;15933;3600;0;2803;1200;0;4000;3957;31493;15205;0; ; ; ; ;1;Barranquilla;16;Santa Marta;99;5
297718282;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;120;1;0;0;50;0;6;0;176;1;287289;1463476;354686;0;33779;75222;25310;44352;188159;2472273;571992;0;17002;3736;0;95;733;543;0;0;22109;0;0;0;0;0;0;1;Barranquilla;9;Cartagena;99;5
297730369;2014;0;0;0;0;0;850;ACCION VERDE SAS;850; ;b;28/05/2012;28/05/2018; ; ; ; ; ;b;04/05/2015;04/05/2018; ; ; ; ;0;0;205;1;0;0;28;0;11;0;244;1;344644;2648066;660264;0;478834;209490;0;78797;445228;4865323;403318;0;12962;2852;0;2203;908;0;0;5352;24277;0;0; ; ; ; ;2;Bogotá;2;Bogotá;99;5
297730371;2014;0;0;0;0;0;850;ACCION VERDE SAS;850; ; ; ; ; ; ; ; ; ;b;03/10/2012;02/10/2015; ; ; ; ;0;0;58;0;0;0;7;0;3;0;68;0;123308;795827;197034;0;141143;61750;0;15636;243834;1578532;87536;0;0;0;0;0;0;0;0;4146;4146;0;0; ; ; ; ;2;Bogotá;2;Bogotá;99;5
297730372;2014;0;0;0;0;0;290;ACCION VERDE SAS;290; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;10;0;0;0;0;0;0;0;10;0;3532;122851;29187;0;20052;8773;0;0;129523;313918;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;2;Bogotá;2;Bogotá;99;5
297730373;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ;b;01/08/2014;31/07/2017; ; ; ; ;0;0;90;2;0;0;56;0;5;0;151;2;433894;1198624;268002;0;241000;60812;0;33700;232288;2468320;605013;0;1288;386;0;286;100;0;0;0;2060;0;0;120726; ; ; ;1;Barranquilla;1;Barranquilla;99;5
297730375;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ;a; ; ; ; ; ; ; ;0;0;26;0;0;0;5;0;1;0;32;0;0;567662;130562;0;43780;13195;429;6213;85547;847388;53983;0;0;0;0;0;0;0;0;0;0;0;0;29440; ;29440; ;6;Medellín;6;Medellín;99;5
297730377;2014;0;0;0;0;0;0;0;0; ;b;29/06/2010;28/06/2015; ; ; ; ; ;b;29/06/2010;28/06/2015; ; ; ; ;0;0;116;0;0;0;0;0;0;0;116;0;0;1620433;413518;0;276459;83737;0;0;1035830;3429977;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ;2;Bogotá;17;Tunja;99;5
297730504;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ;a; ; ; ; ; ; ; ;0;0;16;0;0;0;3;0;0;0;19;0;0;231588;53265;0;24713;7529;105;0;48630;365830;34184;0;0;0;0;0;0;0;0;0;0;3557;0;22162; ;22162; ;6;Medellín;6;Medellín;99;5
297730506;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ;b;01/01/2010;08/06/2013; ; ; ; ;0;0;9;0;15;0;14;0;1;0;39;0;0;547239;314700;1411370;312530;26452;1345;6445;0;2620081;1411370;0;0;0;0;0;0;0;0;0;0;0;0;814253; ; ; ;5;Manizales;11;Ibagué;99;5
297730507;2014;0;0;0;0;0;1120;ACCION VERDE SAS;1120;a; ; ; ; ; ; ; ; ;b;19/09/2011;02/10/2016; ; ; ; ;0;0;76;0;0;0;13;0;4;0;93;0;107296;942309;252796;0;162787;71220;0;26072;443191;2005671;161848;0;0;0;0;0;0;0;0;6306;6306;0;0; ; ; ; ;2;Bogotá;2;Bogotá;99;5
297838052;2014;0;5971;0;0;0;16230;ACODAL;22201; ;b;22/11/2011;21/11/2016; ; ; ; ; ;b;07/10/2011;06/10/2016; ; ; ; ;0;0;219;1;0;0;50;0;12;0;281;1;375157;2705517;653330;0;518745;129560;33908;79141;741100;5236458;872776;0;11613;3061;0;2455;464;1697;0;846;20136;0;0;783686;0; ; ;4;Cali;4;Cali;99;5
296914052;2014;4900;0;0;0;0;5400;RAVE CORREA JUAN CARLOS ESTUDIO DE VERTIMIENTOS;10300; ;b;22/09/2006;20/09/2015; ; ; ; ; ; ; ; ; ; ; ; ;0;0;77;7;0;0;0;0;4;0;81;7;90490;1946755;463452;0;389352;107382;0;29114;63841;3090386;0;0;176977;44244;0;35395;15927;0;0;0;272543;0;0;51375; ; ; ;4;Cali;4;Cali;99;5
297826920;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;55;0;0;0;9;0;3;0;67;0;0;665410;217160;0;114841;29415;0;21122;98698;1146646;136012;0;0;0;0;0;0;0;0;0;0;0;0;8849; ; ; ;4;Cali;4;Cali;99;5
446013;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;12;0;0;0;0;0;0;0;12;0;0;148552;54099;0;31535;11424;0;0;16686;262296;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;4;Cali;4;Cali;99;5
452409;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;57;0;0;0;0;0;0;0;57;0;0;684386;251880;0;146656;53739;0;0;51924;1188585;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;4;Cali;4;Cali;99;5
297826959;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;25;0;0;0;0;0;1;0;28;0;0;219643;51818;0;34283;9421;0;4444;20736;340345;0;0;0;0;0;0;0;0;0;0;0;0;0;2416; ;2416; ;4;Cali;4;Cali;99;5
297824068;2014;0;0;0;200;0;0;0;200; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;21;0;0;0;5;0;1;0;27;0;32032;341719;76082;0;63148;14930;0;4696;17615;550222;53652;0;0;0;0;0;0;0;0;0;0;0;0;14930; ; ; ;4;Cali;4;Cali;99;5
306981;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;24;0;0;0;0;0;1;0;25;0;0;271842;104658;0;44444;10874;0;4444;20736;456998;0;0;0;0;0;0;0;0;0;0;0;0;0;2990; ; ; ;4;Cali;4;Cali;99;5
297730524;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;30;0;0;0;0;0;1;0;31;0;0;364250;73000;0;75369;10002;0;6622;20527;549770;0;0;0;0;0;0;0;0;0;0;0;0;0;10002; ; ; ;4;Cali;14;Pasto;99;5
297826949;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;14;0;0;0;0;0;1;0;15;0;0;106886;26683;0;13976;4016;0;6488;11725;169774;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;4;Cali;4;Cali;99;5
297826764;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;22;0;0;0;0;0;1;0;23;0;0;221661;81445;0;35466;8866;0;4439;0;351877;0;0;0;0;0;0;0;0;0;0;0;0;0;6658; ; ; ;4;Cali;4;Cali;99;5
297826736;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;34;0;0;0;0;0;1;0;35;0;0;285828;134379;0;55555;11433;0;4444;29376;521015;0;0;0;0;0;0;0;0;0;0;0;0;0;3144; ; ; ;4;Cali;4;Cali;99;5
297826872;2014;0;0;180;0;0;0;0;180; ;b;20/04/2015;19/04/2018; ; ; ; ; ; ; ; ; ; ; ; ;0;0;20;0;0;0;0;0;1;0;21;0;0;182559;41003;0;30032;7415;0;6748;16003;283760;0;0;0;0;0;0;0;0;0;0;0;0;0;8201; ; ; ;4;Cali;4;Cali;99;5
297826769;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;37;0;0;0;6;0;43;0;0;0;0;621322;111111;21110;0;22222;30081;805846;0;0;0;0;0;0;0;0;0;0;0;0;0;19514; ; ; ;4;Cali;4;Cali;99;5
297826768;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;13;0;0;0;0;0;1;0;14;0;0;111800;25750;0;26580;4842;0;3700;13200;185872;0;0;0;0;0;0;0;0;0;0;0;0;0;1300; ; ; ;4;Cali;4;Cali;99;5
297827862;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;74;0;0;0;111;0;5;0;190;0;0;1611499;786973;0;193380;64460;0;22222;63936;2742470;2742470;0;0;0;0;0;0;0;0;0;0;0;0;17726; ;17726; ;4;Cali;4;Cali;99;5
444764;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;18;0;0;0;0;0;18;0;0;0;0;233231;26122;8142;0;0;47863;315358;0;0;0;0;0;0;0;0;0;0;0;0;0;659; ; ; ;4;Cali;4;Cali;99;5
455224;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;5;0;104;0;24;0;5;0;138;0;0;203850;46885;1813127;365553;140779;0;36806;117609;2724609;296420;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;4;Cali;4;Cali;99;5
297820355;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;0;0;0;0;59;0;0;0;61;0;0;0;0;0;0;0;0;0;0;0;939931;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;4;Cali;4;Cali;99;5
300037391;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ;a; ; ; ;0;0;25;0;0;0;0;0;0;0;25;0;0;259136;111420;0;44444;10023;0;0;12100;437123;0;0;0;0;0;0;0;0;0;0;0;0;0;35859; ; ; ;4;Cali;4;Cali;99;5
10402258;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;25;0;0;0;0;0;0;0;25;0;0;231076;58204;0;58419;23273;0;0;10800;381772;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;4;Cali;4;Cali;99;5
297820747;2014;0;6265;0;236;0;0;0;6501; ;b;05/08/2011;04/08/2014;a; ; ; ; ; ; ; ; ; ; ; ;1600;0;280;0;0;0;160;0;12;0;2052;0;859907;3515424;922395;0;943659;395440;0;57609;1063798;7758232;1752198;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;4;Cali;4;Cali;99;5
405862;2014;0;0;100;100;0;0;0;200; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;15;1;3;0;0;0;1;0;19;1;0;180000;39000;44444;42000;1000;0;4444;14416;325304;0;0;10000;2800;0;3000;1000;0;0;0;16800;0;0; ; ; ; ;4;Cali;4;Cali;99;5
440880;2014;0;0;0;2300;0;0;0;2300; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;4;2;0;0;0;0;0;0;4;2;0;34480;7524;0;7072;3103;0;0;0;52179;0;0;17240;3762;0;3536;1552;0;0;0;26090;0;0; ; ; ; ;4;Cali;4;Cali;99;5
299303283;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;54;0;0;0;0;0;2;0;57;0;0;522412;124721;0;97393;22489;0;14784;32914;814713;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ;5;Manizales;5;Manizales;99;5
375000;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ;a; ; ; ;0;0;4;0;64;0;0;0;2;0;70;0;0;76627;37952;715570;114492;19525;0;14273;0;978439;0;0;0;0;0;0;0;0;0;0;0;0;0;35953; ; ; ;5;Manizales;5;Manizales;99;5
455637;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;3;0;47;0;1;0;0;0;51;0;0;40933;18248;987840;196083;61688;0;0;52436;1357228;19506;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ;5;Manizales;5;Manizales;99;5
7070958;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;1;0;24;0;0;0;0;0;25;0;0;11156;4555;498941;103301;31177;0;0;26219;675349;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;5;Manizales;5;Manizales;99;5
297718288;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;7;0;0;0;0;0;7;0;0;0;0;95612;16322;6951;0;0;5984;124869;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;5;Manizales;5;Manizales;99;5
297826773;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;21;0;0;0;0;0;1;0;22;0;0;245650;115911;0;54597;22;0;6700;12957;435837;0;0;0;0;0;0;0;0;0;0;0;0;0;6500; ; ; ;5;Manizales;5;Manizales;99;5
297822411;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;22;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;479189;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;5;Manizales;5;Manizales;99;5
455231;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;4;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;59819;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;5;Manizales;5;Manizales;99;5
252648;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;3;0;0;0;0;0;0;0;3;0;0;24786;4959;0;5886;887;0;0;2610;39128;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ;5;Manizales;5;Manizales;99;5
297826671;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;35;0;8;0;0;0;1;0;45;0;0;389501;86823;103236;79750;33572;0;5029;22251;720162;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;6;Medellín;6;Medellín;99;5
297718664;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;7;0;11;0;0;0;1;0;19;0;0;70343;17352;137861;49482;7113;0;3700;10673;296524;0;0;0;0;0;0;0;0;0;0;0;0;0;3813; ; ; ;6;Medellín;6;Medellín;99;5
