Nro_Orden_Establecimiento;Periodo;C3RHE3;C3RHE4;C4VERTIADAPT;C6GAA1f;TOTALAVERTI;C3RHD1PTRV;C3RHD2PPVP;C3RHD3PMSV;MULTAVERT;C3RHD4TGTV;C3RHB1TAR;C3RHB2a;C3RHB2b;C3RHB2c;C3RHB2d;C3RHB3a3A;C3RHB3b3A;C3RHB3c3A;C3RHB3d3A;C3RHB3eT3A;C3RHB3a3B;C3RHB3b3B;C3RHB3c3B;C3RHB3d3B;C3RHB3eT3B;TOTVERTIDA;C3RHB4VAL;CODSEDE;Sede;CODSUBSEDE;Subsede;NOVEDAD;ESTADO
375263;2014;0;0;0;0;0;950;0;0;0;950;NO; ; ; ; ;0;0;0;0;0;39650;0;0;0;39650;39650;32500;6;Medellín;6;Medellín;99;5
297730508;2014;0;1820;0;0;1820;354;0;0;0;354;SI; ;b; ; ;0;30279;0;0;30279;0;0;0;0;0;30279;0;6;Medellín;6;Medellín;99;5
375941;2014;0;1000;1000;0;2000;290;0;0;0;290;SI;a; ; ; ;0;1054;0;0;1054;0;0;0;0;0;1054;0;6;Medellín;6;Medellín;99;5
457974;2014;0;0;0;0;0;289;0;0;0;289;NO; ; ; ; ;0;0;0;0;0;10776;0;0;0;10776;10776;18135;6;Medellín;6;Medellín;99;5
9787477;2014;0;0;0;0;0;325;0;0;0;325;NO; ; ; ; ;0;0;0;0;0;6833;0;0;0;6833;6833;15141;6;Medellín;6;Medellín;99;5
297826674;2014;0;514;100;0;614;0;0;0;0;0;SI; ;b; ; ;16515;0;0;0;16515;0;0;0;0;0;16515;0;6;Medellín;6;Medellín;99;5
297730522;2014;0;420;140;0;560;260;0;0;0;260;SI;a; ; ; ;2970;0;0;0;2970;26731;0;0;0;26731;29701;4310;6;Medellín;6;Medellín;99;5
296886268;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;0;0;4318;0;4318;4318;0;6;Medellín;6;Medellín;99;5
297826643;2014;0;0;0;0;0;323;0;0;0;323;NO; ; ; ; ;0;0;0;0;0;40519;0;0;0;40519;40519;67889;6;Medellín;6;Medellín;99;5
452356;2014;0;300;290;0;590;355;0;0;0;355;SI; ;b; ; ;540;0;0;0;540;4862;0;0;0;4862;5402;11503;6;Medellín;6;Medellín;99;5
297718296;2014;0;0;0;0;0;675;196;0;0;871;NO; ; ; ; ;0;0;0;0;0;7087;0;0;0;7087;7087;11738;6;Medellín;6;Medellín;99;5
297826775;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;4049;0;0;0;4049;4049;2931;6;Medellín;6;Medellín;99;5
297823526;2014;0;0;0;0;0;462;0;0;0;462;NO; ; ; ; ;0;0;0;0;0;2826;0;0;0;2826;2826;8689;6;Medellín;6;Medellín;99;5
452330;2014;0;0;0;0;0;175;0;0;0;175;NO; ; ; ; ;0;0;0;0;0;6381;0;0;0;6381;6381;14480;6;Medellín;6;Medellín;99;5
297718304;2014;0;0;0;0;0;139;0;0;0;139;NO; ; ; ; ;0;0;0;0;0;4991;0;0;0;4991;4991;8435;6;Medellín;6;Medellín;99;5
297822869;2014;0;0;0;0;0;396;0;0;0;396;NO; ; ; ; ;0;0;0;0;0;10032;0;0;0;10032;10032;32845;6;Medellín;6;Medellín;99;5
297823386;2014;0;0;0;0;0;57;0;0;0;57;NO; ; ; ; ;0;0;0;0;0;2015;0;0;0;2015;2015;3529;6;Medellín;6;Medellín;99;5
297823000;2014;0;0;0;0;0;154;0;0;0;154;NO; ; ; ; ;0;0;0;0;0;6454;0;0;0;6454;6454;11146;6;Medellín;6;Medellín;99;5
297823579;2014;0;1000;1000;0;2000;0;0;0;0;0;SI; ;b; ; ;0;4247;0;0;4247;0;0;0;0;0;4247;0;6;Medellín;6;Medellín;99;5
297823739;2014;0;0;0;0;0;260;0;0;0;260;NO; ; ; ; ;0;0;0;0;0;10748;0;0;0;10748;10748;23121;6;Medellín;6;Medellín;99;5
452170;2014;0;4872;6825;3500;15197;0;0;0;0;0;SI; ; ;c; ;8000;0;0;0;8000;9885;0;0;0;9885;17885;0;6;Medellín;6;Medellín;99;5
452474;2014;1350;0;0;0;1350;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;0;8362;0;0;8362;8362;0;6;Medellín;6;Medellín;99;5
297823404;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;0;0;3026;0;3026;3026;0;6;Medellín;6;Medellín;99;5
297718335;2014;0;0;1334;0;1334;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;2329;0;0;0;2329;2329;0;6;Medellín;6;Medellín;99;5
443827;2014;0;0;0;0;0;325;0;0;0;325;NO; ; ; ; ;0;0;0;0;0;17802;0;0;0;17802;17802;26961;6;Medellín;6;Medellín;99;5
2506951;2014;0;0;0;0;0;314;0;0;0;314;NO; ; ; ; ;0;0;0;0;0;11652;0;0;0;11652;11652;19692;6;Medellín;6;Medellín;99;5
297823428;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;13403;0;0;0;13403;13403;0;6;Medellín;6;Medellín;99;5
444270;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;5810;0;0;0;5810;5810;0;6;Medellín;6;Medellín;99;5
297718344;2014;0;0;200;0;200;316;0;0;0;316;NO; ; ; ; ;0;0;0;0;0;5564;0;0;0;5564;5564;9273;6;Medellín;6;Medellín;99;5
297839768;2014;0;0;1920;300;2220;316;0;0;0;316;SI; ; ; ;d;334;0;0;0;334;10182;0;0;0;10182;10516;20967;6;Medellín;6;Medellín;99;5
297718343;2014;0;0;0;0;0;794;0;0;0;794;NO; ; ; ; ;0;0;0;0;0;14541;0;0;0;14541;14541;24084;6;Medellín;6;Medellín;99;5
299303370;2014;0;954;0;0;954;312;0;0;0;312;SI;a; ; ; ;38;0;0;0;38;2062;0;0;0;2062;2100;2251;6;Medellín;6;Medellín;99;5
297819344;2014;1700;0;0;0;1700;213;0;0;0;213;NO; ; ; ; ;0;0;0;0;0;8100;0;0;0;8100;8100;17221;6;Medellín;6;Medellín;99;5
297718668;2014;0;0;0;0;0;316;0;0;0;316;NO; ; ; ; ;0;0;0;0;0;4823;0;0;0;4823;4823;2765;6;Medellín;6;Medellín;99;5
297823165;2014;0;3133;3190;0;6323;0;0;0;0;0;SI;a; ; ; ;0;63555;0;0;63555;0;0;0;0;0;63555;0;6;Medellín;6;Medellín;99;5
297823405;2014;0;50;200;0;250;0;0;0;0;0;SI; ;b; ; ;0;0;1800;0;1800;0;0;0;0;0;1800;0;6;Medellín;6;Medellín;99;5
138497;2014;0;0;0;0;0;65;0;0;0;65;NO; ; ; ; ;0;0;0;0;0;2400;0;0;0;2400;2400;4055;6;Medellín;6;Medellín;99;5
297826789;2014;0;0;0;0;0;142;0;0;0;142;NO; ; ; ; ;0;0;0;0;0;201;0;0;0;201;201;340;6;Medellín;6;Medellín;99;5
297823865;2014;2100;1600;650;0;4350;3850;0;0;0;3850;SI; ;b; ; ;0;1500;0;0;1500;0;0;0;0;0;1500;4650;6;Medellín;6;Medellín;99;5
299381137;2014;0;0;0;0;0;105;0;0;0;105;NO; ; ; ; ;0;0;0;0;0;2420;0;0;0;2420;2420;1356;6;Medellín;6;Medellín;99;5
10400085;2014;0;0;0;0;0;305;0;0;0;305;NO; ; ; ; ;0;0;0;0;0;5131;0;0;0;5131;5131;8620;6;Medellín;6;Medellín;99;5
451490;2014;0;1788;0;0;1788;0;0;0;0;0;SI;a; ; ; ;771;0;0;0;771;12075;0;0;0;12075;12846;21233;5;Manizales;7;Pereira;99;5
297839503;2014;2010;160;1600;1600;5370;360;160;0;0;520;SI; ;b; ; ;0;325;0;0;325;0;0;0;0;0;325;330;5;Manizales;7;Pereira;99;5
452201;2014;204;328;420;0;952;13422;0;0;0;13422;SI; ; ;c; ;0;3598;0;0;3598;0;0;0;0;0;3598;0;5;Manizales;7;Pereira;99;5
297826921;2014;2200;5500;6600;0;14300;1898;0;0;0;1898;SI; ;b; ; ;27773;0;0;0;27773;0;0;0;0;0;27773;51019;5;Manizales;7;Pereira;99;5
297730463;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;2403;0;0;0;2403;2403;4693;5;Manizales;7;Pereira;99;5
297826808;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;4351;0;0;0;4351;4351;7289;5;Manizales;7;Pereira;99;5
297822881;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;1476;0;0;0;1476;1476;2462;5;Manizales;7;Pereira;99;5
325677;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;1800;0;0;0;1800;1800;3003;5;Manizales;7;Pereira;99;5
462275;2014;0;36;0;0;36;0;0;0;0;0;SI;a; ; ; ;5916;0;0;0;5916;0;0;0;0;0;5916;9870;5;Manizales;7;Pereira;99;5
297824139;2014;0;0;0;0;0;2538;0;0;0;2538;NO; ; ; ; ;0;0;0;0;0;4972;0;0;0;4972;4972;5772;5;Manizales;7;Pereira;99;5
452303;2014;79891;1801;22366;9898;113956;350;0;0;0;350;SI; ; ;c; ;0;63374;0;0;63374;0;0;0;0;0;63374;0;5;Manizales;7;Pereira;99;5
455706;2014;0;1612;480;0;2092;579;35;0;0;614;SI; ;b; ; ;928;0;0;0;928;4614;0;0;0;4614;5542;3064;5;Manizales;8;Armenia;99;5
297826721;2014;0;662;2309;0;2971;0;96;0;0;96;SI; ; ;c; ;0;6024;0;0;6024;0;0;0;0;0;6024;15485;5;Manizales;8;Armenia;99;5
297826720;2014;0;0;10165;0;10165;830;0;0;0;830;SI;a; ; ; ;0;0;25263;0;25263;0;0;0;0;0;25263;0;5;Manizales;8;Armenia;99;5
297826897;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;6876;0;0;0;6876;6876;10304;5;Manizales;8;Armenia;99;5
297826981;2014;6500;5877;11096;0;23473;596;0;0;0;596;SI; ; ;c; ;0;37754;0;0;37754;0;0;1987;0;1987;39741;0;5;Manizales;8;Armenia;99;5
455775;2014;0;0;735;325;1060;399;147;0;0;546;NO; ; ; ; ;0;0;0;0;0;3444;0;0;0;3444;3444;1995;5;Manizales;8;Armenia;99;5
298581;2014;0;1100;815;0;1915;0;0;0;0;0;SI; ; ; ;d;0;0;4966;0;4966;0;0;1085;0;1085;6051;0;5;Manizales;8;Armenia;99;5
10800251;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;9500;0;0;0;9500;9500;8000;5;Manizales;8;Armenia;99;5
299303359;2014;0;0;4500;0;4500;561;0;0;0;561;SI; ;b; ; ;9535;0;0;0;9535;0;0;0;0;0;9535;7800;5;Manizales;8;Armenia;99;5
297826797;2014;0;0;0;0;0;3271;0;0;0;3271;NO; ; ; ; ;0;0;0;0;0;87979;0;0;0;87979;87979;189595;1;Barranquilla;9;Cartagena;99;5
297827001;2014;0;0;0;0;0;2709;0;0;0;2709;NO; ; ; ; ;0;0;0;0;0;72845;0;0;0;72845;72845;156994;1;Barranquilla;9;Cartagena;99;5
80207;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;65358;0;0;0;65358;65358;236701;1;Barranquilla;22;San Andrés;99;5
9815993;2014;0;45600;28000;0;73600;0;0;0;0;0;SI; ; ;c; ;0;0;125920;0;125920;0;0;0;0;0;125920;0;1;Barranquilla;16;Santa Marta;99;5
9815995;2014;0;26295;94632;0;120927;0;0;0;0;0;SI; ; ; ;d;0;0;40633;0;40633;0;0;0;0;0;40633;0;1;Barranquilla;22;San Andrés;99;5
296914001;2014;0;48275;4995;0;53270;0;0;0;0;0;SI; ;b; ; ;0;0;173566;0;173566;0;0;0;0;0;173566;0;1;Barranquilla;9;Cartagena;99;5
296914050;2014;0;15500;52829;0;68329;0;0;0;0;0;SI; ; ; ;d;0;0;46380;0;46380;0;0;0;0;0;46380;0;1;Barranquilla;22;San Andrés;99;5
297826809;2014;0;0;0;0;0;4300;0;0;0;4300;SI;a; ; ; ;23128;0;0;0;23128;92512;0;0;0;92512;115640;249204;1;Barranquilla;9;Cartagena;99;5
297826810;2014;0;0;0;4800;4800;1574;0;0;0;1574;NO; ; ; ; ;0;0;0;0;0;42342;0;0;0;42342;42342;91254;1;Barranquilla;9;Cartagena;99;5
299303286;2014;0;0;0;0;0;290;0;0;0;290;NO; ; ; ; ;0;0;0;0;0;7787;0;0;0;7787;7787;16782;1;Barranquilla;9;Cartagena;99;5
297826876;2014;0;0;0;0;0;3013;0;0;0;3013;NO; ; ; ; ;0;0;0;0;0;81805;0;0;0;81805;81805;176289;1;Barranquilla;9;Cartagena;99;5
297826879;2014;0;0;0;0;0;8519;0;0;0;8519;NO; ; ; ; ;0;0;0;0;0;229629;0;0;0;229629;229629;494850;1;Barranquilla;9;Cartagena;99;5
296886257;2014;0;0;0;0;0;2679;0;0;0;2679;NO; ; ; ; ;0;0;0;0;0;73892;0;0;0;73892;73892;155209;1;Barranquilla;9;Cartagena;99;5
297827968;2014;0;0;0;0;0;4920;0;0;0;4920;NO; ; ; ; ;0;0;0;0;0;137056;0;0;0;137056;137056;293085;1;Barranquilla;9;Cartagena;99;5
296886212;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;0;0;3780;0;3780;3780;323;1;Barranquilla;9;Cartagena;99;5
297826719;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;0;0;2669;0;2669;2669;0;1;Barranquilla;9;Cartagena;99;5
297826774;2014;0;0;0;0;0;106;0;0;0;106;NO; ; ; ; ;0;0;0;0;0;2866;0;0;0;2866;2866;6176;1;Barranquilla;9;Cartagena;99;5
297718256;2014;0;6948;0;0;6948;0;0;0;0;0;SI; ;b; ; ;0;0;1419;0;1419;0;0;0;0;0;1419;0;1;Barranquilla;9;Cartagena;99;5
297718273;2014;0;0;0;0;0;224;0;0;0;224;NO; ; ; ; ;0;0;0;0;0;5914;0;0;0;5914;5914;13306;1;Barranquilla;9;Cartagena;99;5
297826971;2014;0;0;0;0;0;82;0;0;0;82;NO; ; ; ; ;0;0;0;0;0;2200;0;0;0;2200;2200;4742;1;Barranquilla;9;Cartagena;99;5
297826877;2014;0;0;0;0;0;264;0;0;0;264;NO; ; ; ; ;0;0;0;0;0;7099;0;0;0;7099;7099;15300;1;Barranquilla;9;Cartagena;99;5
441879;2014;0;0;0;0;0;118;0;0;0;118;NO; ; ; ; ;0;0;0;0;0;3295;0;0;0;3295;3295;6855;1;Barranquilla;9;Cartagena;99;5
312167;2014;0;0;0;0;0;72;0;0;0;72;NO; ; ; ; ;0;0;0;0;0;1957;0;0;0;1957;1957;4217;1;Barranquilla;9;Cartagena;99;5
9816010;2014;0;0;0;0;0;141;0;0;0;141;NO; ; ; ; ;0;0;0;0;0;3812;0;0;0;3812;3812;8214;1;Barranquilla;9;Cartagena;99;5
374311;2014;0;0;0;0;0;138;0;0;0;138;NO; ; ; ; ;0;0;0;0;0;3701;0;0;0;3701;3701;7976;1;Barranquilla;9;Cartagena;99;5
297718327;2014;0;3900;1000;0;4900;1006;0;0;0;1006;SI; ; ;c; ;4060;0;0;0;4060;23017;0;0;0;23017;27077;58350;1;Barranquilla;9;Cartagena;99;5
297820391;2014;0;0;0;0;0;1236;0;0;0;1236;NO; ; ; ; ;0;0;0;0;0;33259;0;0;0;33259;33259;75751;1;Barranquilla;9;Cartagena;99;5
297818576;2014;0;0;0;0;0;2578;0;0;0;2578;NO; ; ; ; ;0;0;0;0;0;69323;0;0;0;69323;69323;144191;1;Barranquilla;9;Cartagena;99;5
299303278;2014;0;0;6850;0;6850;0;0;0;0;0;SI; ; ;c; ;0;0;13960;0;13960;0;0;0;0;0;13960;0;1;Barranquilla;9;Cartagena;99;5
297718345;2014;0;0;0;0;0;340;0;0;0;340;NO; ; ; ; ;0;0;0;0;0;9137;0;0;0;9137;9137;19692;1;Barranquilla;9;Cartagena;99;5
452424;2014;0;0;0;0;0;736;0;0;0;736;NO; ; ; ; ;0;0;0;0;0;19909;0;0;0;19909;19909;43008;1;Barranquilla;9;Cartagena;99;5
297827083;2014;0;0;0;0;0;691;0;0;0;691;NO; ; ; ; ;0;0;0;0;0;18240;0;0;0;18240;18240;39307;1;Barranquilla;9;Cartagena;99;5
441848;2014;0;0;0;0;0;444;0;0;0;444;NO; ; ; ; ;0;0;0;0;0;11955;0;0;0;11955;11955;25763;1;Barranquilla;9;Cartagena;99;5
394535;2014;0;0;0;0;0;312;0;0;0;312;NO; ; ; ; ;0;0;0;0;0;8410;0;0;0;8410;8410;18123;1;Barranquilla;9;Cartagena;99;5
409328;2014;0;0;0;0;0;44;0;0;0;44;NO; ; ; ; ;0;0;0;0;0;1174;0;0;0;1174;1174;2540;1;Barranquilla;9;Cartagena;99;5
441881;2014;0;0;0;0;0;131;0;0;0;131;NO; ; ; ; ;0;0;0;0;0;3523;0;0;0;3523;3523;7592;1;Barranquilla;9;Cartagena;99;5
297822760;2014;0;0;0;0;0;164;0;0;0;164;NO; ; ; ; ;0;0;0;0;0;4399;0;0;0;4399;4399;9481;1;Barranquilla;9;Cartagena;99;5
9798639;2014;0;0;0;0;0;254;0;0;0;254;NO; ; ; ; ;0;0;0;0;0;6818;0;0;0;6818;6818;14693;1;Barranquilla;9;Cartagena;99;5
406282;2014;0;0;0;0;0;316;0;0;0;316;NO; ; ; ; ;0;0;0;0;0;8506;0;0;0;8506;8506;18332;1;Barranquilla;9;Cartagena;99;5
441855;2014;0;0;0;0;0;206;0;0;0;206;NO; ; ; ; ;0;0;0;0;0;5538;0;0;0;5538;5538;11934;1;Barranquilla;9;Cartagena;99;5
297718300;2014;0;0;0;0;0;144;0;0;0;144;NO; ; ; ; ;0;0;0;0;0;3882;0;0;0;3882;3882;8366;1;Barranquilla;9;Cartagena;99;5
297819783;2014;0;0;0;0;0;493;0;0;0;493;NO; ; ; ; ;0;0;0;0;0;13265;0;0;0;13265;13265;28586;1;Barranquilla;9;Cartagena;99;5
297820824;2014;0;0;0;0;0;917;0;0;0;917;NO; ; ; ; ;0;0;0;0;0;24649;0;0;0;24649;24649;53118;1;Barranquilla;9;Cartagena;99;5
299304552;2014;0;0;0;0;0;1962;0;0;0;1962;NO; ; ; ; ;0;0;0;0;0;52901;0;0;0;52901;52901;123259;1;Barranquilla;9;Cartagena;99;5
299303361;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;5314;0;0;0;5314;5314;8289;2;Bogotá;2;Bogotá;99;5
297718348;2014;0;0;0;0;0;179;0;0;0;179;NO; ; ; ; ;0;0;0;0;0;4821;0;0;0;4821;4821;10389;1;Barranquilla;9;Cartagena;99;5
441135;2014;3000;1500;1200;0;5700;0;0;0;0;0;SI; ;b; ; ;0;0;7750;0;7750;0;0;0;0;0;7750;0;1;Barranquilla;9;Cartagena;99;5
297826740;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;15985;0;0;0;15985;15985;14334;3;Bucaramanga;10;Cúcuta;99;5
297826883;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;31660;0;0;0;31660;31660;21705;3;Bucaramanga;10;Cúcuta;99;5
297826884;2014;0;0;600;0;600;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;23161;0;0;0;23161;23161;9800;3;Bucaramanga;10;Cúcuta;99;5
297826885;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;5134;0;0;0;5134;5134;890;3;Bucaramanga;10;Cúcuta;99;5
297826901;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;17574;0;0;0;17574;17574;11803;3;Bucaramanga;10;Cúcuta;99;5
297826957;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;1262;0;0;0;1262;1262;1155;3;Bucaramanga;10;Cúcuta;99;5
297826747;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;2227;0;0;0;2227;2227;3519;3;Bucaramanga;10;Cúcuta;99;5
441478;2014;0;0;0;0;0;0;0;0;0;0;SI; ;b; ; ;0;5950;0;0;5950;0;2551;0;0;2551;8501;0;3;Bucaramanga;10;Cúcuta;99;5
452108;2014;0;1500;1000;0;2500;0;0;0;0;0;SI;a; ; ; ;2544;0;0;0;2544;45038;0;0;0;45038;47582;45755;5;Manizales;11;Ibagué;99;5
297826829;2014;0;0;1400;0;1400;136;0;0;0;136;SI; ;b; ; ;332003;0;0;0;332003;3354;0;0;0;3354;335357;985;5;Manizales;11;Ibagué;99;5
297818881;2014;0;0;0;0;0;655;0;0;0;655;NO; ; ; ; ;0;0;0;0;0;7691;0;0;0;7691;7691;4002;5;Manizales;11;Ibagué;99;5
296914042;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;84000;0;0;0;84000;84000;3793;2;Bogotá;2;Bogotá;99;5
297826886;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;19009;0;0;0;19009;19009;15385;5;Manizales;11;Ibagué;99;5
452553;2014;0;0;0;0;0;991;0;0;0;991;NO; ; ; ; ;0;0;0;0;0;16849;0;0;0;16849;16849;12785;5;Manizales;11;Ibagué;99;5
297826772;2014;0;0;0;0;0;299;0;0;0;299;NO; ; ; ; ;0;0;0;0;0;2856;0;0;0;2856;2856;4631;5;Manizales;11;Ibagué;99;5
297826673;2014;0;0;0;50;50;241;0;0;0;241;NO; ; ; ; ;0;0;0;0;0;3263;0;0;0;3263;3263;2041;5;Manizales;11;Ibagué;99;5
297718320;2014;0;1050;0;0;1050;0;0;0;0;0;SI;a; ; ; ;313;0;0;0;313;2811;0;0;0;2811;3124;706;2;Bogotá;2;Bogotá;99;5
299303282;2014;0;0;0;0;0;171;0;0;0;171;NO; ; ; ; ;0;0;0;0;0;2065;0;0;0;2065;2065;1574;5;Manizales;11;Ibagué;99;5
297826947;2014;0;0;0;0;0;1105;0;0;0;1105;NO; ; ; ; ;0;0;0;0;0;12697;0;0;0;12697;12697;6692;5;Manizales;11;Ibagué;99;5
2959356;2014;0;0;0;0;0;0;0;0;0;0;SI;a; ; ; ;324324;0;0;0;324324;0;0;0;0;0;324324;0;5;Manizales;11;Ibagué;99;5
296914033;2014;0;0;0;0;0;0;0;0;0;0;SI;a; ; ; ;138242;0;0;0;138242;0;0;0;0;0;138242;74842;5;Manizales;11;Ibagué;99;5
297839488;2014;0;0;0;0;0;0;0;0;0;0;SI;a; ; ; ;69121;0;0;0;69121;0;0;0;0;0;69121;48604;5;Manizales;11;Ibagué;99;5
101228;2014;100;0;0;0;100;900;0;0;0;900;NO; ; ; ; ;0;0;0;0;0;350;0;0;0;350;350;2100;5;Manizales;11;Ibagué;99;5
295870;2014;500;150;800;0;1450;0;0;0;0;0;SI; ;b; ; ;0;0;5492;0;5492;0;0;0;0;0;5492;0;5;Manizales;11;Ibagué;99;5
3647575;2014;0;0;0;0;0;273;0;0;0;273;NO; ; ; ; ;0;0;0;0;0;3000;0;0;0;3000;3000;2466;5;Manizales;11;Ibagué;99;5
445780;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;1238;0;0;0;1238;1238;2082;5;Manizales;11;Ibagué;99;5
297827078;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;123;0;0;0;123;123;123;2;Bogotá;11;Ibagué;99;5
414901;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;132;0;0;0;132;132;121;6;Medellín;12;Monteria;99;5
297826972;2014;0;279;0;0;279;498;0;0;0;498;SI;a; ; ; ;9382;0;0;0;9382;0;0;0;0;0;9382;8867;2;Bogotá;13;Neiva;99;5
377622;2014;0;0;1552;0;1552;848;0;0;0;848;NO; ; ; ; ;0;0;0;0;0;15595;0;0;0;15595;15595;14674;2;Bogotá;13;Neiva;99;5
297826505;2014;0;0;0;0;0;127;0;0;0;127;NO; ; ; ; ;0;0;0;0;0;2216;0;0;0;2216;2216;3574;2;Bogotá;13;Neiva;99;5
297826918;2014;0;0;0;0;0;136;0;0;0;136;NO; ; ; ; ;0;0;0;0;0;2519;0;0;0;2519;2519;2270;2;Bogotá;13;Neiva;99;5
297826954;2014;0;0;0;0;0;470;0;0;0;470;NO; ; ; ; ;0;0;0;0;0;9364;0;0;0;9364;9364;8858;2;Bogotá;13;Neiva;99;5
458176;2014;0;0;0;0;0;24;0;0;0;24;NO; ; ; ; ;0;0;0;0;0;2980;0;0;0;2980;2980;45;2;Bogotá;13;Neiva;99;5
444031;2014;0;4800;600;0;5400;0;0;0;0;0;SI; ;b; ; ;0;10500;0;0;10500;0;64007;0;0;64007;74507;0;2;Bogotá;13;Neiva;99;5
299303377;2014;0;0;0;0;0;797;0;0;0;797;NO; ; ; ; ;0;0;0;0;0;14665;0;0;0;14665;14665;7032;2;Bogotá;13;Neiva;99;5
297839490;2014;0;0;0;0;0;685;0;0;0;685;NO; ; ; ; ;0;0;0;0;0;5028;0;0;0;5028;5028;5316;4;Cali;14;Pasto;99;5
299303258;2014;0;0;0;0;0;481;0;0;0;481;NO; ; ; ; ;0;0;0;0;0;3515;0;0;0;3515;3515;4574;4;Cali;14;Pasto;99;5
297826853;2014;0;0;0;0;0;472;0;0;0;472;NO; ; ; ; ;0;0;0;0;0;5132;0;0;0;5132;5132;4787;4;Cali;14;Pasto;99;5
452406;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;7120;0;0;0;7120;7120;0;4;Cali;14;Pasto;99;5
296886266;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;0;0;3132;0;3132;3132;0;4;Cali;14;Pasto;99;5
296886267;2014;0;0;0;0;0;763;0;0;0;763;NO; ; ; ; ;0;0;0;0;0;5599;0;0;0;5599;5599;7236;4;Cali;14;Pasto;99;5
297838027;2014;0;0;700;0;700;244;0;0;0;244;NO; ; ; ; ;0;0;0;0;0;2357;0;0;0;2357;2357;3050;4;Cali;14;Pasto;99;5
297820038;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;1680;0;0;0;1680;1680;298;4;Cali;14;Pasto;99;5
297823966;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;2200;0;0;0;2200;2200;454;4;Cali;14;Pasto;99;5
443904;2014;0;0;0;0;0;13;0;0;0;13;NO; ; ; ; ;0;0;0;0;0;1095;0;0;0;1095;1095;150;4;Cali;14;Pasto;99;5
452007;2014;0;0;0;0;0;16;0;0;0;16;NO; ; ; ; ;0;0;0;0;0;730;0;0;0;730;730;99;4;Cali;14;Pasto;99;5
297822291;2014;0;0;0;0;0;12;0;0;0;12;NO; ; ; ; ;0;0;0;0;0;2350;0;0;0;2350;2350;144;4;Cali;14;Pasto;99;5
299303277;2014;0;0;0;0;0;12;0;0;0;12;NO; ; ; ; ;0;0;0;0;0;700;0;0;0;700;700;162;4;Cali;14;Pasto;99;5
190072;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;1720;0;0;0;1720;1720;172;4;Cali;14;Pasto;99;5
299304532;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;486;0;0;0;486;486;292;4;Cali;14;Pasto;99;5
297819287;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;691;0;0;0;691;691;140;4;Cali;14;Pasto;99;5
